from,to,weight
20624,5642,0.00058191747
20624,2011,0.0007900163
20624,2037,0.00086955633
20624,11867,0.00059911364
20624,10415,0.0014474229
20624,2075,0.0008103201
20624,5098,0.0012723886
20624,4573,0.0008320876
20624,1998,0.0016685147
20624,3653,0.0006454873
20624,17421,0.0007780817
20624,24971,0.0010387329
20624,15543,0.0017543491
20624,4655,0.0010975607
20624,1997,0.0014107379
20624,1996,0.0013961148
20624,5387,0.0012952015
20624,11814,0.0016086955
20624,4962,0.0026854028
20624,1999,0.0014288196
20624,2122,0.00054604217
20624,5022,0.0010391278
20624,1006,0.000919716
20624,2561,0.0004727074
20624,1019,0.00042315954
20624,1012,0.0007403494
20624,1019,0.00041405176
20624,21677,0.0011314611
20624,1999,0.00086045265
20624,3091,0.0010481356
20624,1007,0.014852715
20624,2020,0.0010104207
20624,26986,0.0012198649
20624,2007,0.0005698944
20624,1996,0.000559272
20624,2224,0.0006371565
20624,1997,0.0005593907
20624,1996,0.00071966153
20624,17782,0.0011924255
20624,11022,0.0010020384
20624,4677,0.001086459
20624,4668,0.0007356857
20624,1010,0.0011803897
20624,2628,0.00051905896
20624,2011,0.0006376508
20624,3143,0.00038262235
20624,16371,0.00050176773
20624,14321,0.0009976827
20624,26601,0.0013239458
20624,5537,0.0008938556
20624,4106,0.00049644697
20624,1012,0.0010775649
20624,2093,0.00031863994
20624,2367,0.00017889116
20624,4127,0.00027076833
20624,1997,0.0003262421
20624,3117,0.00039510994
20624,2309,0.00023391434
20624,2918,0.0004320253
20624,20885,0.00083141803
20624,2015,0.00034881898
20624,1998,0.00037007258
20624,1037,0.00020481281
20624,1016,0.00013250016
20624,2918,0.0003014539
20624,1011,0.00026471113
20624,3940,0.0002922343
20624,16371,0.00029394138
20624,14321,0.0008917155
20624,26601,0.00088372
20624,3972,0.0011811323
20624,20624,0.0043046786
20624,2239,0.0007069154
20624,2020,0.0002661372
20624,4453,0.00027540216
20624,1012,0.009912501
20624,5776,0.00048361684
20624,1044,0.00026463537
20624,2497,0.00033236147
20624,1011,0.0003273066
20624,1019,0.00028668682
20624,2018,0.00038674255
20624,2048,0.00023345758
20624,2391,0.00029735276
20624,14494,0.0009897571
20624,1999,0.00050352816
20624,2010,0.0007254033
20624,5387,0.0004895689
20624,11814,0.00042262176
20624,4962,0.0017801414
20624,1012,0.0007440739
20624,2028,0.00028512554
20624,2001,0.00046549956
20624,2284,0.00037299056
20624,2012,0.00031105155
20624,1996,0.0005204537
20624,15543,0.0009374277
20624,2555,0.00035696456
20624,2012,0.00033702573
20624,16371,0.00020300812
20624,14321,0.00048185332
20624,26601,0.00077327684
20624,1011,0.00042618034
20624,6535,0.00024582856
20624,2509,0.00023726736
20624,1998,0.0004599844
20624,1996,0.00022583368
20624,2060,0.00019526234
20624,1006,0.00036755032
20624,1039,0.000359771
20624,1011,0.00029211395
20624,2000,0.0004380131
20624,1011,0.00029166735
20624,1056,0.00031169318
20624,6653,0.00044943817
20624,1007,0.00017010157
20624,2001,0.00032830835
20624,2179,0.0004153974
20624,1999,0.00042302095
20624,4654,0.0004993581
20624,2239,0.00058839447
20624,6819,0.0002865311
20624,1997,0.00045315316
20624,1996,0.0004899366
20624,4962,0.0012134074
20624,5278,0.00061025453
20624,1043,0.00029135655
20624,19666,0.00062777527
20624,1011,0.0005119135
20624,19871,0.00032872107
20624,2000,0.00046606097
20624,1037,0.00027386923
20624,2644,0.00074702513
20624,19429,0.0015578514
20624,2239,0.0008688719
20624,1012,0.0008644175
20624,5776,0.00061980326
20624,1044,0.00033268452
20624,2497,0.00044687526
20624,1011,0.0005532347
20624,1020,0.0005092554
20624,2018,0.00079903606
20624,1037,0.00045427468
20624,2391,0.0005219557
20624,16221,0.0014276768
20624,1006,0.00071270234
20624,1043,0.0005964137
20624,1011,0.0004678083
20624,2000,0.0006507595
20624,1011,0.0004769485
20624,1037,0.00035029987
20624,1007,0.00029413908
20624,1999,0.0006891189
20624,1996,0.0008794322
20624,11867,0.0012847146
20624,13231,0.0029590419
20624,5138,0.0015082066
20624,2953,0.001766998
20624,2609,0.0011733974
20624,1010,0.008780488
20624,2029,0.00048626293
20624,7153,0.00089063536
20624,1996,0.0008104385
20624,3671,0.00085793703
20624,11867,0.0010240024
20624,10415,0.0017375702
20624,2075,0.0009662419
20624,1997,0.000837972
20624,1996,0.00087955594
20624,2197,0.0010325972
20624,17174,0.001472621
20624,2078,0.0009925334
20624,1043,0.0004000027
20624,1012,0.025363484
20624,1037,0.0013719464
20624,2235,0.00089397735
20624,2048,0.00066267006
20624,1011,0.00069433067
20624,16371,0.00043145256
20624,14321,0.0009223087
20624,26601,0.0018512529
20624,3972,0.0023444518
20624,20624,0.009124211
20624,2239,0.0033973115
20624,1999,0.0039546746
20624,4654,0.002266939
20624,2239,0.002795703
20624,3523,0.0016633471
20624,2001,0.0022834542
20624,11156,0.0034474982
20624,1999,0.0017889073
20624,5776,0.0014724914
20624,1044,0.00067106506
20624,2497,0.00080386415
20624,1011,0.0009792197
20624,1021,0.0008636739
20624,1998,0.0018281663
20624,17544,0.0024679303
20624,11048,0.002100536
20624,4048,0.0013976977
20624,18915,0.0014370302
20624,13096,0.0015955318
20624,12737,0.0021740862
20624,1998,0.0022746671
20624,12527,0.0026349323
20624,2011,0.0021308202
20624,1037,0.0015070204
20624,2644,0.0015276909
20624,19429,0.0026696275
20624,2239,0.0020217102
20624,1012,0.02725054
20624,2122,0.0015376784
20624,24501,0.002553937
20624,2271,0.0020604392
20624,21593,0.0025150515
20624,6592,0.0024998225
20624,2008,0.0035317142
20624,2025,0.0013056421
20624,2069,0.0018941254
20624,1996,0.013265994
20624,7977,0.014664865
20624,4962,0.03630284
20624,3972,0.035757363
20624,20624,0.009914741
20624,2239,0.039477576
20624,1997,0.017215725
20624,5387,0.0058309385
20624,11814,0.00344373
20624,4962,0.0117527
20624,2021,0.003271172
20624,2036,0.0011300178
20624,1996,0.0018126826
20624,2391,0.0010194372
20624,14494,0.002169239
20624,2030,0.0008983153
20624,2235,0.0006922855
20624,16371,0.0004735169
20624,14321,0.0010341892
20624,26601,0.0015958189
20624,3972,0.0021659152
20624,20624,0.010163133
20624,2239,0.0016649629
20624,2008,0.0010190984
20624,2089,0.0007782296
20624,3426,0.0015663812
20624,1996,0.010075948
20624,24191,0.0014272366
20624,1997,0.0013435245
20624,16861,0.0024606623
20624,2592,0.0032283063
20624,2015,0.0012086935
20624,2005,0.0013518397
20624,9677,0.001031576
20624,5250,0.0019080513
20624,10752,0.001535509
20624,2003,0.0013273221
20624,3653,0.00042692557
20624,10521,0.00067261595
20624,19155,0.00061631174
20624,2000,0.00073737215
20624,2458,0.0008668091
20624,1997,0.001045313
20624,3424,0.00059720967
20624,1011,0.0005570581
20624,5387,0.00065711286
20624,11814,0.00054233987
20624,25456,0.002110461
20624,1999,0.001055215
20624,5022,0.00095281587
20624,2007,0.0010014067
20624,19610,0.0006949333
20624,7361,0.00062964694
20624,19466,0.00079366204
20624,2401,0.001606423
20624,1038,0.0011010112
20624,1012,0.0024692412
20624,102,0.25903258
2239,101,0.06252756
2239,6064,0.00058653986
2239,5537,0.00038065543
2239,4106,0.00030770624
2239,1997,0.000315781
2239,2093,0.00021149158
2239,24054,0.0013490474
2239,1011,0.0002276468
2239,3893,0.0002762823
2239,19610,0.00033479603
2239,7361,0.00019439172
2239,19466,0.00036578882
2239,2401,0.00038686828
2239,1038,0.00027926164
2239,5022,0.00038209878
2239,2302,0.0002273344
2239,7977,0.00079169334
2239,4962,0.00067885657
2239,3972,0.0006372462
2239,20624,0.0028515568
2239,2239,0.0027244885
2239,1024,0.0006400367
2239,8720,0.00040693177
2239,1997,0.00030218257
2239,2176,0.0002313367
2239,3117,0.0003713742
2239,14494,0.0010248206
2239,1999,0.00042615013
2239,5387,0.00022190013
2239,11814,0.00030486647
2239,4962,0.00054409436
2239,1012,0.00032399903
2239,2093,0.00022791103
2239,19610,0.00039362235
2239,7361,0.00021113866
2239,19466,0.00040169025
2239,2401,0.0004855051
2239,1038,0.0002528173
2239,5022,0.0004707135
2239,2007,0.00029221663
2239,3424,0.00034985985
2239,1011,0.00026221146
2239,5387,0.00028276248
2239,11814,0.00044595418
2239,22931,0.0045990497
2239,2040,0.0003022578
2239,2018,0.00035681037
2239,2053,0.00035809234
2239,11487,0.0006431611
2239,3085,0.00041153893
2239,7977,0.00072618626
2239,3972,0.0010993435
2239,20624,0.0025874174
2239,2239,0.009158554
2239,1997,0.0009827862
2239,1996,0.00074601686
2239,5387,0.00048746448
2239,11814,0.0006345821
2239,4962,0.0010818203
2239,2011,0.0008435039
2239,2670,0.00088504807
2239,1038,0.00060457125
2239,10994,0.0011939423
2239,3436,0.00091798214
2239,4106,0.0010652468
2239,2020,0.00091707666
2239,10847,0.0015608739
2239,2012,0.0006231403
2239,1996,0.0053047873
2239,8382,0.0011256286
2239,2504,0.00094571884
2239,1012,0.015177618
2239,2035,0.00080351793
2239,2809,0.0008246698
2239,4654,0.0016385699
2239,5644,0.002680112
2239,1010,0.0016540395
2239,5642,0.00089816895
2239,2011,0.00083225034
2239,2037,0.0011688616
2239,11867,0.00053512905
2239,10415,0.0012254838
2239,2075,0.0011090924
2239,5098,0.0013448339
2239,4573,0.0012050228
2239,1998,0.0024297982
2239,3653,0.0005469969
2239,17421,0.0007848263
2239,24971,0.0012999678
2239,15543,0.0022521743
2239,4655,0.0018896792
2239,1997,0.0017193359
2239,1996,0.0016018577
2239,5387,0.001740752
2239,11814,0.0017252403
2239,4962,0.003157222
2239,1999,0.0023397207
2239,2122,0.0011461102
2239,5022,0.0018979878
2239,1006,0.0012681094
2239,2561,0.00088930636
2239,1019,0.0005738422
2239,1012,0.0006910561
2239,1019,0.00044672345
2239,21677,0.0017366707
2239,1999,0.00089564256
2239,3091,0.0015838053
2239,1007,0.014197971
2239,2020,0.0015961365
2239,26986,0.0020731916
2239,2007,0.0006439297
2239,1996,0.00069567957
2239,2224,0.00091679086
2239,1997,0.00062485196
2239,1996,0.0008646574
2239,17782,0.0009963482
2239,11022,0.0013093022
2239,4677,0.00091963605
2239,4668,0.00087250705
2239,1010,0.00093101815
2239,2628,0.0005059691
2239,2011,0.0006559811
2239,3143,0.00047824718
2239,16371,0.0006157446
2239,14321,0.0016134996
2239,26601,0.001412592
2239,5537,0.00088879716
2239,4106,0.000613275
2239,1012,0.0011178365
2239,2093,0.00033014995
2239,2367,0.00019199237
2239,4127,0.00038016922
2239,1997,0.00033177363
2239,3117,0.0003797742
2239,2309,0.00020660227
2239,2918,0.00030432467
2239,20885,0.00085619726
2239,2015,0.00039622272
2239,1998,0.00035279803
2239,1037,0.00021600451
2239,1016,0.00013865843
2239,2918,0.00019565197
2239,1011,0.00018410398
2239,3940,0.00022508483
2239,16371,0.00017663227
2239,14321,0.00038275655
2239,26601,0.00072016404
2239,3972,0.00057688897
2239,20624,0.0015998548
2239,2239,0.0028840671
2239,2020,0.00026356863
2239,4453,0.00045821196
2239,1012,0.009598017
2239,5776,0.00061250175
2239,1044,0.00039772704
2239,2497,0.0003187184
2239,1011,0.00022768478
2239,1019,0.00025185387
2239,2018,0.0003748547
2239,2048,0.00020074872
2239,2391,0.00028845354
2239,14494,0.0013167121
2239,1999,0.00046482382
2239,2010,0.0007085375
2239,5387,0.00036000062
2239,11814,0.00051834557
2239,4962,0.0013837494
2239,1012,0.00046277553
2239,2028,0.00029840035
2239,2001,0.0003528325
2239,2284,0.00040339876
2239,2012,0.00023375764
2239,1996,0.0003645297
2239,15543,0.00071487954
2239,2555,0.0003137731
2239,2012,0.00024978412
2239,16371,0.00020211577
2239,14321,0.00037390486
2239,26601,0.00074455264
2239,1011,0.00030206083
2239,6535,0.00018039292
2239,2509,0.00027214052
2239,1998,0.00026888965
2239,1996,0.00022803439
2239,2060,0.00012385887
2239,1006,0.00029685107
2239,1039,0.00027015957
2239,1011,0.00017625968
2239,2000,0.00039018109
2239,1011,0.00016714566
2239,1056,0.00029683058
2239,6653,0.0004554288
2239,1007,0.00017992
2239,2001,0.00030889746
2239,2179,0.00047530944
2239,1999,0.0004192194
2239,4654,0.00038805127
2239,2239,0.002681486
2239,6819,0.00050392514
2239,1997,0.0003596342
2239,1996,0.00043103244
2239,4962,0.0011139322
2239,5278,0.0006896965
2239,1043,0.00031882353
2239,19666,0.00055481
2239,1011,0.00040026807
2239,19871,0.00031703178
2239,2000,0.00046980806
2239,1037,0.0003088302
2239,2644,0.0005165822
2239,19429,0.0024529973
2239,2239,0.0030846277
2239,1012,0.0007065486
2239,5776,0.0008116342
2239,1044,0.0003075638
2239,2497,0.00034312843
2239,1011,0.00039950592
2239,1020,0.00040809994
2239,2018,0.0006491517
2239,1037,0.00048783276
2239,2391,0.00046139702
2239,16221,0.002059681
2239,1006,0.00064708595
2239,1043,0.00036233934
2239,1011,0.00030216735
2239,2000,0.0007822796
2239,1011,0.00033414038
2239,1037,0.00029890463
2239,1007,0.00027258258
2239,1999,0.00064676563
2239,1996,0.0006924522
2239,11867,0.0007433565
2239,13231,0.002620041
2239,5138,0.0012170702
2239,2953,0.0014116789
2239,2609,0.0014426764
2239,1010,0.0083534755
2239,2029,0.00055918266
2239,7153,0.0010677252
2239,1996,0.0007911895
2239,3671,0.00085864565
2239,11867,0.00060074043
2239,10415,0.0014549984
2239,2075,0.0010418603
2239,1997,0.0008917427
2239,1996,0.0007796414
2239,2197,0.0008680158
2239,17174,0.0011639829
2239,2078,0.0010539191
2239,1043,0.00038696817
2239,1012,0.023185102
2239,1037,0.0014473101
2239,2235,0.0010783867
2239,2048,0.00055902504
2239,1011,0.00057536026
2239,16371,0.0004122667
2239,14321,0.00086860865
2239,26601,0.0018239481
2239,3972,0.0012140586
2239,20624,0.004097997
2239,2239,0.00812233
2239,1999,0.003837976
2239,4654,0.0029220334
2239,2239,0.0026817042
2239,3523,0.0014716118
2239,2001,0.0024124512
2239,11156,0.003914089
2239,1999,0.0021998738
2239,5776,0.002051048
2239,1044,0.00058260915
2239,2497,0.0007890608
2239,1011,0.00091132976
2239,1021,0.0009758671
2239,1998,0.002290168
2239,17544,0.0050065676
2239,11048,0.002331511
2239,4048,0.0015428462
2239,18915,0.0015647493
2239,13096,0.0023908375
2239,12737,0.0023139114
2239,1998,0.0023021896
2239,12527,0.0030500938
2239,2011,0.0022452974
2239,1037,0.0017741543
2239,2644,0.0013251905
2239,19429,0.0066153035
2239,2239,0.0057348195
2239,1012,0.026254037
2239,2122,0.002764588
2239,24501,0.002726035
2239,2271,0.001942337
2239,21593,0.0030402238
2239,6592,0.0066417297
2239,2008,0.011293873
2239,2025,0.0031538787
2239,2069,0.006028375
2239,1996,0.02285772
2239,7977,0.015627205
2239,4962,0.030807018
2239,3972,0.016410554
2239,20624,0.041720558
2239,2239,0.01352447
2239,1997,0.04946013
2239,5387,0.009537703
2239,11814,0.0053974986
2239,4962,0.014569257
2239,2021,0.0065743835
2239,2036,0.0027531341
2239,1996,0.0043261508
2239,2391,0.0014869265
2239,14494,0.004718173
2239,2030,0.0016535684
2239,2235,0.0010389235
2239,16371,0.00043226237
2239,14321,0.000767472
2239,26601,0.0015096273
2239,3972,0.0020142489
2239,20624,0.004528413
2239,2239,0.007103569
2239,2008,0.0020669543
2239,2089,0.0015254745
2239,3426,0.0019933586
2239,1996,0.010226386
2239,24191,0.0016107096
2239,1997,0.0014998767
2239,16861,0.0033919967
2239,2592,0.004352146
2239,2015,0.0014757414
2239,2005,0.0018563957
2239,9677,0.0009972319
2239,5250,0.0017584161
2239,10752,0.0016665423
2239,2003,0.0035749557
2239,3653,0.0004394852
2239,10521,0.0010336264
2239,19155,0.0008189022
2239,2000,0.00089643005
2239,2458,0.0015720032
2239,1997,0.0010881315
2239,3424,0.0006519854
2239,1011,0.00037095722
2239,5387,0.00050693844
2239,11814,0.00049414247
2239,25456,0.0020717469
2239,1999,0.0013699488
2239,5022,0.0012703203
2239,2007,0.0009499128
2239,19610,0.00086906314
2239,7361,0.0004395185
2239,19466,0.000761683
2239,2401,0.0014753343
2239,1038,0.0012099546
2239,1012,0.0029580875
2239,102,0.1949656
1997,101,0.05584075
1997,6064,0.0003263957
1997,5537,0.00035411565
1997,4106,0.0004319806
1997,1997,0.0007194758
1997,2093,0.00034158936
1997,24054,0.0010006351
1997,1011,0.00038912767
1997,3893,0.00050688535
1997,19610,0.00026212612
1997,7361,0.00018129843
1997,19466,0.00017698877
1997,2401,0.000370894
1997,1038,0.00042817398
1997,5022,0.00050568045
1997,2302,0.0004673236
1997,7977,0.0008975149
1997,4962,0.00063896074
1997,3972,0.00038168617
1997,20624,0.00045036039
1997,2239,0.001223061
1997,1024,0.0010544577
1997,8720,0.0006736827
1997,1997,0.0006223943
1997,2176,0.00039370963
1997,3117,0.0003879649
1997,14494,0.00048809
1997,1999,0.0020427548
1997,5387,0.0012083335
1997,11814,0.0003269754
1997,4962,0.0006354141
1997,1012,0.00052141945
1997,2093,0.00038563876
1997,19610,0.00027697367
1997,7361,0.00021583629
1997,19466,0.00019187247
1997,2401,0.00034401118
1997,1038,0.00030968935
1997,5022,0.00050352473
1997,2007,0.00051555206
1997,3424,0.00043368983
1997,1011,0.0004476785
1997,5387,0.000573555
1997,11814,0.00050409074
1997,22931,0.0042673196
1997,2040,0.00048476426
1997,2018,0.00048047956
1997,2053,0.000475099
1997,11487,0.00060272805
1997,3085,0.00060078397
1997,7977,0.00068478286
1997,3972,0.00048801996
1997,20624,0.00076254754
1997,2239,0.0017188829
1997,1997,0.0062063783
1997,1996,0.002727835
1997,5387,0.00094003126
1997,11814,0.0006575148
1997,4962,0.0015167176
1997,2011,0.0009351083
1997,2670,0.00066900253
1997,1038,0.0003372561
1997,10994,0.0006478339
1997,3436,0.00072262104
1997,4106,0.0012626764
1997,2020,0.0009711775
1997,10847,0.0016248105
1997,2012,0.0008172843
1997,1996,0.005384023
1997,8382,0.0015544165
1997,2504,0.0012854747
1997,1012,0.0125959525
1997,2035,0.0010289919
1997,2809,0.0010734502
1997,4654,0.0009813732
1997,5644,0.0013706856
1997,1010,0.0015834501
1997,5642,0.0010923673
1997,2011,0.0009738486
1997,2037,0.0014149171
1997,11867,0.00044309394
1997,10415,0.0011084877
1997,2075,0.0010810717
1997,5098,0.0014365519
1997,4573,0.0010106672
1997,1998,0.0019596107
1997,3653,0.0006320711
1997,17421,0.00068042503
1997,24971,0.00094268593
1997,15543,0.0025722089
1997,4655,0.0018953981
1997,1997,0.0030824116
1997,1996,0.0034655344
1997,5387,0.0026111186
1997,11814,0.0013196486
1997,4962,0.0031011505
1997,1999,0.0020403077
1997,2122,0.0015474341
1997,5022,0.002402545
1997,1006,0.0011330096
1997,2561,0.0012480764
1997,1019,0.00068842235
1997,1012,0.00090265856
1997,1019,0.0007743106
1997,21677,0.0014115411
1997,1999,0.0011359871
1997,3091,0.0017805493
1997,1007,0.011955363
1997,2020,0.0013902965
1997,26986,0.0013958883
1997,2007,0.000898403
1997,1996,0.0011746356
1997,2224,0.0013050379
1997,1997,0.0014902663
1997,1996,0.0013847172
1997,17782,0.0009372326
1997,11022,0.00085409294
1997,4677,0.0009108633
1997,4668,0.000932661
1997,1010,0.0011389301
1997,2628,0.0011627815
1997,2011,0.0010816554
1997,3143,0.0010423391
1997,16371,0.00052240986
1997,14321,0.00070399494
1997,26601,0.0014972427
1997,5537,0.0010107657
1997,4106,0.0008149812
1997,1012,0.0016361945
1997,2093,0.0006263616
1997,2367,0.00038434166
1997,4127,0.0003607899
1997,1997,0.001215965
1997,3117,0.0004375461
1997,2309,0.00034413394
1997,2918,0.00035603685
1997,20885,0.0005890392
1997,2015,0.0004829959
1997,1998,0.00042925312
1997,1037,0.00025419952
1997,1016,0.00016477611
1997,2918,0.0002910257
1997,1011,0.0003442389
1997,3940,0.00035610527
1997,16371,0.00018764829
1997,14321,0.00023144556
1997,26601,0.0004260873
1997,3972,0.00033746503
1997,20624,0.0003743052
1997,2239,0.00086422614
1997,2020,0.00042856217
1997,4453,0.0007446235
1997,1012,0.008572516
1997,5776,0.0012188854
1997,1044,0.00022335946
1997,2497,0.00031218264
1997,1011,0.00038485628
1997,1019,0.0003214258
1997,2018,0.0006316278
1997,2048,0.00035038567
1997,2391,0.00037348975
1997,14494,0.00070894737
1997,1999,0.0012534424
1997,2010,0.0038218396
1997,5387,0.0008826261
1997,11814,0.00038313473
1997,4962,0.0021485745
1997,1012,0.0005452636
1997,2028,0.0005937401
1997,2001,0.00044636274
1997,2284,0.0006524169
1997,2012,0.00042629728
1997,1996,0.00055281975
1997,15543,0.0010106754
1997,2555,0.0006348153
1997,2012,0.0008946237
1997,16371,0.0003082834
1997,14321,0.00024458446
1997,26601,0.00050781446
1997,1011,0.00048000365
1997,6535,0.00020793229
1997,2509,0.00028807385
1997,1998,0.0004280787
1997,1996,0.00035769798
1997,2060,0.0004813906
1997,1006,0.00029242263
1997,1039,0.00029917658
1997,1011,0.00031922778
1997,2000,0.00041451072
1997,1011,0.00037454462
1997,1056,0.00035381317
1997,6653,0.0005780268
1997,1007,0.00030791966
1997,2001,0.00044719467
1997,2179,0.0007678454
1997,1999,0.0006327145
1997,4654,0.00047084762
1997,2239,0.00042189224
1997,6819,0.00039902367
1997,1997,0.0018398311
1997,1996,0.00081156055
1997,4962,0.002383219
1997,5278,0.0015018932
1997,1043,0.00030527948
1997,19666,0.00044381293
1997,1011,0.00062026165
1997,19871,0.00035434344
1997,2000,0.0005150611
1997,1037,0.00047164503
1997,2644,0.000661948
1997,19429,0.0005701653
1997,2239,0.000700367
1997,1012,0.0010266687
1997,5776,0.001150604
1997,1044,0.000262288
1997,2497,0.00042555007
1997,1011,0.00054644205
1997,1020,0.0004974285
1997,2018,0.001080583
1997,1037,0.0006258722
1997,2391,0.0006597476
1997,16221,0.0014110594
1997,1006,0.00070634374
1997,1043,0.000364046
1997,1011,0.00047957024
1997,2000,0.00057183654
1997,1011,0.00052328035
1997,1037,0.00041762312
1997,1007,0.00041205375
1997,1999,0.000851601
1997,1996,0.0011043911
1997,11867,0.00051243015
1997,13231,0.0026077777
1997,5138,0.0016568876
1997,2953,0.0012417013
1997,2609,0.0016140318
1997,1010,0.007953355
1997,2029,0.0009945186
1997,7153,0.0011636171
1997,1996,0.001288423
1997,3671,0.0012536395
1997,11867,0.0004951959
1997,10415,0.0012262242
1997,2075,0.0011241608
1997,1997,0.0024788019
1997,1996,0.0014728999
1997,2197,0.0014448246
1997,17174,0.001276932
1997,2078,0.0010341073
1997,1043,0.00049038004
1997,1012,0.018003412
1997,1037,0.001893085
1997,2235,0.0013843782
1997,2048,0.0007702318
1997,1011,0.00080732163
1997,16371,0.00040721337
1997,14321,0.0005689011
1997,26601,0.0012229744
1997,3972,0.000928163
1997,20624,0.0011980131
1997,2239,0.0024055396
1997,1999,0.0047721164
1997,4654,0.0018844447
1997,2239,0.002990471
1997,3523,0.0020413504
1997,2001,0.0028556648
1997,11156,0.003659236
1997,1999,0.0032429874
1997,5776,0.0030367281
1997,1044,0.00059984514
1997,2497,0.0009714095
1997,1011,0.0015249089
1997,1021,0.0015607224
1997,1998,0.0030621255
1997,17544,0.004912895
1997,11048,0.0023274655
1997,4048,0.0010581014
1997,18915,0.00210683
1997,13096,0.0019114986
1997,12737,0.002215851
1997,1998,0.003400834
1997,12527,0.0032074335
1997,2011,0.002416315
1997,1037,0.0027877358
1997,2644,0.0017470395
1997,19429,0.0014231412
1997,2239,0.0020928548
1997,1012,0.022194501
1997,2122,0.0043395218
1997,24501,0.0019100244
1997,2271,0.0015497024
1997,21593,0.0020403839
1997,6592,0.0064235986
1997,2008,0.0101247765
1997,2025,0.0046960437
1997,2069,0.008379889
1997,1996,0.030684114
1997,7977,0.012540502
1997,4962,0.021370606
1997,3972,0.00811176
1997,20624,0.016443249
1997,2239,0.05441101
1997,1997,0.018118696
1997,5387,0.047817256
1997,11814,0.00967334
1997,4962,0.044935636
1997,2021,0.008649575
1997,2036,0.0031152696
1997,1996,0.0054767714
1997,2391,0.0019657821
1997,14494,0.0036722769
1997,2030,0.004451792
1997,2235,0.0018593504
1997,16371,0.0004171751
1997,14321,0.0005675569
1997,26601,0.001448264
1997,3972,0.00091903214
1997,20624,0.0013643239
1997,2239,0.0020609864
1997,2008,0.002305583
1997,2089,0.0021775279
1997,3426,0.0028412857
1997,1996,0.009537079
1997,24191,0.00405763
1997,1997,0.0051200306
1997,16861,0.0038053025
1997,2592,0.0069723553
1997,2015,0.0017692824
1997,2005,0.0034447603
1997,9677,0.0022721814
1997,5250,0.0015992165
1997,10752,0.0025302577
1997,2003,0.0019610352
1997,3653,0.00054926967
1997,10521,0.0005323553
1997,19155,0.0008103054
1997,2000,0.0015743016
1997,2458,0.0029158045
1997,1997,0.0029197552
1997,3424,0.00072260055
1997,1011,0.0008389673
1997,5387,0.00093339675
1997,11814,0.00050613657
1997,25456,0.0030245476
1997,1999,0.002608443
1997,5022,0.001874722
1997,2007,0.0020792442
1997,19610,0.00047398484
1997,7361,0.00036501075
1997,19466,0.00036911806
1997,2401,0.0018041757
1997,1038,0.0015486385
1997,1012,0.0034275346
1997,102,0.14447069
5387,101,0.06658961
5387,6064,0.00088212907
5387,5537,0.0003785904
5387,4106,0.0004196727
5387,1997,0.00024033996
5387,2093,0.00028088797
5387,24054,0.0020865675
5387,1011,0.0003203838
5387,3893,0.00055059086
5387,19610,0.0011023913
5387,7361,0.00041062315
5387,19466,0.00060246757
5387,2401,0.0007107701
5387,1038,0.00042516657
5387,5022,0.00062284723
5387,2302,0.00031201306
5387,7977,0.0016793468
5387,4962,0.0006396391
5387,3972,0.00020877928
5387,20624,0.00032321535
5387,2239,0.00027445357
5387,1024,0.00042722185
5387,8720,0.00038358592
5387,1997,0.00022280369
5387,2176,0.0002885085
5387,3117,0.0005398566
5387,14494,0.00069841876
5387,1999,0.0002908344
5387,5387,0.010073773
5387,11814,0.0013536658
5387,4962,0.00045562076
5387,1012,0.00044227962
5387,2093,0.00035377388
5387,19610,0.0006272544
5387,7361,0.00035741334
5387,19466,0.00052275
5387,2401,0.0005323681
5387,1038,0.00044341132
5387,5022,0.00070529233
5387,2007,0.00035184788
5387,3424,0.00066180725
5387,1011,0.00061439135
5387,5387,0.00621049
5387,11814,0.001338937
5387,22931,0.0020635533
5387,2040,0.00035124767
5387,2018,0.0002480533
5387,2053,0.00034899684
5387,11487,0.000494492
5387,3085,0.00028975322
5387,7977,0.0009072938
5387,3972,0.00035546324
5387,20624,0.00042839456
5387,2239,0.00044984402
5387,1997,0.0005146182
5387,1996,0.0009449469
5387,5387,0.010146512
5387,11814,0.0018536651
5387,4962,0.0011869036
5387,2011,0.0005373637
5387,2670,0.000836007
5387,1038,0.00043760074
5387,10994,0.0009979971
5387,3436,0.00055933755
5387,4106,0.0014188364
5387,2020,0.0008422186
5387,10847,0.0011058617
5387,2012,0.0006532607
5387,1996,0.004550355
5387,8382,0.0019483624
5387,2504,0.0008443876
5387,1012,0.012019995
5387,2035,0.0006670695
5387,2809,0.00088785146
5387,4654,0.0016185861
5387,5644,0.0018427103
5387,1010,0.0008721567
5387,5642,0.0005748993
5387,2011,0.0005401672
5387,2037,0.0009420184
5387,11867,0.00069271587
5387,10415,0.0017722887
5387,2075,0.0009146241
5387,5098,0.0018145745
5387,4573,0.0011447963
5387,1998,0.0011379203
5387,3653,0.00043148358
5387,17421,0.00062643026
5387,24971,0.00083602616
5387,15543,0.0027719636
5387,4655,0.0016766462
5387,1997,0.0018578792
5387,1996,0.0023919719
5387,5387,0.010998268
5387,11814,0.0061375774
5387,4962,0.0033520965
5387,1999,0.0015598597
5387,2122,0.0010509396
5387,5022,0.0025460434
5387,1006,0.0008000251
5387,2561,0.0008279275
5387,1019,0.0010323108
5387,1012,0.000884455
