split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,1430,327,251136,4713,678672,929808
train,1431,253,194304,2822,406368,600672
train,1432,301,231168,3994,575136,806304
train,1433,432,331776,8226,1184544,1516320
train,1434,387,297216,6601,950544,1247760
train,1435,236,181248,2455,353520,534768
train,1436,450,345600,8925,1285200,1630800
train,1437,448,344064,8846,1273824,1617888
train,1438,262,201216,3026,435744,636960
train,1439,357,274176,5618,808992,1083168
train,1440,143,109824,902,129888,239712
train,1441,346,265728,5277,759888,1025616
train,1442,350,268800,5399,777456,1046256
train,1443,311,238848,4263,613872,852720
train,1444,308,236544,4181,602064,838608
train,1445,82,62976,297,42768,105744
train,1446,347,266496,5307,764208,1030704
train,1447,254,195072,2844,409536,604608
train,1448,171,131328,1289,185616,316944
train,1449,544,417792,12477,1796688,2214480
train,1450,427,327936,8036,1157184,1485120
train,1451,318,244224,4457,641808,886032
train,1452,328,251904,4742,682848,934752
train,1453,369,283392,6002,864288,1147680
train,1454,295,226560,3836,552384,778944
train,1455,433,332544,8264,1190016,1522560
train,1456,283,217344,3530,508320,725664
train,1457,499,383232,10975,1580400,1963632
train,1458,344,264192,5216,751104,1015296
train,1459,244,187392,2624,377856,565248
train,1460,429,329472,8112,1168128,1497600
train,1461,282,216576,3505,504720,721296
train,1462,450,345600,8925,1285200,1630800
train,1463,184,141312,1493,214992,356304
train,1464,177,135936,1381,198864,334800
train,1465,302,231936,4020,578880,810816
train,1466,457,350976,9205,1325520,1676496
train,1467,327,251136,4713,678672,929808
train,1468,319,244992,4485,645840,890832
train,1469,426,327168,7999,1151856,1479024
train,1470,186,142848,1525,219600,362448
train,1471,75,57600,248,35712,93312
train,1472,409,314112,7373,1061712,1375824
train,1473,600,460800,14368,2068992,2529792
train,1474,395,303360,6877,990288,1293648
train,1475,271,208128,3237,466128,674256
train,1476,366,281088,5904,850176,1131264
train,1477,288,221184,3656,526464,747648
train,1478,194,148992,1659,238896,387888
train,1479,346,265728,5277,759888,1025616
train,1480,172,132096,1304,187776,319872
train,1481,447,343296,8807,1268208,1611504
train,1482,499,383232,10975,1580400,1963632
train,1483,315,241920,4374,629856,871776
train,1484,278,213504,3407,490608,704112
train,1485,294,225792,3810,548640,774432
train,1486,206,158208,1871,269424,427632
train,1487,238,182784,2497,359568,542352
train,1488,463,355584,9448,1360512,1716096
train,1489,197,151296,1711,246384,397680
train,1490,157,120576,1087,156528,277104
train,1491,263,201984,3049,439056,641040
train,1492,353,271104,5492,790848,1061952
train,1493,164,125952,1186,170784,296736
train,1494,311,238848,4263,613872,852720
train,1495,79,60672,276,39744,100416
train,1496,299,229632,3941,567504,797136
train,1497,407,312576,7301,1051344,1363920
train,1498,451,346368,8965,1290960,1637328
train,1499,343,263424,5186,746784,1010208
train,1500,261,200448,3003,432432,632880
train,1501,271,208128,3237,466128,674256
train,1502,363,278784,5808,836352,1115136
train,1503,453,347904,9045,1302480,1650384
train,1504,150,115200,992,142848,258048
train,1505,98,75264,424,61056,136320
train,1506,461,354048,9367,1348848,1702896
train,1507,353,271104,5492,790848,1061952
train,1508,481,369408,10197,1468368,1837776
train,1509,369,283392,6002,864288,1147680
train,1510,559,429312,12956,1865664,2294976
train,1511,372,285696,6100,878400,1164096
train,1512,401,307968,7088,1020672,1328640
train,1513,456,350208,9165,1319760,1669968
train,1514,204,156672,1835,264240,420912
train,1515,364,279552,5840,840960,1120512
train,1516,221,169728,2153,310032,479760
train,1517,572,439296,13388,1927872,2367168
train,1518,114,87552,573,82512,170064
train,1519,100,76800,441,63504,140304
train,1520,273,209664,3285,473040,682704
train,1521,438,336384,8456,1217664,1554048
train,1522,303,232704,4047,582768,815472
train,1523,223,171264,2192,315648,486912
train,1524,245,188160,2646,381024,569184
train,1525,210,161280,1944,279936,441216
train,1526,107,82176,505,72720,154896
train,1527,382,293376,6432,926208,1219584
train,1528,245,188160,2646,381024,569184
train,1529,287,220416,3631,522864,743280
train,1530,441,338688,8572,1234368,1573056
train,1531,328,251904,4742,682848,934752
train,1532,420,322560,7775,1119600,1442160
train,1533,237,182016,2476,356544,538560
train,1534,379,291072,6331,911664,1202736
train,1535,371,284928,6067,873648,1158576
train,1536,242,185856,2582,371808,557664
train,1537,403,309504,7158,1030752,1340256
train,1538,371,284928,6067,873648,1158576
train,1539,227,174336,2272,327168,501504
train,1540,210,161280,1944,279936,441216
train,1541,127,97536,711,102384,199920
train,1542,271,208128,3237,466128,674256
train,1543,167,128256,1230,177120,305376
train,1544,360,276480,5712,822528,1099008
train,1545,266,204288,3119,449136,653424
train,1546,438,336384,8456,1217664,1554048
train,1547,318,244224,4457,641808,886032
train,1548,419,321792,7738,1114272,1436064
train,1549,302,231936,4020,578880,810816
train,1550,484,371712,10325,1486800,1858512
train,1551,537,412416,12260,1765440,2177856
train,1552,506,388608,11285,1625040,2013648
train,1553,230,176640,2332,335808,512448
train,1554,124,95232,678,97632,192864
train,1555,475,364800,9945,1432080,1796880
train,1556,360,276480,5712,822528,1099008
train,1557,510,391680,11464,1650816,2042496
train,1558,259,198912,2957,425808,624720
train,1559,301,231168,3994,575136,806304
train,1560,368,282624,5969,859536,1142160
train,1561,283,217344,3530,508320,725664
train,1562,317,243456,4429,637776,881232
train,1563,232,178176,2373,341712,519888
train,1564,114,87552,573,82512,170064
train,1565,333,255744,4888,703872,959616
train,1566,74,56832,242,34848,91680
train,1567,523,401664,11839,1704816,2106480
train,1568,288,221184,3656,526464,747648
train,1569,323,248064,4599,662256,910320
train,1570,425,326400,7961,1146384,1472784
train,1571,315,241920,4374,629856,871776
train,1572,223,171264,2192,315648,486912
train,1573,283,217344,3530,508320,725664
train,1574,224,172032,2212,318528,490560
train,1575,199,152832,1746,251424,404256
train,1576,315,241920,4374,629856,871776
train,1577,317,243456,4429,637776,881232
train,1578,226,173568,2252,324288,497856
train,1579,104,79872,477,68688,148560
train,1580,180,138240,1428,205632,343872
train,1581,384,294912,6499,935856,1230768
train,1582,196,150528,1694,243936,394464
train,1583,209,160512,1926,277344,437856
train,1584,80,61440,283,40752,102192
train,1585,303,232704,4047,582768,815472
train,1586,239,183552,2518,362592,546144
train,1587,184,141312,1493,214992,356304
train,1588,484,371712,10325,1486800,1858512
train,1589,145,111360,927,133488,244848
train,1590,427,327936,8036,1157184,1485120
train,1591,375,288000,6198,892512,1180512
train,1592,358,274944,5649,813456,1088400
train,1593,229,175872,2312,332928,508800
train,1594,364,279552,5840,840960,1120512
train,1595,227,174336,2272,327168,501504
train,1596,174,133632,1335,192240,325872
train,1597,158,121344,1101,158544,279888
train,1598,213,163584,2000,288000,451584
train,1599,191,146688,1608,231552,378240
train,1600,318,244224,4457,641808,886032
train,1601,294,225792,3810,548640,774432
train,1602,123,94464,667,96048,190512
train,1603,461,354048,9367,1348848,1702896
train,1604,347,266496,5307,764208,1030704
train,1605,288,221184,3656,526464,747648
train,1606,490,376320,10583,1523952,1900272
train,1607,356,273408,5586,804384,1077792
train,1608,457,350976,9205,1325520,1676496
train,1609,249,191232,2733,393552,584784
train,1610,212,162816,1981,285264,448080
train,1611,178,136704,1397,201168,337872
train,1612,98,75264,424,61056,136320
train,1613,173,132864,1320,190080,322944
train,1614,563,432384,13087,1884528,2316912
train,1615,288,221184,3656,526464,747648
train,1616,126,96768,700,100800,197568
train,1617,733,562944,19399,2793456,3356400
train,1618,476,365568,9986,1437984,1803552
train,1619,303,232704,4047,582768,815472
train,1620,291,223488,3733,537552,761040
train,1621,368,282624,5969,859536,1142160
train,1622,299,229632,3941,567504,797136
train,1623,234,179712,2414,347616,527328
train,1624,315,241920,4374,629856,871776
train,1625,291,223488,3733,537552,761040
train,1626,377,289536,6265,902160,1191696
train,1627,299,229632,3941,567504,797136
train,1628,184,141312,1493,214992,356304
train,1629,216,165888,2057,296208,462096
train,1630,443,340224,8650,1245600,1585824
train,1631,128,98304,723,104112,202416
train,1632,285,218880,3580,515520,734400
train,1633,195,149760,1676,241344,391104
train,1634,475,364800,9945,1432080,1796880
train,1635,73,56064,235,33840,89904
train,1636,243,186624,2603,374832,561456
train,1637,394,302592,6842,985248,1287840
train,1638,334,256512,4917,708048,964560
train,1639,376,288768,6231,897264,1186032
train,1640,248,190464,2711,390384,580848
train,1641,292,224256,3758,541152,765408
train,1642,180,138240,1428,205632,343872
train,1643,381,292608,6398,921312,1213920
train,1644,260,199680,2980,429120,628800
train,1645,291,223488,3733,537552,761040
train,1646,420,322560,7775,1119600,1442160
train,1647,109,83712,524,75456,159168
train,1648,312,239616,4291,617904,857520
train,1649,423,324864,7887,1135728,1460592
train,1650,163,125184,1171,168624,293808
train,1651,380,291840,6365,916560,1208400
train,1652,167,128256,1230,177120,305376
train,1653,338,259584,5036,725184,984768
train,1654,425,326400,7961,1146384,1472784
train,1655,249,191232,2733,393552,584784
train,1656,241,185088,2560,368640,553728
train,1657,407,312576,7301,1051344,1363920
train,1658,204,156672,1835,264240,420912
train,1659,164,125952,1186,170784,296736
train,1660,379,291072,6331,911664,1202736
train,1661,93,71424,382,55008,126432
train,1662,158,121344,1101,158544,279888
train,1663,408,313344,7337,1056528,1369872
train,1664,314,241152,4346,625824,866976
train,1665,404,310272,7194,1035936,1346208
train,1666,416,319488,7628,1098432,1417920
train,1667,351,269568,5430,781920,1051488
train,1668,250,192000,2755,396720,588720
train,1669,477,366336,10028,1444032,1810368
train,1670,114,87552,573,82512,170064
train,1671,227,174336,2272,327168,501504
train,1672,251,192768,2777,399888,592656
train,1673,291,223488,3733,537552,761040
train,1674,202,155136,1799,259056,414192
train,1675,269,206592,3190,459360,665952
train,1676,364,279552,5840,840960,1120512
train,1677,347,266496,5307,764208,1030704
train,1678,397,304896,6947,1000368,1305264
train,1679,53,40704,124,17856,58560
train,1680,88,67584,342,49248,116832
train,1681,74,56832,242,34848,91680
train,1682,229,175872,2312,332928,508800
train,1683,384,294912,6499,935856,1230768
train,1684,274,210432,3309,476496,686928
train,1685,336,258048,4976,716544,974592
train,1686,508,390144,11374,1637856,2028000
train,1687,240,184320,2539,365616,549936
train,1688,302,231936,4020,578880,810816
train,1689,429,329472,8112,1168128,1497600
train,1690,305,234240,4100,590400,824640
train,1691,414,317952,7555,1087920,1405872
train,1692,242,185856,2582,371808,557664
train,1693,306,235008,4127,594288,829296
train,1694,206,158208,1871,269424,427632
train,1695,66,50688,192,27648,78336
train,1696,64,49152,181,26064,75216
train,1697,217,166656,2076,298944,465600
train,1698,496,380928,10843,1561392,1942320
train,1699,328,251904,4742,682848,934752
train,1700,278,213504,3407,490608,704112
train,1701,338,259584,5036,725184,984768
train,1702,324,248832,4627,666288,915120
train,1703,348,267264,5338,768672,1035936
train,1704,512,393216,11521,1659024,2052240
train,1705,391,300288,6738,970272,1270560
train,1706,85,65280,319,45936,111216
train,1707,220,168960,2134,307296,476256
train,1708,99,76032,432,62208,138240
train,1709,328,251904,4742,682848,934752
train,1710,454,348672,9085,1308240,1656912
train,1711,226,173568,2252,324288,497856
train,1712,138,105984,840,120960,226944
train,1713,426,327168,7999,1151856,1479024
train,1714,450,345600,8925,1285200,1630800
train,1715,139,106752,852,122688,229440
train,1716,434,333312,8302,1195488,1528800
train,1717,169,129792,1259,181296,311088
train,1718,170,130560,1274,183456,314016
train,1719,424,325632,7924,1141056,1466688
train,1720,578,443904,13592,1957248,2401152
train,1721,343,263424,5186,746784,1010208
train,1722,277,212736,3382,487008,699744
train,1723,439,337152,8494,1223136,1560288
train,1724,402,308736,7123,1025712,1334448
train,1725,437,335616,8417,1212048,1547664
train,1726,314,241152,4346,625824,866976
train,1727,401,307968,7088,1020672,1328640
train,1728,210,161280,1944,279936,441216
train,1729,180,138240,1428,205632,343872
train,1730,288,221184,3656,526464,747648
train,1731,105,80640,486,69984,150624
train,1732,370,284160,6034,868896,1153056
train,1733,370,284160,6034,868896,1153056
train,1734,218,167424,2095,301680,469104
train,1735,110,84480,534,76896,161376
train,1736,385,295680,6533,940752,1236432
train,1737,655,503040,16493,2374992,2878032
train,1738,381,292608,6398,921312,1213920
train,1739,142,109056,889,128016,237072
train,1740,311,238848,4263,613872,852720
train,1741,359,275712,5681,818064,1093776
train,1742,266,204288,3119,449136,653424
train,1743,529,406272,12018,1730592,2136864
train,1744,205,157440,1853,266832,424272
train,1745,256,196608,2889,416016,612624
train,1746,113,86784,563,81072,167856
train,1747,290,222720,3707,533808,756528
train,1748,414,317952,7555,1087920,1405872
train,1749,196,150528,1694,243936,394464
train,1750,539,413952,12322,1774368,2188320
train,1751,214,164352,2019,290736,455088
train,1752,57,43776,144,20736,64512
train,1753,225,172800,2232,321408,494208
train,1754,301,231168,3994,575136,806304
train,1755,153,117504,1032,148608,266112
train,1756,120,92160,635,91440,183600
train,1757,352,270336,5461,786384,1056720
train,1758,168,129024,1244,179136,308160
train,1759,166,127488,1215,174960,302448
train,1760,372,285696,6100,878400,1164096
train,1761,207,158976,1889,272016,430992
train,1762,150,115200,992,142848,258048
train,1763,197,151296,1711,246384,397680
train,1764,241,185088,2560,368640,553728
train,1765,103,79104,468,67392,146496
train,1766,290,222720,3707,533808,756528
train,1767,232,178176,2373,341712,519888
train,1768,429,329472,8112,1168128,1497600
train,1769,227,174336,2272,327168,501504
train,1770,334,256512,4917,708048,964560
train,1771,344,264192,5216,751104,1015296
train,1772,480,368640,10155,1462320,1830960
train,1773,695,533760,18207,2621808,3155568
train,1774,247,189696,2689,387216,576912
train,1775,156,119808,1073,154512,274320
train,1776,287,220416,3631,522864,743280
train,1777,412,316416,7482,1077408,1393824
train,1778,180,138240,1428,205632,343872
train,1779,344,264192,5216,751104,1015296
train,1780,157,120576,1087,156528,277104
train,1781,262,201216,3026,435744,636960
train,1782,603,463104,14477,2084688,2547792
train,1783,408,313344,7337,1056528,1369872
train,1784,159,122112,1115,160560,282672
train,1785,325,249600,4656,670464,920064
train,1786,638,489984,15808,2276352,2766336
train,1787,150,115200,992,142848,258048
train,1788,380,291840,6365,916560,1208400
train,1789,410,314880,7409,1066896,1381776
train,1790,247,189696,2689,387216,576912
train,1791,230,176640,2332,335808,512448
train,1792,320,245760,4514,650016,895776
train,1793,270,207360,3213,462672,670032
train,1794,280,215040,3456,497664,712704
train,1795,175,134400,1350,194400,328800
train,1796,140,107520,864,124416,231936
train,1797,110,84480,534,76896,161376
train,1798,234,179712,2414,347616,527328
train,1799,427,327936,8036,1157184,1485120
train,1800,319,244992,4485,645840,890832
train,1801,422,324096,7849,1130256,1454352
train,1802,388,297984,6635,955440,1253424
train,1803,423,324864,7887,1135728,1460592
train,1804,446,342528,8767,1262448,1604976
train,1805,292,224256,3758,541152,765408
train,1806,217,166656,2076,298944,465600
train,1807,289,221952,3682,530208,752160
train,1808,507,389376,11330,1631520,2020896
train,1809,86,66048,326,46944,112992
train,1810,407,312576,7301,1051344,1363920
train,1811,205,157440,1853,266832,424272
train,1812,405,311040,7230,1041120,1352160
train,1813,228,175104,2292,330048,505152
train,1814,133,102144,780,112320,214464
train,1815,257,197376,2911,419184,616560
train,1816,246,188928,2668,384192,573120
train,1817,174,133632,1335,192240,325872
train,1818,87,66816,334,48096,114912
train,1819,205,157440,1853,266832,424272
train,1820,78,59904,269,38736,98640
train,1821,493,378624,10713,1542672,1921296
train,1822,117,89856,604,86976,176832
train,1823,261,200448,3003,432432,632880
train,1824,331,254208,4829,695376,949584
train,1825,267,205056,3142,452448,657504
train,1826,401,307968,7088,1020672,1328640
train,1827,287,220416,3631,522864,743280
train,1828,121,92928,646,93024,185952
train,1829,449,344832,8886,1279584,1624416
train,1830,430,330240,8150,1173600,1503840
train,1831,445,341760,8728,1256832,1598592
train,1832,406,311808,7265,1046160,1357968
train,1833,226,173568,2252,324288,497856
train,1834,132,101376,768,110592,211968
train,1835,486,373248,10410,1499040,1872288
train,1836,416,319488,7628,1098432,1417920
train,1837,398,305664,6982,1005408,1311072
train,1838,533,409344,12138,1747872,2157216
train,1839,404,310272,7194,1035936,1346208
train,1840,143,109824,902,129888,239712
train,1841,252,193536,2799,403056,596592
train,1842,371,284928,6067,873648,1158576
train,1843,402,308736,7123,1025712,1334448
train,1844,197,151296,1711,246384,397680
train,1845,327,251136,4713,678672,929808
train,1846,265,203520,3096,445824,649344
train,1847,250,192000,2755,396720,588720
train,1848,442,339456,8611,1239984,1579440
train,1849,391,300288,6738,970272,1270560
train,1850,257,197376,2911,419184,616560
train,1851,291,223488,3733,537552,761040
train,1852,286,219648,3606,519264,738912
train,1853,318,244224,4457,641808,886032
train,1854,287,220416,3631,522864,743280
train,1855,265,203520,3096,445824,649344
train,1856,372,285696,6100,878400,1164096
train,1857,95,72960,398,57312,130272
train,1858,459,352512,9286,1337184,1689696
train,1859,241,185088,2560,368640,553728
train,1860,159,122112,1115,160560,282672
train,1861,452,347136,9005,1296720,1643856
train,1862,282,216576,3505,504720,721296
train,1863,240,184320,2539,365616,549936
train,1864,380,291840,6365,916560,1208400
train,1865,217,166656,2076,298944,465600
train,1866,190,145920,1592,229248,375168
train,1867,385,295680,6533,940752,1236432
train,1868,215,165120,2038,293472,458592
train,1869,338,259584,5036,725184,984768
train,1870,78,59904,269,38736,98640
train,1871,224,172032,2212,318528,490560
train,1872,410,314880,7409,1066896,1381776
train,1873,800,614400,21694,3123936,3738336
train,1874,351,269568,5430,781920,1051488
train,1875,434,333312,8302,1195488,1528800
train,1876,238,182784,2497,359568,542352
train,1877,222,170496,2173,312912,483408
train,1878,147,112896,953,137232,250128
train,1879,47,36096,98,14112,50208
train,1880,301,231168,3994,575136,806304
train,1881,151,115968,1005,144720,260688
train,1882,175,134400,1350,194400,328800
train,1883,198,152064,1728,248832,400896
train,1884,204,156672,1835,264240,420912
train,1885,114,87552,573,82512,170064
train,1886,155,119040,1059,152496,271536
train,1887,170,130560,1274,183456,314016
train,1888,651,499968,16330,2351520,2851488
train,1889,72,55296,229,32976,88272
train,1890,284,218112,3555,511920,730032
train,1891,163,125184,1171,168624,293808
train,1892,343,263424,5186,746784,1010208
train,1893,221,169728,2153,310032,479760
train,1894,217,166656,2076,298944,465600
train,1895,158,121344,1101,158544,279888
train,1896,175,134400,1350,194400,328800
train,1897,415,318720,7591,1093104,1411824
train,1898,395,303360,6877,990288,1293648
train,1899,412,316416,7482,1077408,1393824
train,1900,617,473856,14996,2159424,2633280
train,1901,369,283392,6002,864288,1147680
train,1902,278,213504,3407,490608,704112
train,1903,331,254208,4829,695376,949584
train,1904,307,235776,4154,598176,833952
train,1905,193,148224,1642,236448,384672
train,1906,407,312576,7301,1051344,1363920
train,1907,443,340224,8650,1245600,1585824
train,1908,315,241920,4374,629856,871776
train,1909,309,237312,4209,606096,843408
train,1910,434,333312,8302,1195488,1528800
train,1911,302,231936,4020,578880,810816
train,1912,432,331776,8226,1184544,1516320
train,1913,387,297216,6601,950544,1247760
train,1914,467,358656,9612,1384128,1742784
train,1915,536,411648,12229,1760976,2172624
train,1916,531,407808,12078,1739232,2147040
train,1917,453,347904,9045,1302480,1650384
train,1918,221,169728,2153,310032,479760
train,1919,122,93696,656,94464,188160
train,1920,247,189696,2689,387216,576912
train,1921,281,215808,3481,501264,717072
train,1922,167,128256,1230,177120,305376
train,1923,484,371712,10325,1486800,1858512
train,1924,168,129024,1244,179136,308160
train,1925,198,152064,1728,248832,400896
train,1926,367,281856,5937,854928,1136784
train,1927,383,294144,6466,931104,1225248
train,1928,352,270336,5461,786384,1056720
train,1929,424,325632,7924,1141056,1466688
train,1930,243,186624,2603,374832,561456
train,1931,222,170496,2173,312912,483408
train,1932,515,395520,11607,1671408,2066928
train,1933,325,249600,4656,670464,920064
train,1934,394,302592,6842,985248,1287840
train,1935,123,94464,667,96048,190512
train,1936,303,232704,4047,582768,815472
train,1937,230,176640,2332,335808,512448
train,1938,240,184320,2539,365616,549936
train,1939,141,108288,877,126288,234576
train,1940,402,308736,7123,1025712,1334448
train,1941,154,118272,1046,150624,268896
train,1942,340,261120,5095,733680,994800
train,1943,463,355584,9448,1360512,1716096
train,1944,87,66816,334,48096,114912
train,1945,271,208128,3237,466128,674256
train,1946,66,50688,192,27648,78336
train,1947,111,85248,543,78192,163440
train,1948,413,317184,7518,1082592,1399776
train,1949,426,327168,7999,1151856,1479024
train,1950,402,308736,7123,1025712,1334448
train,1951,113,86784,563,81072,167856
train,1952,278,213504,3407,490608,704112
train,1953,322,247296,4570,658080,905376
train,1954,477,366336,10028,1444032,1810368
train,1955,71,54528,223,32112,86640
train,1956,445,341760,8728,1256832,1598592
train,1957,136,104448,816,117504,221952
train,1958,314,241152,4346,625824,866976
train,1959,240,184320,2539,365616,549936
train,1960,181,139008,1444,207936,346944
train,1961,528,405504,11988,1726272,2131776
train,1962,181,139008,1444,207936,346944
train,1963,215,165120,2038,293472,458592
train,1964,227,174336,2272,327168,501504
train,1965,173,132864,1320,190080,322944
train,1966,485,372480,10368,1492992,1865472
train,1967,713,547584,18791,2705904,3253488
train,1968,222,170496,2173,312912,483408
train,1969,242,185856,2582,371808,557664
train,1970,263,201984,3049,439056,641040
train,1971,240,184320,2539,365616,549936
train,1972,333,255744,4888,703872,959616
train,1973,97,74496,415,59760,134256
train,1974,115,88320,583,83952,172272
train,1975,168,129024,1244,179136,308160
train,1976,236,181248,2455,353520,534768
train,1977,108,82944,515,74160,157104
train,1978,484,371712,10325,1486800,1858512
train,1979,416,319488,7628,1098432,1417920
train,1980,412,316416,7482,1077408,1393824
train,1981,286,219648,3606,519264,738912
train,1982,675,518400,17333,2495952,3014352
train,1983,165,126720,1200,172800,299520
train,1984,338,259584,5036,725184,984768
train,1985,450,345600,8925,1285200,1630800
train,1986,358,274944,5649,813456,1088400
train,1987,218,167424,2095,301680,469104
train,1988,164,125952,1186,170784,296736
train,1989,154,118272,1046,150624,268896
train,1990,231,177408,2352,338688,516096
train,1991,119,91392,625,90000,181392
train,1992,394,302592,6842,985248,1287840
train,1993,194,148992,1659,238896,387888
train,1994,321,246528,4542,654048,900576
train,1995,238,182784,2497,359568,542352
train,1996,263,201984,3049,439056,641040
train,1997,160,122880,1129,162576,285456
train,1998,276,211968,3358,483552,695520
train,1999,385,295680,6533,940752,1236432
train,2000,207,158976,1889,272016,430992
train,2001,214,164352,2019,290736,455088
train,2002,537,412416,12260,1765440,2177856
train,2003,277,212736,3382,487008,699744
train,2004,387,297216,6601,950544,1247760
train,2005,223,171264,2192,315648,486912
train,2006,316,242688,4401,633744,876432
train,2007,163,125184,1171,168624,293808
train,2008,109,83712,524,75456,159168
train,2009,476,365568,9986,1437984,1803552
train,2010,361,277248,5744,827136,1104384
train,2011,361,277248,5744,827136,1104384
train,2012,186,142848,1525,219600,362448
train,2013,377,289536,6265,902160,1191696
train,2014,201,154368,1781,256464,410832
train,2015,161,123648,1143,164592,288240
train,2016,383,294144,6466,931104,1225248
train,2017,88,67584,342,49248,116832
train,2018,63,48384,175,25200,73584
train,2019,292,224256,3758,541152,765408
train,2020,402,308736,7123,1025712,1334448
train,2021,408,313344,7337,1056528,1369872
train,2022,232,178176,2373,341712,519888
train,2023,353,271104,5492,790848,1061952
train,2024,250,192000,2755,396720,588720
train,2025,363,278784,5808,836352,1115136
train,2026,458,351744,9246,1331424,1683168
train,2027,158,121344,1101,158544,279888
train,2028,430,330240,8150,1173600,1503840
train,2029,606,465408,14587,2100528,2565936
train,2030,336,258048,4976,716544,974592
train,2031,404,310272,7194,1035936,1346208
train,2032,42,32256,78,11232,43488
train,2033,88,67584,342,49248,116832
train,2034,560,430080,12989,1870416,2300496
train,2035,211,162048,1963,282672,444720
train,2036,440,337920,8533,1228752,1566672
train,2037,335,257280,4947,712368,969648
train,2038,310,238080,4236,609984,848064
train,2039,330,253440,4800,691200,944640
train,2040,258,198144,2934,422496,620640
train,2041,246,188928,2668,384192,573120
train,2042,235,180480,2434,350496,530976
train,2043,187,143616,1542,222048,365664
train,2044,227,174336,2272,327168,501504
train,2045,100,76800,441,63504,140304
train,2046,193,148224,1642,236448,384672
train,2047,536,411648,12229,1760976,2172624
train,2048,402,308736,7123,1025712,1334448
train,2049,387,297216,6601,950544,1247760
train,2050,278,213504,3407,490608,704112
train,2051,353,271104,5492,790848,1061952
train,2052,247,189696,2689,387216,576912
train,2053,370,284160,6034,868896,1153056
train,2054,376,288768,6231,897264,1186032
train,2055,106,81408,496,71424,152832
train,2056,384,294912,6499,935856,1230768
train,2057,371,284928,6067,873648,1158576
train,2058,227,174336,2272,327168,501504
train,2059,268,205824,3166,455904,661728
train,2060,360,276480,5712,822528,1099008
train,2061,237,182016,2476,356544,538560
train,2062,233,178944,2393,344592,523536
train,2063,323,248064,4599,662256,910320
train,2064,209,160512,1926,277344,437856
train,2065,121,92928,646,93024,185952
train,2066,217,166656,2076,298944,465600
train,2067,229,175872,2312,332928,508800
train,2068,419,321792,7738,1114272,1436064
train,2069,421,323328,7812,1124928,1448256
train,2070,368,282624,5969,859536,1142160
train,2071,574,440832,13455,1937520,2378352
train,2072,240,184320,2539,365616,549936
train,2073,335,257280,4947,712368,969648
train,2074,241,185088,2560,368640,553728
train,2075,92,70656,373,53712,124368
train,2076,131,100608,757,109008,209616
train,2077,358,274944,5649,813456,1088400
train,2078,527,404736,11958,1721952,2126688
train,2079,149,114432,979,140976,255408
train,2080,150,115200,992,142848,258048
train,2081,459,352512,9286,1337184,1689696
train,2082,435,334080,8340,1200960,1535040
train,2083,188,144384,1558,224352,368736
train,2084,354,271872,5524,795456,1067328
train,2085,409,314112,7373,1061712,1375824
train,2086,134,102912,792,114048,216960
train,2087,201,154368,1781,256464,410832
train,2088,283,217344,3530,508320,725664
train,2089,577,443136,13558,1952352,2395488
train,2090,321,246528,4542,654048,900576
train,2091,420,322560,7775,1119600,1442160
train,2092,143,109824,902,129888,239712
train,2093,240,184320,2539,365616,549936
train,2094,473,363264,9861,1419984,1783248
train,2095,436,334848,8379,1206576,1541424
train,2096,309,237312,4209,606096,843408
train,2097,372,285696,6100,878400,1164096
train,2098,399,306432,7017,1010448,1316880
train,2099,408,313344,7337,1056528,1369872
train,2100,266,204288,3119,449136,653424
train,2101,128,98304,723,104112,202416
train,2102,252,193536,2799,403056,596592
train,2103,163,125184,1171,168624,293808
train,2104,400,307200,7052,1015488,1322688
train,2105,273,209664,3285,473040,682704
train,2106,373,286464,6132,883008,1169472
train,2107,212,162816,1981,285264,448080
train,2108,217,166656,2076,298944,465600
train,2109,357,274176,5618,808992,1083168
train,2110,208,159744,1907,274608,434352
train,2111,148,113664,966,139104,252768
train,2112,447,343296,8807,1268208,1611504
train,2113,209,160512,1926,277344,437856
train,2114,295,226560,3836,552384,778944
train,2115,278,213504,3407,490608,704112
train,2116,144,110592,914,131616,242208
train,2117,462,354816,9408,1354752,1709568
train,2118,313,240384,4318,621792,862176
train,2119,375,288000,6198,892512,1180512
train,2120,399,306432,7017,1010448,1316880
train,2121,542,416256,12415,1787760,2204016
train,2122,315,241920,4374,629856,871776
train,2123,89,68352,350,50400,118752
train,2124,180,138240,1428,205632,343872
train,2125,336,258048,4976,716544,974592
train,2126,428,328704,8074,1162656,1491360
train,2127,87,66816,334,48096,114912
train,2128,140,107520,864,124416,231936
train,2129,237,182016,2476,356544,538560
train,2130,175,134400,1350,194400,328800
train,2131,147,112896,953,137232,250128
train,2132,376,288768,6231,897264,1186032
train,2133,354,271872,5524,795456,1067328
train,2134,123,94464,667,96048,190512
train,2135,341,261888,5125,738000,999888
train,2136,214,164352,2019,290736,455088
train,2137,431,331008,8188,1179072,1510080
train,2138,564,433152,13120,1889280,2322432
train,2139,221,169728,2153,310032,479760
train,2140,278,213504,3407,490608,704112
train,2141,129,99072,734,105696,204768
train,2142,130,99840,745,107280,207120
train,2143,314,241152,4346,625824,866976
train,2144,284,218112,3555,511920,730032
train,2145,336,258048,4976,716544,974592
