split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
test,99,646,661504,7292,7292,668796
test,100,521,533504,6185,6185,539689
test,101,525,537600,5949,5949,543549
test,102,477,488448,5669,5669,494117
test,103,593,607232,6919,6919,614151
test,104,428,438272,5150,5150,443422
test,105,503,515072,6385,6385,521457
test,106,520,532480,5958,5958,538438
test,107,424,434176,5640,5640,439816
test,108,624,638976,7322,7322,646298
test,109,427,437248,5031,5031,442279
test,110,539,551936,5945,5945,557881
test,111,485,496640,6139,6139,502779
test,112,597,611328,7167,7167,618495
test,113,520,532480,6096,6096,538576
test,114,481,492544,5689,5689,498233
test,115,492,503808,5772,5772,509580
test,116,460,471040,5444,5444,476484
test,117,390,399360,4824,4824,404184
test,118,481,492544,5667,5667,498211
test,119,519,531456,6321,6321,537777
test,120,502,514048,6122,6122,520170
test,121,556,569344,6380,6380,575724
test,122,529,541696,6265,6265,547961
test,123,433,443392,5369,5369,448761
test,124,578,591872,7040,7040,598912
test,125,547,560128,6899,6899,567027
test,126,487,498688,5739,5739,504427
test,127,597,611328,6781,6781,618109
test,128,549,562176,6623,6623,568799
test,129,598,612352,6962,6962,619314
test,130,471,482304,5845,5845,488149
test,131,537,549888,6081,6081,555969
test,132,478,489472,5950,5950,495422
test,133,531,543744,6429,6429,550173
test,134,633,648192,7165,7165,655357
test,135,484,495616,6022,6022,501638
test,136,507,519168,6147,6147,525315
test,137,576,589824,6804,6804,596628
test,138,520,532480,6186,6186,538666
test,139,502,514048,6056,6056,520104
test,140,486,497664,6302,6302,503966
test,141,421,431104,5355,5355,436459
test,142,498,509952,5676,5676,515628
test,143,514,526336,5732,5732,532068
test,144,401,410624,5163,5163,415787
test,145,516,528384,6400,6400,534784
test,146,437,447488,5629,5629,453117
test,147,591,605184,6327,6327,611511
test,148,624,638976,7288,7288,646264
test,149,414,423936,5216,5216,429152
test,150,506,518144,6104,6104,524248
test,151,572,585728,6878,6878,592606
test,152,468,479232,5528,5528,484760
test,153,530,542720,6924,6924,549644
test,154,570,583680,6720,6720,590400
test,155,468,479232,6132,6132,485364
test,156,580,593920,6588,6588,600508
test,157,537,549888,6859,6859,556747
test,158,499,510976,5639,5639,516615
test,159,623,637952,7175,7175,645127
test,160,538,550912,6738,6738,557650
test,161,445,455680,5479,5479,461159
test,162,548,561152,6952,6952,568104
test,163,534,546816,6904,6904,553720
test,164,420,430080,5474,5474,435554
test,165,496,507904,6038,6038,513942
test,166,420,430080,5392,5392,435472
test,167,525,537600,6577,6577,544177
test,168,520,532480,6144,6144,538624
test,169,399,408576,4949,4949,413525
test,170,529,541696,6317,6317,548013
test,171,585,599040,7281,7281,606321
test,172,561,574464,6369,6369,580833
test,173,546,559104,6796,6796,565900
test,174,588,602112,6480,6480,608592
test,175,669,685056,7425,7425,692481
test,176,446,456704,5222,5222,461926
test,177,431,441344,5369,5369,446713
test,178,551,564224,6567,6567,570791
test,179,548,561152,6866,6866,568018
test,180,524,536576,6004,6004,542580
test,181,478,489472,5948,5948,495420
test,182,478,489472,6040,6040,495512
test,183,535,547840,6637,6637,554477
test,184,497,508928,6155,6155,515083
test,185,541,553984,5821,5821,559805
test,186,658,673792,7236,7236,681028
test,187,442,452608,5496,5496,458104
test,188,544,557056,6558,6558,563614
test,189,505,517120,6255,6255,523375
test,190,515,527360,6207,6207,533567
test,191,473,484352,6079,6079,490431
test,192,525,537600,6381,6381,543981
test,193,523,535552,6369,6369,541921
test,194,633,648192,7191,7191,655383
test,195,518,530432,6180,6180,536612
test,196,505,517120,6129,6129,523249
test,197,633,648192,7269,7269,655461
test,198,557,570368,6827,6827,577195
test,199,412,421888,5158,5158,427046
test,200,614,628736,7056,7056,635792
test,201,497,508928,6097,6097,515025
test,202,474,485376,5800,5800,491176
test,203,487,498688,5749,5749,504437
test,204,480,491520,5380,5380,496900
test,205,533,545792,6501,6501,552293
test,206,490,501760,6288,6288,508048
test,207,534,546816,6544,6544,553360
test,208,431,441344,5399,5399,446743
test,209,550,563200,6196,6196,569396
test,210,564,577536,6528,6528,584064
test,211,393,402432,4905,4905,407337
test,212,546,559104,6606,6606,565710
test,213,563,576512,6701,6701,583213
test,214,519,531456,6197,6197,537653
test,215,447,457728,5237,5237,462965
test,216,573,586752,6673,6673,593425
test,217,397,406528,5447,5447,411975
test,218,570,583680,6714,6714,590394
test,219,515,527360,6775,6775,534135
test,220,482,493568,5710,5710,499278
test,221,449,459776,5365,5365,465141
test,222,280,286720,4166,4166,290886
test,223,520,532480,6028,6028,538508
test,224,538,550912,6228,6228,557140
test,225,529,541696,6277,6277,547973
test,226,451,461824,5625,5625,467449
test,227,547,560128,6449,6449,566577
test,228,564,577536,6808,6808,584344
test,229,517,529408,6169,6169,535577
test,230,505,517120,5777,5777,522897
test,231,652,667648,7476,7476,675124
test,232,394,403456,5064,5064,408520
test,233,453,463872,5305,5305,469177
test,234,437,447488,5239,5239,452727
test,235,455,465920,5597,5597,471517
test,236,548,561152,6048,6048,567200
test,237,586,600064,7124,7124,607188
test,238,612,626688,7196,7196,633884
test,239,606,620544,6868,6868,627412
test,240,484,495616,5824,5824,501440
test,241,543,556032,6487,6487,562519
test,242,609,623616,6723,6723,630339
test,243,562,575488,6410,6410,581898
test,244,442,452608,5198,5198,457806
test,245,903,924672,13805,13805,938477
test,246,471,482304,5527,5527,487831
test,247,606,620544,7136,7136,627680
test,248,439,449536,5527,5527,455063
test,249,477,488448,5661,5661,494109
test,250,595,609280,7355,7355,616635
test,251,1062,1087488,12452,12452,1099940
test,252,486,497664,6200,6200,503864
test,253,530,542720,6624,6624,549344
test,254,481,492544,5955,5955,498499
test,255,583,596992,6645,6645,603637
test,256,982,1005568,13818,13818,1019386
test,257,481,492544,6047,6047,498591
test,258,493,504832,6087,6087,510919
test,259,613,627712,7023,7023,634735
test,260,530,542720,6180,6180,548900
test,261,555,568320,6485,6485,574805
test,262,439,449536,6011,6011,455547
test,263,563,576512,6061,6061,582573
test,264,611,625664,7387,7387,633051
test,265,447,457728,5693,5693,463421
test,266,526,538624,5954,5954,544578
test,267,439,449536,5567,5567,455103
test,268,593,607232,7103,7103,614335
test,269,473,484352,5601,5601,489953
test,270,462,473088,5610,5610,478698
test,271,522,534528,6650,6650,541178
test,272,538,550912,6428,6428,557340
test,273,566,579584,6676,6676,586260
test,274,495,506880,6121,6121,513001
test,275,577,590848,7077,7077,597925
test,276,508,520192,6034,6034,526226
test,277,483,494592,5679,5679,500271
test,278,465,476160,5767,5767,481927
test,279,578,591872,6172,6172,598044
test,280,574,587776,6628,6628,594404
test,281,505,517120,6193,6193,523313
test,282,511,523264,5993,5993,529257
test,283,472,483328,5510,5510,488838
test,284,480,491520,6202,6202,497722
test,285,446,456704,5620,5620,462324
test,286,623,637952,7347,7347,645299
test,287,419,429056,5793,5793,434849
test,288,609,623616,6845,6845,630461
test,289,469,480256,5363,5363,485619
test,290,569,582656,6883,6883,589539
test,291,518,530432,6266,6266,536698
test,292,512,524288,6124,6124,530412
test,293,463,474112,5811,5811,479923
test,294,605,619520,7017,7017,626537
test,295,619,633856,7283,7283,641139
test,296,676,692224,8194,8194,700418
test,297,466,477184,5542,5542,482726
test,298,442,452608,6024,6024,458632
test,299,537,549888,6603,6603,556491
test,300,554,567296,5910,5910,573206
test,301,484,495616,5708,5708,501324
test,302,504,516096,6380,6380,522476
test,303,448,458752,5306,5306,464058
test,304,664,679936,7276,7276,687212
test,305,558,571392,6222,6222,577614
test,306,610,624640,7164,7164,631804
test,307,582,595968,6828,6828,602796
test,308,544,557056,6598,6598,563654
test,309,488,499712,5728,5728,505440
test,310,451,461824,6079,6079,467903
test,311,579,592896,7401,7401,600297
test,312,552,565248,6892,6892,572140
test,313,566,579584,6686,6686,586270
test,314,513,525312,6371,6371,531683
test,315,583,596992,6831,6831,603823
test,316,745,762880,9457,9457,772337
test,317,442,452608,5102,5102,457710
test,318,520,532480,6286,6286,538766
test,319,583,596992,6947,6947,603939
test,320,452,462848,6286,6286,469134
test,321,577,590848,6923,6923,597771
test,322,504,516096,6220,6220,522316
test,323,484,495616,5806,5806,501422
test,324,515,527360,6377,6377,533737
test,325,415,424960,5281,5281,430241
test,326,469,480256,5587,5587,485843
test,327,455,465920,5521,5521,471441
test,328,601,615424,6869,6869,622293
test,329,456,466944,5426,5426,472370
test,330,443,453632,5763,5763,459395
test,331,565,578560,6851,6851,585411
test,332,573,586752,7149,7149,593901
test,333,489,500736,6115,6115,506851
test,334,540,552960,5828,5828,558788
