split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,1205,48,49152,255,48960,98112
train,1206,105,107520,1219,234048,341568
train,1207,102,104448,1150,220800,325248
train,1208,149,152576,2454,471168,623744
train,1209,164,167936,2973,570816,738752
train,1210,138,141312,2105,404160,545472
train,1211,103,105472,1173,225216,330688
train,1212,147,150528,2389,458688,609216
train,1213,238,243712,6261,1202112,1445824
train,1214,175,179200,3385,649920,829120
train,1215,94,96256,977,187584,283840
train,1216,111,113664,1362,261504,375168
train,1217,142,145408,2229,427968,573376
train,1218,163,166912,2937,563904,730816
train,1219,94,96256,977,187584,283840
train,1220,145,148480,2324,446208,594688
train,1221,231,236544,5898,1132416,1368960
train,1222,113,115712,1412,271104,386816
train,1223,131,134144,1897,364224,498368
train,1224,133,136192,1955,375360,511552
train,1225,49,50176,266,51072,101248
train,1226,146,149504,2356,452352,601856
train,1227,161,164864,2865,550080,714944
train,1228,229,234496,5796,1112832,1347328
train,1229,82,83968,744,142848,226816
train,1230,154,157696,2621,503232,660928
train,1231,72,73728,573,110016,183744
train,1232,165,168960,3009,577728,746688
train,1233,187,191488,3865,742080,933568
train,1234,145,148480,2324,446208,594688
train,1235,166,169984,3046,584832,754816
train,1236,65,66560,467,89664,156224
train,1237,136,139264,2045,392640,531904
train,1238,116,118784,1488,285696,404480
train,1239,109,111616,1313,252096,363712
train,1240,134,137216,1985,381120,518336
train,1241,142,145408,2229,427968,573376
train,1242,123,125952,1672,321024,446976
train,1243,85,87040,799,153408,240448
train,1244,106,108544,1242,238464,347008
train,1245,160,163840,2830,543360,707200
train,1246,112,114688,1387,266304,380992
train,1247,141,144384,2198,422016,566400
train,1248,45,46080,224,43008,89088
train,1249,136,139264,2045,392640,531904
train,1250,126,129024,1755,336960,465984
train,1251,56,57344,347,66624,123968
train,1252,240,245760,6366,1222272,1468032
train,1253,146,149504,2356,452352,601856
train,1254,79,80896,690,132480,213376
train,1255,146,149504,2356,452352,601856
train,1256,44,45056,214,41088,86144
train,1257,99,101376,1084,208128,309504
train,1258,97,99328,1040,199680,299008
train,1259,148,151552,2421,464832,616384
train,1260,133,136192,1955,375360,511552
train,1261,164,167936,2973,570816,738752
train,1262,150,153600,2487,477504,631104
train,1263,171,175104,3232,620544,795648
train,1264,129,132096,1840,353280,485376
train,1265,151,154624,2520,483840,638464
train,1266,111,113664,1362,261504,375168
train,1267,135,138240,2015,386880,525120
train,1268,171,175104,3232,620544,795648
train,1269,149,152576,2454,471168,623744
train,1270,80,81920,708,135936,217856
train,1271,125,128000,1727,331584,459584
train,1272,102,104448,1150,220800,325248
train,1273,139,142336,2136,410112,552448
train,1274,81,82944,725,139200,222144
train,1275,128,131072,1811,347712,478784
train,1276,85,87040,799,153408,240448
train,1277,133,136192,1955,375360,511552
train,1278,170,174080,3194,613248,787328
train,1279,127,130048,1783,342336,472384
train,1280,203,207872,4555,874560,1082432
train,1281,140,143360,2167,416064,559424
train,1282,115,117760,1462,280704,398464
train,1283,133,136192,1955,375360,511552
train,1284,98,100352,1062,203904,304256
train,1285,107,109568,1266,243072,352640
train,1286,190,194560,3990,766080,960640
train,1287,153,156672,2587,496704,653376
train,1288,66,67584,482,92544,160128
train,1289,115,117760,1462,280704,398464
train,1290,198,202752,4333,831936,1034688
train,1291,174,178176,3346,642432,820608
train,1292,52,53248,299,57408,110656
train,1293,139,142336,2136,410112,552448
train,1294,99,101376,1084,208128,309504
train,1295,112,114688,1387,266304,380992
train,1296,99,101376,1084,208128,309504
train,1297,115,117760,1462,280704,398464
train,1298,98,100352,1062,203904,304256
train,1299,142,145408,2229,427968,573376
train,1300,129,132096,1840,353280,485376
train,1301,110,112640,1338,256896,369536
train,1302,151,154624,2520,483840,638464
train,1303,130,133120,1868,358656,491776
train,1304,103,105472,1173,225216,330688
train,1305,173,177152,3308,635136,812288
train,1306,137,140288,2075,398400,538688
train,1307,81,82944,725,139200,222144
train,1308,74,75776,606,116352,192128
train,1309,126,129024,1755,336960,465984
train,1310,101,103424,1128,216576,320000
train,1311,203,207872,4555,874560,1082432
train,1312,216,221184,5157,990144,1211328
train,1313,122,124928,1645,315840,440768
train,1314,178,182272,3502,672384,854656
train,1315,188,192512,3907,750144,942656
train,1316,100,102400,1106,212352,314752
train,1317,225,230400,5595,1074240,1304640
train,1318,160,163840,2830,543360,707200
train,1319,234,239616,6052,1161984,1401600
train,1320,102,104448,1150,220800,325248
train,1321,161,164864,2865,550080,714944
train,1322,124,126976,1700,326400,453376
train,1323,101,103424,1128,216576,320000
train,1324,180,184320,3581,687552,871872
train,1325,100,102400,1106,212352,314752
train,1326,169,173056,3157,606144,779200
train,1327,145,148480,2324,446208,594688
train,1328,200,204800,4421,848832,1053632
train,1329,164,167936,2973,570816,738752
train,1330,166,169984,3046,584832,754816
train,1331,65,66560,467,89664,156224
train,1332,119,121856,1565,300480,422336
train,1333,235,240640,6104,1171968,1412608
train,1334,137,140288,2075,398400,538688
train,1335,122,124928,1645,315840,440768
train,1336,134,137216,1985,381120,518336
train,1337,162,165888,2901,556992,722880
train,1338,105,107520,1219,234048,341568
train,1339,172,176128,3270,627840,803968
train,1340,204,208896,4600,883200,1092096
train,1341,167,171008,3083,591936,762944
train,1342,111,113664,1362,261504,375168
train,1343,39,39936,168,32256,72192
train,1344,161,164864,2865,550080,714944
train,1345,131,134144,1897,364224,498368
train,1346,56,57344,347,66624,123968
train,1347,138,141312,2105,404160,545472
train,1348,135,138240,2015,386880,525120
train,1349,81,82944,725,139200,222144
train,1350,194,198656,4160,798720,997376
train,1351,108,110592,1289,247488,358080
train,1352,194,198656,4160,798720,997376
train,1353,45,46080,224,43008,89088
train,1354,148,151552,2421,464832,616384
train,1355,105,107520,1219,234048,341568
train,1356,198,202752,4333,831936,1034688
train,1357,168,172032,3120,599040,771072
train,1358,87,89088,837,160704,249792
train,1359,69,70656,527,101184,171840
train,1360,144,147456,2292,440064,587520
train,1361,162,165888,2901,556992,722880
train,1362,87,89088,837,160704,249792
train,1363,64,65536,453,86976,152512
train,1364,251,257024,6963,1336896,1593920
train,1365,146,149504,2356,452352,601856
train,1366,120,122880,1592,305664,428544
train,1367,109,111616,1313,252096,363712
train,1368,133,136192,1955,375360,511552
train,1369,56,57344,347,66624,123968
train,1370,130,133120,1868,358656,491776
train,1371,130,133120,1868,358656,491776
train,1372,236,241664,6156,1181952,1423616
train,1373,231,236544,5898,1132416,1368960
train,1374,105,107520,1219,234048,341568
train,1375,118,120832,1539,295488,416320
train,1376,176,180224,3424,657408,837632
train,1377,189,193536,3948,758016,951552
train,1378,154,157696,2621,503232,660928
train,1379,135,138240,2015,386880,525120
train,1380,146,149504,2356,452352,601856
train,1381,155,158720,2656,509952,668672
train,1382,102,104448,1150,220800,325248
train,1383,184,188416,3742,718464,906880
train,1384,115,117760,1462,280704,398464
train,1385,115,117760,1462,280704,398464
train,1386,108,110592,1289,247488,358080
train,1387,36,36864,144,27648,64512
train,1388,98,100352,1062,203904,304256
train,1389,169,173056,3157,606144,779200
train,1390,149,152576,2454,471168,623744
train,1391,187,191488,3865,742080,933568
train,1392,188,192512,3907,750144,942656
train,1393,63,64512,439,84288,148800
train,1394,142,145408,2229,427968,573376
train,1395,201,205824,4465,857280,1063104
train,1396,100,102400,1106,212352,314752
train,1397,180,184320,3581,687552,871872
train,1398,61,62464,412,79104,141568
train,1399,84,86016,780,149760,235776
train,1400,241,246784,6419,1232448,1479232
train,1401,77,78848,656,125952,204800
train,1402,204,208896,4600,883200,1092096
train,1403,202,206848,4510,865920,1072768
train,1404,61,62464,412,79104,141568
train,1405,175,179200,3385,649920,829120
train,1406,117,119808,1513,290496,410304
train,1407,195,199680,4203,806976,1006656
train,1408,161,164864,2865,550080,714944
train,1409,176,180224,3424,657408,837632
train,1410,155,158720,2656,509952,668672
train,1411,119,121856,1565,300480,422336
train,1412,87,89088,837,160704,249792
train,1413,106,108544,1242,238464,347008
train,1414,132,135168,1926,369792,504960
train,1415,162,165888,2901,556992,722880
train,1416,248,253952,6798,1305216,1559168
train,1417,136,139264,2045,392640,531904
train,1418,196,200704,4246,815232,1015936
train,1419,158,161792,2759,529728,691520
train,1420,172,176128,3270,627840,803968
train,1421,152,155648,2554,490368,646016
train,1422,223,228352,5496,1055232,1283584
train,1423,104,106496,1196,229632,336128
train,1424,158,161792,2759,529728,691520
train,1425,152,155648,2554,490368,646016
train,1426,183,187392,3702,710784,898176
train,1427,151,154624,2520,483840,638464
train,1428,106,108544,1242,238464,347008
train,1429,94,96256,977,187584,283840
train,1430,178,182272,3502,672384,854656
train,1431,131,134144,1897,364224,498368
train,1432,150,153600,2487,477504,631104
train,1433,190,194560,3990,766080,960640
train,1434,173,177152,3308,635136,812288
train,1435,119,121856,1565,300480,422336
train,1436,190,194560,3990,766080,960640
train,1437,209,214016,4828,926976,1140992
train,1438,174,178176,3346,642432,820608
train,1439,185,189440,3783,726336,915776
train,1440,100,102400,1106,212352,314752
train,1441,136,139264,2045,392640,531904
train,1442,195,199680,4203,806976,1006656
train,1443,166,169984,3046,584832,754816
train,1444,157,160768,2725,523200,683968
train,1445,56,57344,347,66624,123968
train,1446,179,183296,3541,679872,863168
train,1447,132,135168,1926,369792,504960
train,1448,104,106496,1196,229632,336128
train,1449,197,201728,4289,823488,1025216
train,1450,195,199680,4203,806976,1006656
train,1451,148,151552,2421,464832,616384
train,1452,172,176128,3270,627840,803968
train,1453,160,163840,2830,543360,707200
train,1454,136,139264,2045,392640,531904
train,1455,200,204800,4421,848832,1053632
train,1456,172,176128,3270,627840,803968
train,1457,217,222208,5205,999360,1221568
train,1458,142,145408,2229,427968,573376
train,1459,148,151552,2421,464832,616384
train,1460,206,210944,4690,900480,1111424
train,1461,134,137216,1985,381120,518336
train,1462,183,187392,3702,710784,898176
train,1463,110,112640,1338,256896,369536
train,1464,87,89088,837,160704,249792
train,1465,126,129024,1755,336960,465984
train,1466,229,234496,5796,1112832,1347328
train,1467,154,157696,2621,503232,660928
train,1468,161,164864,2865,550080,714944
train,1469,185,189440,3783,726336,915776
train,1470,87,89088,837,160704,249792
train,1471,52,53248,299,57408,110656
train,1472,174,178176,3346,642432,820608
train,1473,221,226304,5398,1036416,1262720
train,1474,174,178176,3346,642432,820608
train,1475,158,161792,2759,529728,691520
train,1476,177,181248,3463,664896,846144
train,1477,119,121856,1565,300480,422336
train,1478,102,104448,1150,220800,325248
train,1479,156,159744,2690,516480,676224
train,1480,108,110592,1289,247488,358080
train,1481,174,178176,3346,642432,820608
train,1482,203,207872,4555,874560,1082432
train,1483,165,168960,3009,577728,746688
train,1484,132,135168,1926,369792,504960
train,1485,145,148480,2324,446208,594688
train,1486,102,104448,1150,220800,325248
train,1487,123,125952,1672,321024,446976
train,1488,224,229376,5546,1064832,1294208
train,1489,126,129024,1755,336960,465984
train,1490,110,112640,1338,256896,369536
train,1491,140,143360,2167,416064,559424
train,1492,180,184320,3581,687552,871872
train,1493,92,94208,936,179712,273920
train,1494,136,139264,2045,392640,531904
train,1495,56,57344,347,66624,123968
train,1496,143,146432,2260,433920,580352
train,1497,208,212992,4782,918144,1131136
train,1498,194,198656,4160,798720,997376
train,1499,216,221184,5157,990144,1211328
train,1500,136,139264,2045,392640,531904
train,1501,141,144384,2198,422016,566400
train,1502,169,173056,3157,606144,779200
train,1503,194,198656,4160,798720,997376
train,1504,73,74752,589,113088,187840
train,1505,72,73728,573,110016,183744
train,1506,197,201728,4289,823488,1025216
train,1507,175,179200,3385,649920,829120
train,1508,167,171008,3083,591936,762944
train,1509,199,203776,4377,840384,1044160
train,1510,250,256000,6908,1326336,1582336
train,1511,154,157696,2621,503232,660928
train,1512,196,200704,4246,815232,1015936
train,1513,216,221184,5157,990144,1211328
train,1514,121,123904,1618,310656,434560
train,1515,149,152576,2454,471168,623744
train,1516,126,129024,1755,336960,465984
train,1517,203,207872,4555,874560,1082432
train,1518,71,72704,558,107136,179840
train,1519,49,50176,266,51072,101248
train,1520,125,128000,1727,331584,459584
train,1521,153,156672,2587,496704,653376
train,1522,167,171008,3083,591936,762944
train,1523,119,121856,1565,300480,422336
train,1524,143,146432,2260,433920,580352
train,1525,117,119808,1513,290496,410304
train,1526,67,68608,497,95424,164032
train,1527,161,164864,2865,550080,714944
train,1528,134,137216,1985,381120,518336
train,1529,146,149504,2356,452352,601856
train,1530,231,236544,5898,1132416,1368960
train,1531,168,172032,3120,599040,771072
train,1532,170,174080,3194,613248,787328
train,1533,127,130048,1783,342336,472384
train,1534,163,166912,2937,563904,730816
train,1535,162,165888,2901,556992,722880
train,1536,136,139264,2045,392640,531904
train,1537,171,175104,3232,620544,795648
train,1538,216,221184,5157,990144,1211328
train,1539,133,136192,1955,375360,511552
train,1540,120,122880,1592,305664,428544
train,1541,69,70656,527,101184,171840
train,1542,148,151552,2421,464832,616384
train,1543,81,82944,725,139200,222144
train,1544,182,186368,3661,702912,889280
train,1545,122,124928,1645,315840,440768
train,1546,187,191488,3865,742080,933568
train,1547,155,158720,2656,509952,668672
train,1548,189,193536,3948,758016,951552
train,1549,151,154624,2520,483840,638464
train,1550,213,218112,5014,962688,1180800
train,1551,211,216064,4921,944832,1160896
train,1552,213,218112,5014,962688,1180800
train,1553,129,132096,1840,353280,485376
train,1554,85,87040,799,153408,240448
train,1555,209,214016,4828,926976,1140992
train,1556,160,163840,2830,543360,707200
train,1557,216,221184,5157,990144,1211328
train,1558,141,144384,2198,422016,566400
train,1559,135,138240,2015,386880,525120
train,1560,166,169984,3046,584832,754816
train,1561,163,166912,2937,563904,730816
train,1562,161,164864,2865,550080,714944
train,1563,128,131072,1811,347712,478784
train,1564,80,81920,708,135936,217856
train,1565,178,182272,3502,672384,854656
train,1566,52,53248,299,57408,110656
train,1567,163,166912,2937,563904,730816
train,1568,144,147456,2292,440064,587520
train,1569,181,185344,3621,695232,880576
train,1570,182,186368,3661,702912,889280
train,1571,161,164864,2865,550080,714944
train,1572,131,134144,1897,364224,498368
train,1573,130,133120,1868,358656,491776
train,1574,118,120832,1539,295488,416320
train,1575,93,95232,956,183552,278784
train,1576,130,133120,1868,358656,491776
train,1577,177,181248,3463,664896,846144
train,1578,122,124928,1645,315840,440768
train,1579,69,70656,527,101184,171840
train,1580,95,97280,998,191616,288896
train,1581,182,186368,3661,702912,889280
train,1582,111,113664,1362,261504,375168
train,1583,116,118784,1488,285696,404480
train,1584,53,54272,311,59712,113984
train,1585,140,143360,2167,416064,559424
train,1586,101,103424,1128,216576,320000
train,1587,98,100352,1062,203904,304256
train,1588,197,201728,4289,823488,1025216
train,1589,94,96256,977,187584,283840
train,1590,191,195584,4032,774144,969728
train,1591,161,164864,2865,550080,714944
train,1592,168,172032,3120,599040,771072
train,1593,132,135168,1926,369792,504960
train,1594,133,136192,1955,375360,511552
train,1595,110,112640,1338,256896,369536
train,1596,95,97280,998,191616,288896
train,1597,92,94208,936,179712,273920
train,1598,111,113664,1362,261504,375168
train,1599,129,132096,1840,353280,485376
train,1600,160,163840,2830,543360,707200
train,1601,148,151552,2421,464832,616384
train,1602,83,84992,762,146304,231296
train,1603,188,192512,3907,750144,942656
train,1604,159,162816,2794,536448,699264
train,1605,147,150528,2389,458688,609216
train,1606,196,200704,4246,815232,1015936
train,1607,196,200704,4246,815232,1015936
train,1608,167,171008,3083,591936,762944
train,1609,130,133120,1868,358656,491776
train,1610,141,144384,2198,422016,566400
train,1611,119,121856,1565,300480,422336
train,1612,68,69632,511,98112,167744
train,1613,98,100352,1062,203904,304256
train,1614,215,220160,5109,980928,1201088
train,1615,139,142336,2136,410112,552448
train,1616,70,71680,542,104064,175744
train,1617,233,238592,6000,1152000,1390592
train,1618,234,239616,6052,1161984,1401600
train,1619,135,138240,2015,386880,525120
train,1620,139,142336,2136,410112,552448
train,1621,186,190464,3824,734208,924672
train,1622,151,154624,2520,483840,638464
train,1623,121,123904,1618,310656,434560
train,1624,166,169984,3046,584832,754816
train,1625,139,142336,2136,410112,552448
train,1626,171,175104,3232,620544,795648
train,1627,143,146432,2260,433920,580352
train,1628,105,107520,1219,234048,341568
train,1629,132,135168,1926,369792,504960
train,1630,198,202752,4333,831936,1034688
train,1631,72,73728,573,110016,183744
train,1632,125,128000,1727,331584,459584
train,1633,107,109568,1266,243072,352640
train,1634,203,207872,4555,874560,1082432
train,1635,52,53248,299,57408,110656
train,1636,112,114688,1387,266304,380992
train,1637,202,206848,4510,865920,1072768
train,1638,166,169984,3046,584832,754816
train,1639,146,149504,2356,452352,601856
train,1640,151,154624,2520,483840,638464
train,1641,141,144384,2198,422016,566400
train,1642,83,84992,762,146304,231296
train,1643,181,185344,3621,695232,880576
train,1644,128,131072,1811,347712,478784
train,1645,132,135168,1926,369792,504960
train,1646,201,205824,4465,857280,1063104
train,1647,66,67584,482,92544,160128
train,1648,179,183296,3541,679872,863168
train,1649,186,190464,3824,734208,924672
train,1650,98,100352,1062,203904,304256
train,1651,174,178176,3346,642432,820608
train,1652,101,103424,1128,216576,320000
train,1653,135,138240,2015,386880,525120
train,1654,212,217088,4967,953664,1170752
train,1655,136,139264,2045,392640,531904
train,1656,127,130048,1783,342336,472384
train,1657,170,174080,3194,613248,787328
train,1658,143,146432,2260,433920,580352
train,1659,100,102400,1106,212352,314752
train,1660,187,191488,3865,742080,933568
train,1661,68,69632,511,98112,167744
train,1662,104,106496,1196,229632,336128
train,1663,190,194560,3990,766080,960640
train,1664,146,149504,2356,452352,601856
train,1665,177,181248,3463,664896,846144
train,1666,178,182272,3502,672384,854656
train,1667,171,175104,3232,620544,795648
train,1668,112,114688,1387,266304,380992
train,1669,211,216064,4921,944832,1160896
train,1670,68,69632,511,98112,167744
train,1671,123,125952,1672,321024,446976
train,1672,138,141312,2105,404160,545472
train,1673,123,125952,1672,321024,446976
train,1674,118,120832,1539,295488,416320
train,1675,140,143360,2167,416064,559424
train,1676,159,162816,2794,536448,699264
train,1677,208,212992,4782,918144,1131136
train,1678,182,186368,3661,702912,889280
train,1679,40,40960,177,33984,74944
train,1680,60,61440,398,76416,137856
train,1681,48,49152,255,48960,98112
train,1682,137,140288,2075,398400,538688
train,1683,181,185344,3621,695232,880576
train,1684,143,146432,2260,433920,580352
train,1685,159,162816,2794,536448,699264
train,1686,233,238592,6000,1152000,1390592
train,1687,148,151552,2421,464832,616384
train,1688,146,149504,2356,452352,601856
train,1689,153,156672,2587,496704,653376
train,1690,139,142336,2136,410112,552448
train,1691,207,211968,4736,909312,1121280
train,1692,131,134144,1897,364224,498368
train,1693,169,173056,3157,606144,779200
train,1694,125,128000,1727,331584,459584
train,1695,49,50176,266,51072,101248
train,1696,42,43008,195,37440,80448
train,1697,110,112640,1338,256896,369536
train,1698,257,263168,7300,1401600,1664768
train,1699,172,176128,3270,627840,803968
train,1700,123,125952,1672,321024,446976
train,1701,176,180224,3424,657408,837632
train,1702,138,141312,2105,404160,545472
train,1703,174,178176,3346,642432,820608
train,1704,161,164864,2865,550080,714944
train,1705,164,167936,2973,570816,738752
train,1706,58,59392,372,71424,130816
train,1707,118,120832,1539,295488,416320
train,1708,67,68608,497,95424,164032
train,1709,157,160768,2725,523200,683968
train,1710,184,188416,3742,718464,906880
train,1711,117,119808,1513,290496,410304
train,1712,82,83968,744,142848,226816
train,1713,199,203776,4377,840384,1044160
train,1714,202,206848,4510,865920,1072768
train,1715,77,78848,656,125952,204800
train,1716,194,198656,4160,798720,997376
train,1717,115,117760,1462,280704,398464
train,1718,86,88064,818,157056,245120
train,1719,173,177152,3308,635136,812288
train,1720,202,206848,4510,865920,1072768
train,1721,152,155648,2554,490368,646016
train,1722,144,147456,2292,440064,587520
train,1723,198,202752,4333,831936,1034688
train,1724,156,159744,2690,516480,676224
train,1725,185,189440,3783,726336,915776
train,1726,163,166912,2937,563904,730816
train,1727,166,169984,3046,584832,754816
train,1728,122,124928,1645,315840,440768
train,1729,99,101376,1084,208128,309504
train,1730,127,130048,1783,342336,472384
train,1731,59,60416,385,73920,134336
train,1732,168,172032,3120,599040,771072
train,1733,178,182272,3502,672384,854656
train,1734,126,129024,1755,336960,465984
train,1735,78,79872,673,129216,209088
train,1736,153,156672,2587,496704,653376
train,1737,220,225280,5349,1027008,1252288
train,1738,173,177152,3308,635136,812288
train,1739,88,90112,856,164352,254464
train,1740,149,152576,2454,471168,623744
train,1741,180,184320,3581,687552,871872
train,1742,132,135168,1926,369792,504960
train,1743,179,183296,3541,679872,863168
train,1744,104,106496,1196,229632,336128
train,1745,132,135168,1926,369792,504960
train,1746,85,87040,799,153408,240448
train,1747,154,157696,2621,503232,660928
train,1748,181,185344,3621,695232,880576
train,1749,108,110592,1289,247488,358080
train,1750,197,201728,4289,823488,1025216
train,1751,110,112640,1338,256896,369536
train,1752,31,31744,107,20544,52288
train,1753,121,123904,1618,310656,434560
train,1754,153,156672,2587,496704,653376
train,1755,76,77824,639,122688,200512
train,1756,78,79872,673,129216,209088
train,1757,152,155648,2554,490368,646016
train,1758,114,116736,1437,275904,392640
train,1759,99,101376,1084,208128,309504
train,1760,177,181248,3463,664896,846144
train,1761,109,111616,1313,252096,363712
train,1762,83,84992,762,146304,231296
train,1763,114,116736,1437,275904,392640
train,1764,154,157696,2621,503232,660928
train,1765,80,81920,708,135936,217856
train,1766,159,162816,2794,536448,699264
train,1767,128,131072,1811,347712,478784
train,1768,195,199680,4203,806976,1006656
train,1769,128,131072,1811,347712,478784
train,1770,159,162816,2794,536448,699264
train,1771,177,181248,3463,664896,846144
train,1772,233,238592,6000,1152000,1390592
train,1773,227,232448,5695,1093440,1325888
train,1774,132,135168,1926,369792,504960
train,1775,94,96256,977,187584,283840
train,1776,156,159744,2690,516480,676224
train,1777,206,210944,4690,900480,1111424
train,1778,109,111616,1313,252096,363712
train,1779,197,201728,4289,823488,1025216
train,1780,87,89088,837,160704,249792
train,1781,148,151552,2421,464832,616384
train,1782,201,205824,4465,857280,1063104
train,1783,188,192512,3907,750144,942656
train,1784,94,96256,977,187584,283840
train,1785,179,183296,3541,679872,863168
train,1786,238,243712,6261,1202112,1445824
train,1787,101,103424,1128,216576,320000
train,1788,148,151552,2421,464832,616384
train,1789,192,196608,4075,782400,979008
train,1790,127,130048,1783,342336,472384
train,1791,130,133120,1868,358656,491776
train,1792,176,180224,3424,657408,837632
train,1793,135,138240,2015,386880,525120
train,1794,130,133120,1868,358656,491776
train,1795,107,109568,1266,243072,352640
train,1796,82,83968,744,142848,226816
train,1797,74,75776,606,116352,192128
train,1798,128,131072,1811,347712,478784
train,1799,189,193536,3948,758016,951552
train,1800,140,143360,2167,416064,559424
train,1801,175,179200,3385,649920,829120
train,1802,212,217088,4967,953664,1170752
train,1803,187,191488,3865,742080,933568
train,1804,199,203776,4377,840384,1044160
train,1805,125,128000,1727,331584,459584
train,1806,99,101376,1084,208128,309504
train,1807,143,146432,2260,433920,580352
train,1808,232,237568,5949,1142208,1379776
train,1809,56,57344,347,66624,123968
train,1810,159,162816,2794,536448,699264
train,1811,113,115712,1412,271104,386816
train,1812,183,187392,3702,710784,898176
train,1813,110,112640,1338,256896,369536
train,1814,84,86016,780,149760,235776
train,1815,115,117760,1462,280704,398464
train,1816,124,126976,1700,326400,453376
train,1817,96,98304,1019,195648,293952
train,1818,56,57344,347,66624,123968
train,1819,112,114688,1387,266304,380992
train,1820,64,65536,453,86976,152512
train,1821,189,193536,3948,758016,951552
train,1822,60,61440,398,76416,137856
train,1823,134,137216,1985,381120,518336
train,1824,168,172032,3120,599040,771072
train,1825,150,153600,2487,477504,631104
train,1826,175,179200,3385,649920,829120
train,1827,146,149504,2356,452352,601856
train,1828,76,77824,639,122688,200512
train,1829,170,174080,3194,613248,787328
train,1830,188,192512,3907,750144,942656
train,1831,151,154624,2520,483840,638464
train,1832,177,181248,3463,664896,846144
train,1833,113,115712,1412,271104,386816
train,1834,93,95232,956,183552,278784
train,1835,169,173056,3157,606144,779200
train,1836,183,187392,3702,710784,898176
train,1837,180,184320,3581,687552,871872
train,1838,190,194560,3990,766080,960640
train,1839,179,183296,3541,679872,863168
train,1840,91,93184,916,175872,269056
train,1841,128,131072,1811,347712,478784
train,1842,166,169984,3046,584832,754816
train,1843,188,192512,3907,750144,942656
train,1844,113,115712,1412,271104,386816
train,1845,132,135168,1926,369792,504960
train,1846,136,139264,2045,392640,531904
train,1847,137,140288,2075,398400,538688
train,1848,220,225280,5349,1027008,1252288
train,1849,199,203776,4377,840384,1044160
train,1850,117,119808,1513,290496,410304
train,1851,142,145408,2229,427968,573376
train,1852,132,135168,1926,369792,504960
train,1853,136,139264,2045,392640,531904
train,1854,142,145408,2229,427968,573376
train,1855,129,132096,1840,353280,485376
train,1856,171,175104,3232,620544,795648
train,1857,72,73728,573,110016,183744
train,1858,170,174080,3194,613248,787328
train,1859,145,148480,2324,446208,594688
train,1860,102,104448,1150,220800,325248
train,1861,166,169984,3046,584832,754816
train,1862,169,173056,3157,606144,779200
train,1863,154,157696,2621,503232,660928
train,1864,187,191488,3865,742080,933568
train,1865,128,131072,1811,347712,478784
train,1866,115,117760,1462,280704,398464
train,1867,196,200704,4246,815232,1015936
train,1868,114,116736,1437,275904,392640
train,1869,181,185344,3621,695232,880576
train,1870,54,55296,323,62016,117312
train,1871,125,128000,1727,331584,459584
train,1872,193,197632,4117,790464,988096
train,1873,173,177152,3308,635136,812288
train,1874,169,173056,3157,606144,779200
train,1875,191,195584,4032,774144,969728
train,1876,135,138240,2015,386880,525120
train,1877,127,130048,1783,342336,472384
train,1878,98,100352,1062,203904,304256
train,1879,37,37888,152,29184,67072
train,1880,152,155648,2554,490368,646016
train,1881,98,100352,1062,203904,304256
train,1882,97,99328,1040,199680,299008
train,1883,117,119808,1513,290496,410304
train,1884,99,101376,1084,208128,309504
train,1885,76,77824,639,122688,200512
train,1886,100,102400,1106,212352,314752
train,1887,109,111616,1313,252096,363712
train,1888,229,234496,5796,1112832,1347328
train,1889,63,64512,439,84288,148800
train,1890,163,166912,2937,563904,730816
train,1891,108,110592,1289,247488,358080
train,1892,150,153600,2487,477504,631104
train,1893,141,144384,2198,422016,566400
train,1894,116,118784,1488,285696,404480
train,1895,101,103424,1128,216576,320000
train,1896,103,105472,1173,225216,330688
train,1897,208,212992,4782,918144,1131136
train,1898,148,151552,2421,464832,616384
train,1899,165,168960,3009,577728,746688
train,1900,211,216064,4921,944832,1160896
train,1901,155,158720,2656,509952,668672
train,1902,150,153600,2487,477504,631104
train,1903,137,140288,2075,398400,538688
train,1904,153,156672,2587,496704,653376
train,1905,123,125952,1672,321024,446976
train,1906,196,200704,4246,815232,1015936
train,1907,194,198656,4160,798720,997376
train,1908,176,180224,3424,657408,837632
train,1909,162,165888,2901,556992,722880
train,1910,191,195584,4032,774144,969728
train,1911,117,119808,1513,290496,410304
train,1912,164,167936,2973,570816,738752
train,1913,202,206848,4510,865920,1072768
train,1914,222,227328,5447,1045824,1273152
train,1915,225,230400,5595,1074240,1304640
train,1916,211,216064,4921,944832,1160896
train,1917,181,185344,3621,695232,880576
train,1918,117,119808,1513,290496,410304
train,1919,70,71680,542,104064,175744
train,1920,128,131072,1811,347712,478784
train,1921,144,147456,2292,440064,587520
train,1922,99,101376,1084,208128,309504
train,1923,199,203776,4377,840384,1044160
train,1924,110,112640,1338,256896,369536
train,1925,116,118784,1488,285696,404480
train,1926,176,180224,3424,657408,837632
train,1927,216,221184,5157,990144,1211328
train,1928,139,142336,2136,410112,552448
train,1929,168,172032,3120,599040,771072
train,1930,129,132096,1840,353280,485376
train,1931,111,113664,1362,261504,375168
train,1932,222,227328,5447,1045824,1273152
train,1933,130,133120,1868,358656,491776
train,1934,175,179200,3385,649920,829120
train,1935,73,74752,589,113088,187840
train,1936,158,161792,2759,529728,691520
train,1937,125,128000,1727,331584,459584
