dataset,index,split,window_size,approach,time,nodes,edges,density
R8,340,validation,5,MPAD,6.890296936035156e-05,14,68,0.3469387755102041
R8,340,validation,5,TextING,9.965896606445312e-05,13,42,0.2485207100591716
SST-2,457,validation,2,MPAD,5.5789947509765625e-05,9,23,0.2839506172839506
SST-2,457,validation,2,TextING,4.5299530029296875e-05,8,7,0.109375
SST-2,457,validation,2,MPAD,3.981590270996094e-05,9,23,0.2839506172839506
SST-2,457,validation,2,TextING,4.00543212890625e-05,8,7,0.109375
SST-2,457,validation,2,MPAD,3.814697265625e-05,9,23,0.2839506172839506
SST-2,457,validation,2,TextING,3.910064697265625e-05,8,7,0.109375
SST-2,457,validation,3,MPAD,4.458427429199219e-05,9,29,0.35802469135802467
SST-2,457,validation,3,TextING,4.792213439941406e-05,8,13,0.203125
SST-2,457,validation,3,MPAD,4.38690185546875e-05,9,29,0.35802469135802467
SST-2,457,validation,3,TextING,4.744529724121094e-05,8,13,0.203125
SST-2,457,validation,3,MPAD,4.4345855712890625e-05,9,29,0.35802469135802467
SST-2,457,validation,3,TextING,4.8160552978515625e-05,8,13,0.203125
SST-2,457,validation,4,MPAD,4.839897155761719e-05,9,34,0.41975308641975306
SST-2,457,validation,4,TextING,5.53131103515625e-05,8,18,0.28125
SST-2,457,validation,4,MPAD,4.744529724121094e-05,9,34,0.41975308641975306
SST-2,457,validation,4,TextING,5.507469177246094e-05,8,18,0.28125
SST-2,457,validation,4,MPAD,4.76837158203125e-05,9,34,0.41975308641975306
SST-2,457,validation,4,TextING,5.412101745605469e-05,8,18,0.28125
SST-2,457,validation,5,MPAD,5.1975250244140625e-05,9,38,0.4691358024691358
SST-2,457,validation,5,TextING,6.222724914550781e-05,8,22,0.34375
SST-2,457,validation,5,MPAD,5.245208740234375e-05,9,38,0.4691358024691358
SST-2,457,validation,5,TextING,6.127357482910156e-05,8,22,0.34375
SST-2,457,validation,5,MPAD,5.1975250244140625e-05,9,38,0.4691358024691358
SST-2,457,validation,5,TextING,6.127357482910156e-05,8,22,0.34375
SST-2,33,validation,2,MPAD,0.00011205673217773438,32,96,0.09375
SST-2,33,validation,2,TextING,9.989738464355469e-05,31,34,0.03537981269510926
SST-2,33,validation,2,MPAD,8.916854858398438e-05,32,96,0.09375
SST-2,33,validation,2,TextING,9.226799011230469e-05,31,34,0.03537981269510926
SST-2,33,validation,2,MPAD,8.559226989746094e-05,32,96,0.09375
SST-2,33,validation,2,TextING,9.226799011230469e-05,31,34,0.03537981269510926
SST-2,33,validation,3,MPAD,0.00011086463928222656,32,129,0.1259765625
SST-2,33,validation,3,TextING,0.00014519691467285156,31,66,0.06867845993756504
SST-2,33,validation,3,MPAD,0.00010991096496582031,32,129,0.1259765625
SST-2,33,validation,3,TextING,0.000141143798828125,31,66,0.06867845993756504
SST-2,33,validation,3,MPAD,0.00010895729064941406,32,129,0.1259765625
SST-2,33,validation,3,TextING,0.0001399517059326172,31,66,0.06867845993756504
SST-2,33,validation,4,MPAD,0.000133514404296875,32,159,0.1552734375
SST-2,33,validation,4,TextING,0.00021076202392578125,31,95,0.09885535900104059
SST-2,33,validation,4,MPAD,0.0001361370086669922,32,159,0.1552734375
SST-2,33,validation,4,TextING,0.0002079010009765625,31,95,0.09885535900104059
SST-2,33,validation,4,MPAD,0.00013375282287597656,32,159,0.1552734375
SST-2,33,validation,4,TextING,0.00020694732666015625,31,95,0.09885535900104059
SST-2,33,validation,5,MPAD,0.00015878677368164062,32,186,0.181640625
SST-2,33,validation,5,TextING,0.00029015541076660156,31,122,0.12695109261186263
SST-2,33,validation,5,MPAD,0.0001595020294189453,32,186,0.181640625
SST-2,33,validation,5,TextING,0.00028777122497558594,31,122,0.12695109261186263
SST-2,33,validation,5,MPAD,0.00015878677368164062,32,186,0.181640625
SST-2,33,validation,5,TextING,0.00028824806213378906,31,122,0.12695109261186263
R8,1822,test,2,MPAD,0.00017786026000976562,50,161,0.0644
R8,1822,test,2,TextING,0.00017523765563964844,49,63,0.026239067055393587
R8,1822,test,2,MPAD,0.00015306472778320312,50,161,0.0644
R8,1822,test,2,TextING,0.0001678466796875,49,63,0.026239067055393587
R8,1822,test,2,MPAD,0.0001506805419921875,50,161,0.0644
R8,1822,test,2,TextING,0.00016498565673828125,49,63,0.026239067055393587
R8,1822,test,3,MPAD,0.00020122528076171875,50,225,0.09
R8,1822,test,3,TextING,0.0002815723419189453,49,127,0.052894627238650564
R8,1822,test,3,MPAD,0.00020551681518554688,50,225,0.09
R8,1822,test,3,TextING,0.00027489662170410156,49,127,0.052894627238650564
R8,1822,test,3,MPAD,0.00020265579223632812,50,225,0.09
R8,1822,test,3,TextING,0.0002751350402832031,49,127,0.052894627238650564
R8,1822,test,4,MPAD,0.0002532005310058594,50,288,0.1152
R8,1822,test,4,TextING,0.0004324913024902344,49,189,0.07871720116618076
R8,1822,test,4,MPAD,0.00025463104248046875,50,288,0.1152
R8,1822,test,4,TextING,0.000431060791015625,49,189,0.07871720116618076
R8,1822,test,4,MPAD,0.00025725364685058594,50,288,0.1152
R8,1822,test,4,TextING,0.00042939186096191406,49,189,0.07871720116618076
R8,1822,test,5,MPAD,0.0003058910369873047,50,352,0.1408
R8,1822,test,5,TextING,0.0006134510040283203,49,253,0.10537276134943774
R8,1822,test,5,MPAD,0.00030684471130371094,50,352,0.1408
R8,1822,test,5,TextING,0.0006117820739746094,49,253,0.10537276134943774
R8,1822,test,5,MPAD,0.00030541419982910156,50,352,0.1408
R8,1822,test,5,TextING,0.0006148815155029297,49,253,0.10537276134943774
R8,1066,test,2,MPAD,0.00040459632873535156,115,404,0.03054820415879017
R8,1066,test,2,TextING,0.00041031837463378906,114,176,0.013542628501077255
R8,1066,test,2,MPAD,0.00035452842712402344,115,404,0.03054820415879017
R8,1066,test,2,TextING,0.0003974437713623047,114,176,0.013542628501077255
R8,1066,test,2,MPAD,0.00035190582275390625,115,404,0.03054820415879017
R8,1066,test,2,TextING,0.0003943443298339844,114,176,0.013542628501077255
R8,1066,test,3,MPAD,0.0004801750183105469,115,580,0.04385633270321361
R8,1066,test,3,TextING,0.0006935596466064453,114,352,0.02708525700215451
R8,1066,test,3,MPAD,0.0004820823669433594,115,580,0.04385633270321361
R8,1066,test,3,TextING,0.0006947517395019531,114,352,0.02708525700215451
R8,1066,test,3,MPAD,0.0004870891571044922,115,580,0.04385633270321361
R8,1066,test,3,TextING,0.0006852149963378906,114,352,0.02708525700215451
R8,1066,test,4,MPAD,0.0006191730499267578,115,750,0.05671077504725898
R8,1066,test,4,TextING,0.0011005401611328125,114,521,0.040089258233302554
R8,1066,test,4,MPAD,0.0006220340728759766,115,750,0.05671077504725898
R8,1066,test,4,TextING,0.0010907649993896484,114,521,0.040089258233302554
R8,1066,test,4,MPAD,0.0006167888641357422,115,750,0.05671077504725898
R8,1066,test,4,TextING,0.0010898113250732422,114,521,0.040089258233302554
R8,1066,test,5,MPAD,0.0007433891296386719,115,913,0.0690359168241966
R8,1066,test,5,TextING,0.0016357898712158203,114,684,0.05263157894736842
R8,1066,test,5,MPAD,0.0007431507110595703,115,913,0.0690359168241966
R8,1066,test,5,TextING,0.0016219615936279297,114,684,0.05263157894736842
R8,1066,test,5,MPAD,0.0007526874542236328,115,913,0.0690359168241966
R8,1066,test,5,TextING,0.0016434192657470703,114,684,0.05263157894736842
IMDb-top_1000,242,test,2,MPAD,0.0021920204162597656,494,1862,0.007630021800062286
IMDb-top_1000,242,test,2,TextING,0.0022034645080566406,493,875,0.0036000970997617765
IMDb-top_1000,242,test,2,MPAD,0.0019147396087646484,494,1862,0.007630021800062286
IMDb-top_1000,242,test,2,TextING,0.0021991729736328125,493,875,0.0036000970997617765
IMDb-top_1000,242,test,2,MPAD,0.0018908977508544922,494,1862,0.007630021800062286
IMDb-top_1000,242,test,2,TextING,0.002193927764892578,493,875,0.0036000970997617765
IMDb-top_1000,242,test,3,MPAD,0.002837657928466797,494,2733,0.011199167335966825
IMDb-top_1000,242,test,3,TextING,0.003859281539916992,493,1743,0.007171393422725459
IMDb-top_1000,242,test,3,MPAD,0.002843618392944336,494,2733,0.011199167335966825
IMDb-top_1000,242,test,3,TextING,0.0037660598754882812,493,1743,0.007171393422725459
IMDb-top_1000,242,test,3,MPAD,0.0028772354125976562,494,2733,0.011199167335966825
IMDb-top_1000,242,test,3,TextING,0.003713369369506836,493,1743,0.007171393422725459
IMDb-top_1000,242,test,4,MPAD,0.003615140914916992,494,3570,0.014628989165532954
IMDb-top_1000,242,test,4,TextING,0.0060999393463134766,493,2579,0.010611029051754995
IMDb-top_1000,242,test,4,MPAD,0.0035996437072753906,494,3570,0.014628989165532954
IMDb-top_1000,242,test,4,TextING,0.006079912185668945,493,2579,0.010611029051754995
IMDb-top_1000,242,test,4,MPAD,0.0036687850952148438,494,3570,0.014628989165532954
IMDb-top_1000,242,test,4,TextING,0.0060901641845703125,493,2579,0.010611029051754995
IMDb-top_1000,242,test,5,MPAD,0.0043182373046875,494,4386,0.017972758117654773
IMDb-top_1000,242,test,5,TextING,0.009086132049560547,493,3390,0.013947804763648482
IMDb-top_1000,242,test,5,MPAD,0.004376888275146484,494,4386,0.017972758117654773
IMDb-top_1000,242,test,5,TextING,0.009162187576293945,493,3390,0.013947804763648482
IMDb-top_1000,242,test,5,MPAD,0.004412412643432617,494,4386,0.017972758117654773
IMDb-top_1000,242,test,5,TextING,0.009128808975219727,493,3390,0.013947804763648482
R8,529,test,2,MPAD,0.00021719932556152344,13,40,0.23668639053254437
R8,529,test,2,TextING,7.081031799316406e-05,12,16,0.1111111111111111
R8,529,test,2,MPAD,5.6743621826171875e-05,13,40,0.23668639053254437
R8,529,test,2,TextING,5.745887756347656e-05,12,16,0.1111111111111111
R8,529,test,2,MPAD,5.269050598144531e-05,13,40,0.23668639053254437
R8,529,test,2,TextING,5.53131103515625e-05,12,16,0.1111111111111111
R8,529,test,3,MPAD,6.4849853515625e-05,13,54,0.31952662721893493
R8,529,test,3,TextING,7.867813110351562e-05,12,29,0.2013888888888889
R8,529,test,3,MPAD,6.508827209472656e-05,13,54,0.31952662721893493
R8,529,test,3,TextING,7.605552673339844e-05,12,29,0.2013888888888889
R8,529,test,3,MPAD,6.437301635742188e-05,13,54,0.31952662721893493
R8,529,test,3,TextING,7.510185241699219e-05,12,29,0.2013888888888889
R8,529,test,4,MPAD,7.724761962890625e-05,13,64,0.378698224852071
R8,529,test,4,TextING,0.00010395050048828125,12,37,0.2569444444444444
R8,529,test,4,MPAD,7.605552673339844e-05,13,64,0.378698224852071
R8,529,test,4,TextING,0.00010180473327636719,12,37,0.2569444444444444
R8,529,test,4,MPAD,7.486343383789062e-05,13,64,0.378698224852071
R8,529,test,4,TextING,0.00010085105895996094,12,37,0.2569444444444444
R8,529,test,5,MPAD,8.726119995117188e-05,13,71,0.42011834319526625
R8,529,test,5,TextING,0.00013399124145507812,12,44,0.3055555555555556
R8,529,test,5,MPAD,8.606910705566406e-05,13,71,0.42011834319526625
R8,529,test,5,TextING,0.0001316070556640625,12,44,0.3055555555555556
R8,529,test,5,MPAD,8.654594421386719e-05,13,71,0.42011834319526625
R8,529,test,5,TextING,0.00013136863708496094,12,44,0.3055555555555556
R8,890,test,2,MPAD,0.00025963783264160156,87,271,0.03580393711190382
R8,890,test,2,TextING,0.0002486705780029297,86,99,0.013385613845321796
R8,890,test,2,MPAD,0.00021409988403320312,87,271,0.03580393711190382
R8,890,test,2,TextING,0.0002372264862060547,86,99,0.013385613845321796
R8,890,test,2,MPAD,0.00021004676818847656,87,271,0.03580393711190382
R8,890,test,2,TextING,0.0002338886260986328,86,99,0.013385613845321796
R8,890,test,3,MPAD,0.00028967857360839844,87,368,0.0486193684766812
R8,890,test,3,TextING,0.00039887428283691406,86,196,0.02650081124932396
R8,890,test,3,MPAD,0.0002903938293457031,87,368,0.0486193684766812
R8,890,test,3,TextING,0.0003952980041503906,86,196,0.02650081124932396
R8,890,test,3,MPAD,0.0002865791320800781,87,368,0.0486193684766812
R8,890,test,3,TextING,0.000392913818359375,86,196,0.02650081124932396
R8,890,test,4,MPAD,0.00035643577575683594,87,466,0.061566917690579995
R8,890,test,4,TextING,0.0006186962127685547,86,294,0.03975121687398594
R8,890,test,4,MPAD,0.0003592967987060547,87,466,0.061566917690579995
R8,890,test,4,TextING,0.0006124973297119141,86,294,0.03975121687398594
R8,890,test,4,MPAD,0.0003573894500732422,87,466,0.061566917690579995
R8,890,test,4,TextING,0.0006129741668701172,86,294,0.03975121687398594
R8,890,test,5,MPAD,0.00042557716369628906,87,564,0.0745144669044788
R8,890,test,5,TextING,0.0008983612060546875,86,392,0.05300162249864792
R8,890,test,5,MPAD,0.00043010711669921875,87,564,0.0745144669044788
R8,890,test,5,TextING,0.0008902549743652344,86,392,0.05300162249864792
R8,890,test,5,MPAD,0.00042438507080078125,87,564,0.0745144669044788
R8,890,test,5,TextING,0.0008902549743652344,86,392,0.05300162249864792
Ohsumed,2289,test,2,MPAD,0.00028705596923828125,71,247,0.04899821463995239
Ohsumed,2289,test,2,TextING,0.00027298927307128906,70,107,0.021836734693877553
Ohsumed,2289,test,2,MPAD,0.00023555755615234375,71,247,0.04899821463995239
Ohsumed,2289,test,2,TextING,0.0002593994140625,70,107,0.021836734693877553
Ohsumed,2289,test,2,MPAD,0.0002334117889404297,71,247,0.04899821463995239
Ohsumed,2289,test,2,TextING,0.0002636909484863281,70,107,0.021836734693877553
Ohsumed,2289,test,3,MPAD,0.00031638145446777344,71,356,0.07062090854989089
Ohsumed,2289,test,3,TextING,0.00043964385986328125,70,215,0.04387755102040816
Ohsumed,2289,test,3,MPAD,0.00032138824462890625,71,356,0.07062090854989089
Ohsumed,2289,test,3,TextING,0.0004410743713378906,70,215,0.04387755102040816
Ohsumed,2289,test,3,MPAD,0.0003192424774169922,71,356,0.07062090854989089
Ohsumed,2289,test,3,TextING,0.0004379749298095703,70,215,0.04387755102040816
Ohsumed,2289,test,4,MPAD,0.0003974437713623047,71,455,0.09025986907359651
Ohsumed,2289,test,4,TextING,0.0006852149963378906,70,314,0.06408163265306123
Ohsumed,2289,test,4,MPAD,0.00040984153747558594,71,455,0.09025986907359651
Ohsumed,2289,test,4,TextING,0.0006871223449707031,70,314,0.06408163265306123
Ohsumed,2289,test,4,MPAD,0.0004000663757324219,71,455,0.09025986907359651
Ohsumed,2289,test,4,TextING,0.0006823539733886719,70,314,0.06408163265306123
Ohsumed,2289,test,5,MPAD,0.0004754066467285156,71,554,0.10989882959730213
Ohsumed,2289,test,5,TextING,0.001005411148071289,70,413,0.08428571428571428
Ohsumed,2289,test,5,MPAD,0.0004780292510986328,71,554,0.10989882959730213
Ohsumed,2289,test,5,TextING,0.0010097026824951172,70,413,0.08428571428571428
Ohsumed,2289,test,5,MPAD,0.0004773139953613281,71,554,0.10989882959730213
Ohsumed,2289,test,5,TextING,0.0009996891021728516,70,413,0.08428571428571428
Ohsumed,5,test,2,MPAD,0.0007081031799316406,158,596,0.023874379105912513
Ohsumed,5,test,2,TextING,0.0007398128509521484,157,282,0.011440626394579902
Ohsumed,5,test,2,MPAD,0.00064849853515625,158,596,0.023874379105912513
Ohsumed,5,test,2,TextING,0.0007107257843017578,157,282,0.011440626394579902
Ohsumed,5,test,2,MPAD,0.0006439685821533203,158,596,0.023874379105912513
Ohsumed,5,test,2,TextING,0.0007100105285644531,157,282,0.011440626394579902
Ohsumed,5,test,3,MPAD,0.0009002685546875,158,892,0.03573145329274155
Ohsumed,5,test,3,TextING,0.0012769699096679688,157,577,0.023408657552030507
Ohsumed,5,test,3,MPAD,0.0008921623229980469,158,892,0.03573145329274155
Ohsumed,5,test,3,TextING,0.0012404918670654297,157,577,0.023408657552030507
Ohsumed,5,test,3,MPAD,0.0008943080902099609,158,892,0.03573145329274155
Ohsumed,5,test,3,TextING,0.0012395381927490234,157,577,0.023408657552030507
Ohsumed,5,test,4,MPAD,0.0011305809020996094,158,1173,0.04698766223361641
Ohsumed,5,test,4,TextING,0.002009868621826172,157,853,0.03460586636374701
Ohsumed,5,test,4,MPAD,0.0011332035064697266,158,1173,0.04698766223361641
Ohsumed,5,test,4,TextING,0.001978158950805664,157,853,0.03460586636374701
Ohsumed,5,test,4,MPAD,0.001142263412475586,158,1173,0.04698766223361641
Ohsumed,5,test,4,TextING,0.001977682113647461,157,853,0.03460586636374701
Ohsumed,5,test,5,MPAD,0.0014140605926513672,158,1438,0.05760294824547348
Ohsumed,5,test,5,TextING,0.00311279296875,157,1117,0.045316240009736705
Ohsumed,5,test,5,MPAD,0.0014035701751708984,158,1438,0.05760294824547348
Ohsumed,5,test,5,TextING,0.0029375553131103516,157,1117,0.045316240009736705
Ohsumed,5,test,5,MPAD,0.0013954639434814453,158,1438,0.05760294824547348
Ohsumed,5,test,5,TextING,0.002946615219116211,157,1117,0.045316240009736705
R8,1397,test,2,MPAD,0.00022149085998535156,43,141,0.07625743645213628
R8,1397,test,2,TextING,0.00015997886657714844,42,57,0.03231292517006803
R8,1397,test,2,MPAD,0.00013875961303710938,43,141,0.07625743645213628
R8,1397,test,2,TextING,0.0001480579376220703,42,57,0.03231292517006803
R8,1397,test,2,MPAD,0.0001347064971923828,43,141,0.07625743645213628
R8,1397,test,2,TextING,0.00014591217041015625,42,57,0.03231292517006803
R8,1397,test,3,MPAD,0.0001804828643798828,43,201,0.10870740941049216
R8,1397,test,3,TextING,0.0002453327178955078,42,117,0.0663265306122449
R8,1397,test,3,MPAD,0.0001823902130126953,43,201,0.10870740941049216
R8,1397,test,3,TextING,0.00024271011352539062,42,117,0.0663265306122449
R8,1397,test,3,MPAD,0.00018167495727539062,43,201,0.10870740941049216
R8,1397,test,3,TextING,0.00024199485778808594,42,117,0.0663265306122449
R8,1397,test,4,MPAD,0.00022125244140625,43,260,0.14061654948620878
R8,1397,test,4,TextING,0.00037741661071777344,42,176,0.09977324263038549
R8,1397,test,4,MPAD,0.00022411346435546875,43,260,0.14061654948620878
R8,1397,test,4,TextING,0.0003867149353027344,42,176,0.09977324263038549
R8,1397,test,4,MPAD,0.00022411346435546875,43,260,0.14061654948620878
R8,1397,test,4,TextING,0.00037670135498046875,42,176,0.09977324263038549
R8,1397,test,5,MPAD,0.0002639293670654297,43,318,0.1719848566792861
R8,1397,test,5,TextING,0.00054168701171875,42,234,0.1326530612244898
R8,1397,test,5,MPAD,0.00026416778564453125,43,318,0.1719848566792861
R8,1397,test,5,TextING,0.0005395412445068359,42,234,0.1326530612244898
R8,1397,test,5,MPAD,0.00026416778564453125,43,318,0.1719848566792861
R8,1397,test,5,TextING,0.000537872314453125,42,234,0.1326530612244898
Ohsumed,551,validation,2,MPAD,0.0006873607635498047,152,577,0.02497403047091413
Ohsumed,551,validation,2,TextING,0.0007119178771972656,151,275,0.012060874523047235
Ohsumed,551,validation,2,MPAD,0.0006334781646728516,152,577,0.02497403047091413
Ohsumed,551,validation,2,TextING,0.0006983280181884766,151,275,0.012060874523047235
Ohsumed,551,validation,2,MPAD,0.0006275177001953125,152,577,0.02497403047091413
Ohsumed,551,validation,2,TextING,0.00069427490234375,151,275,0.012060874523047235
Ohsumed,551,validation,3,MPAD,0.0008821487426757812,152,860,0.03722299168975069
Ohsumed,551,validation,3,TextING,0.0012271404266357422,151,558,0.024472610850401297
Ohsumed,551,validation,3,MPAD,0.0008783340454101562,152,860,0.03722299168975069
Ohsumed,551,validation,3,TextING,0.0012161731719970703,151,558,0.024472610850401297
Ohsumed,551,validation,3,MPAD,0.0008833408355712891,152,860,0.03722299168975069
Ohsumed,551,validation,3,TextING,0.0012171268463134766,151,558,0.024472610850401297
Ohsumed,551,validation,4,MPAD,0.0011036396026611328,152,1142,0.0494286703601108
Ohsumed,551,validation,4,TextING,0.001963376998901367,151,838,0.0367527740011403
Ohsumed,551,validation,4,MPAD,0.0011098384857177734,152,1142,0.0494286703601108
Ohsumed,551,validation,4,TextING,0.0019550323486328125,151,838,0.0367527740011403
Ohsumed,551,validation,4,MPAD,0.0011107921600341797,152,1142,0.0494286703601108
Ohsumed,551,validation,4,TextING,0.0019485950469970703,151,838,0.0367527740011403
Ohsumed,551,validation,5,MPAD,0.0013642311096191406,152,1415,0.06124480609418283
Ohsumed,551,validation,5,TextING,0.0030651092529296875,151,1111,0.04872593307311083
Ohsumed,551,validation,5,MPAD,0.0013670921325683594,152,1415,0.06124480609418283
Ohsumed,551,validation,5,TextING,0.002889871597290039,151,1111,0.04872593307311083
Ohsumed,551,validation,5,MPAD,0.0013580322265625,152,1415,0.06124480609418283
Ohsumed,551,validation,5,TextING,0.002896547317504883,151,1111,0.04872593307311083
Ohsumed,359,test,2,MPAD,0.0006551742553710938,126,471,0.029667422524565383
Ohsumed,359,test,2,TextING,0.0006422996520996094,125,221,0.014144
Ohsumed,359,test,2,MPAD,0.000576019287109375,126,471,0.029667422524565383
Ohsumed,359,test,2,TextING,0.0006301403045654297,125,221,0.014144
Ohsumed,359,test,2,MPAD,0.0005736351013183594,126,471,0.029667422524565383
Ohsumed,359,test,2,TextING,0.0006427764892578125,125,221,0.014144
Ohsumed,359,test,3,MPAD,0.0008015632629394531,126,697,0.04390274628369866
Ohsumed,359,test,3,TextING,0.0010921955108642578,125,446,0.028544
Ohsumed,359,test,3,MPAD,0.0008077621459960938,126,697,0.04390274628369866
Ohsumed,359,test,3,TextING,0.0010960102081298828,125,446,0.028544
Ohsumed,359,test,3,MPAD,0.0008029937744140625,126,697,0.04390274628369866
Ohsumed,359,test,3,TextING,0.00109100341796875,125,446,0.028544
Ohsumed,359,test,4,MPAD,0.0010216236114501953,126,918,0.05782312925170068
Ohsumed,359,test,4,TextING,0.0017511844635009766,125,663,0.042432
Ohsumed,359,test,4,MPAD,0.0010313987731933594,126,918,0.05782312925170068
Ohsumed,359,test,4,TextING,0.0017404556274414062,125,663,0.042432
Ohsumed,359,test,4,MPAD,0.001033782958984375,126,918,0.05782312925170068
Ohsumed,359,test,4,TextING,0.0017399787902832031,125,663,0.042432
Ohsumed,359,test,5,MPAD,0.0012407302856445312,126,1130,0.07117661879566642
Ohsumed,359,test,5,TextING,0.0025968551635742188,125,873,0.055872
Ohsumed,359,test,5,MPAD,0.0012438297271728516,126,1130,0.07117661879566642
Ohsumed,359,test,5,TextING,0.0025866031646728516,125,873,0.055872
Ohsumed,359,test,5,MPAD,0.0012445449829101562,126,1130,0.07117661879566642
Ohsumed,359,test,5,TextING,0.0025801658630371094,125,873,0.055872
R8,533,test,2,MPAD,0.0013556480407714844,319,1245,0.012234549581863386
R8,533,test,2,TextING,0.001455068588256836,318,609,0.006022309244096357
R8,533,test,2,MPAD,0.0012707710266113281,319,1245,0.012234549581863386
R8,533,test,2,TextING,0.0014185905456542969,318,609,0.006022309244096357
R8,533,test,2,MPAD,0.001272439956665039,319,1245,0.012234549581863386
R8,533,test,2,TextING,0.0014154911041259766,318,609,0.006022309244096357
R8,533,test,3,MPAD,0.006761312484741211,319,1865,0.0183272570041568
R8,533,test,3,TextING,0.002943754196166992,318,1226,0.012123729282860646
R8,533,test,3,MPAD,0.0018143653869628906,319,1865,0.0183272570041568
R8,533,test,3,TextING,0.002538442611694336,318,1226,0.012123729282860646
R8,533,test,3,MPAD,0.0018033981323242188,319,1865,0.0183272570041568
R8,533,test,3,TextING,0.002537250518798828,318,1226,0.012123729282860646
R8,533,test,4,MPAD,0.0023102760314941406,319,2467,0.024243079372254596
R8,533,test,4,TextING,0.004448890686035156,318,1826,0.018057038882955578
R8,533,test,4,MPAD,0.002338886260986328,319,2467,0.024243079372254596
R8,533,test,4,TextING,0.0042803287506103516,318,1826,0.018057038882955578
R8,533,test,4,MPAD,0.002336263656616211,319,2467,0.024243079372254596
R8,533,test,4,TextING,0.00428009033203125,318,1826,0.018057038882955578
R8,533,test,5,MPAD,0.003096342086791992,319,3036,0.0298346124743271
R8,533,test,5,TextING,0.0064084529876708984,318,2395,0.023683794153712273
R8,533,test,5,MPAD,0.003027677536010742,319,3036,0.0298346124743271
R8,533,test,5,TextING,0.006368875503540039,318,2395,0.023683794153712273
R8,533,test,5,MPAD,0.0030274391174316406,319,3036,0.0298346124743271
R8,533,test,5,TextING,0.006360769271850586,318,2395,0.023683794153712273
Ohsumed,658,test,2,MPAD,0.0005631446838378906,121,438,0.029915989344990096
Ohsumed,658,test,2,TextING,0.0005176067352294922,120,198,0.01375
Ohsumed,658,test,2,MPAD,0.00044798851013183594,121,438,0.029915989344990096
Ohsumed,658,test,2,TextING,0.0005030632019042969,120,198,0.01375
Ohsumed,658,test,2,MPAD,0.0004448890686035156,121,438,0.029915989344990096
Ohsumed,658,test,2,TextING,0.0004985332489013672,120,198,0.01375
Ohsumed,658,test,3,MPAD,0.0006077289581298828,121,634,0.04330305307014548
Ohsumed,658,test,3,TextING,0.0008578300476074219,120,393,0.027291666666666665
Ohsumed,658,test,3,MPAD,0.0006086826324462891,121,634,0.04330305307014548
Ohsumed,658,test,3,TextING,0.0008592605590820312,120,393,0.027291666666666665
Ohsumed,658,test,3,MPAD,0.0006151199340820312,121,634,0.04330305307014548
Ohsumed,658,test,3,TextING,0.0008537769317626953,120,393,0.027291666666666665
Ohsumed,658,test,4,MPAD,0.0007796287536621094,121,832,0.05682671948637388
Ohsumed,658,test,4,TextING,0.0013551712036132812,120,589,0.04090277777777778
Ohsumed,658,test,4,MPAD,0.0007951259613037109,121,832,0.05682671948637388
Ohsumed,658,test,4,TextING,0.001352548599243164,120,589,0.04090277777777778
Ohsumed,658,test,4,MPAD,0.0007796287536621094,121,832,0.05682671948637388
Ohsumed,658,test,4,TextING,0.0013535022735595703,120,589,0.04090277777777778
Ohsumed,658,test,5,MPAD,0.000926971435546875,121,1029,0.07028208455706578
Ohsumed,658,test,5,TextING,0.002002716064453125,120,783,0.054375
Ohsumed,658,test,5,MPAD,0.0009293556213378906,121,1029,0.07028208455706578
Ohsumed,658,test,5,TextING,0.0020134449005126953,120,783,0.054375
Ohsumed,658,test,5,MPAD,0.0009315013885498047,121,1029,0.07028208455706578
Ohsumed,658,test,5,TextING,0.0020132064819335938,120,783,0.054375
IMDb-top_1000,263,test,2,MPAD,0.0017399787902832031,474,1792,0.007975929783332444
IMDb-top_1000,263,test,2,TextING,0.0020182132720947266,473,845,0.003776890791984946
IMDb-top_1000,263,test,2,MPAD,0.0016803741455078125,474,1792,0.007975929783332444
IMDb-top_1000,263,test,2,TextING,0.0019931793212890625,473,845,0.003776890791984946
IMDb-top_1000,263,test,2,MPAD,0.0016789436340332031,474,1792,0.007975929783332444
IMDb-top_1000,263,test,2,TextING,0.0019915103912353516,473,845,0.003776890791984946
IMDb-top_1000,263,test,3,MPAD,0.0025081634521484375,474,2636,0.011732450283964465
IMDb-top_1000,263,test,3,TextING,0.0034942626953125,473,1687,0.007540372504235034
IMDb-top_1000,263,test,3,MPAD,0.0023746490478515625,474,2636,0.011732450283964465
IMDb-top_1000,263,test,3,TextING,0.0035283565521240234,473,1687,0.007540372504235034
IMDb-top_1000,263,test,3,MPAD,0.0023522377014160156,474,2636,0.011732450283964465
IMDb-top_1000,263,test,3,TextING,0.0035254955291748047,473,1687,0.007540372504235034
IMDb-top_1000,263,test,4,MPAD,0.0032930374145507812,474,3447,0.015342092613363244
IMDb-top_1000,263,test,4,TextING,0.0056874752044677734,473,2497,0.011160824032646639
IMDb-top_1000,263,test,4,MPAD,0.0032668113708496094,474,3447,0.015342092613363244
IMDb-top_1000,263,test,4,TextING,0.0054891109466552734,473,2497,0.011160824032646639
IMDb-top_1000,263,test,4,MPAD,0.0033512115478515625,474,3447,0.015342092613363244
IMDb-top_1000,263,test,4,TextING,0.005499839782714844,473,2497,0.011160824032646639
IMDb-top_1000,263,test,5,MPAD,0.004061698913574219,474,4252,0.018925029820719613
