dataset,index,split,LLM,approach,left_stride,right_stride,threshold,time,nodes,edges,density
SST-2,288,test,facebook/bart-large,Grouped,128,64,0.95,0.03074502944946289,10,7,0.07
SST-2,288,test,facebook/bart-large,Grouped,128,64,0.95,0.031444549560546875,10,7,0.07
SST-2,288,test,facebook/bart-large,Grouped,128,64,0.95,0.030834674835205078,10,7,0.07
SST-2,288,test,facebook/bart-large,Grouped,128,128,0.7,0.031365156173706055,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Grouped,128,128,0.7,0.030458688735961914,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Grouped,128,128,0.7,0.03062748908996582,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Grouped,128,128,0.85,0.030795812606811523,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Grouped,128,128,0.85,0.030481338500976562,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Grouped,128,128,0.85,0.031012773513793945,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Grouped,128,128,0.95,0.030889272689819336,10,7,0.07
SST-2,288,test,facebook/bart-large,Grouped,128,128,0.95,0.031314849853515625,10,7,0.07
SST-2,288,test,facebook/bart-large,Grouped,128,128,0.95,0.03035593032836914,10,7,0.07
SST-2,288,test,facebook/bart-large,Surrogate,64,64,0.7,0.031503915786743164,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Surrogate,64,64,0.7,0.031116962432861328,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Surrogate,64,64,0.7,0.031151533126831055,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Surrogate,64,64,0.85,0.03092813491821289,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Surrogate,64,64,0.85,0.031107425689697266,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Surrogate,64,64,0.85,0.03118276596069336,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Surrogate,64,64,0.95,0.030676841735839844,10,7,0.07
SST-2,288,test,facebook/bart-large,Surrogate,64,64,0.95,0.0308682918548584,10,7,0.07
SST-2,288,test,facebook/bart-large,Surrogate,64,64,0.95,0.030424833297729492,10,7,0.07
SST-2,288,test,facebook/bart-large,Surrogate,64,128,0.7,0.030490636825561523,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Surrogate,64,128,0.7,0.03135371208190918,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Surrogate,64,128,0.7,0.030394554138183594,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Surrogate,64,128,0.85,0.030510425567626953,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Surrogate,64,128,0.85,0.031203746795654297,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Surrogate,64,128,0.85,0.031394004821777344,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Surrogate,64,128,0.95,0.030740976333618164,10,7,0.07
SST-2,288,test,facebook/bart-large,Surrogate,64,128,0.95,0.030393600463867188,10,7,0.07
SST-2,288,test,facebook/bart-large,Surrogate,64,128,0.95,0.031033754348754883,10,7,0.07
SST-2,288,test,facebook/bart-large,Surrogate,128,64,0.7,0.030973434448242188,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Surrogate,128,64,0.7,0.03146815299987793,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Surrogate,128,64,0.7,0.030809402465820312,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Surrogate,128,64,0.85,0.030586957931518555,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Surrogate,128,64,0.85,0.030462026596069336,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Surrogate,128,64,0.85,0.031029224395751953,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Surrogate,128,64,0.95,0.03125429153442383,10,7,0.07
SST-2,288,test,facebook/bart-large,Surrogate,128,64,0.95,0.030160188674926758,10,7,0.07
SST-2,288,test,facebook/bart-large,Surrogate,128,64,0.95,0.0309906005859375,10,7,0.07
SST-2,288,test,facebook/bart-large,Surrogate,128,128,0.7,0.030710458755493164,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Surrogate,128,128,0.7,0.03032231330871582,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Surrogate,128,128,0.7,0.030912160873413086,11,37,0.30578512396694213
SST-2,288,test,facebook/bart-large,Surrogate,128,128,0.85,0.030884265899658203,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Surrogate,128,128,0.85,0.030592918395996094,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Surrogate,128,128,0.85,0.030916452407836914,11,19,0.15702479338842976
SST-2,288,test,facebook/bart-large,Surrogate,128,128,0.95,0.03626394271850586,10,7,0.07
SST-2,288,test,facebook/bart-large,Surrogate,128,128,0.95,0.030524253845214844,10,7,0.07
SST-2,288,test,facebook/bart-large,Surrogate,128,128,0.95,0.0307466983795166,10,7,0.07
R8,262,validation,facebook/bart-large,Grouped,64,64,0.7,0.04899787902832031,45,608,0.3002469135802469
R8,262,validation,facebook/bart-large,Grouped,64,64,0.7,0.04746580123901367,45,608,0.3002469135802469
R8,262,validation,facebook/bart-large,Grouped,64,64,0.7,0.04822063446044922,45,608,0.3002469135802469
R8,262,validation,facebook/bart-large,Grouped,64,64,0.85,0.04781389236450195,45,304,0.15012345679012346
R8,262,validation,facebook/bart-large,Grouped,64,64,0.85,0.04732990264892578,45,304,0.15012345679012346
R8,262,validation,facebook/bart-large,Grouped,64,64,0.85,0.04746603965759277,45,304,0.15012345679012346
R8,262,validation,facebook/bart-large,Grouped,64,64,0.95,0.04775381088256836,41,102,0.06067816775728733
R8,262,validation,facebook/bart-large,Grouped,64,64,0.95,0.04780316352844238,41,102,0.06067816775728733
R8,262,validation,facebook/bart-large,Grouped,64,64,0.95,0.047798871994018555,41,102,0.06067816775728733
R8,262,validation,facebook/bart-large,Grouped,64,128,0.7,0.04723334312438965,45,608,0.3002469135802469
R8,262,validation,facebook/bart-large,Grouped,64,128,0.7,0.04753994941711426,45,608,0.3002469135802469
R8,262,validation,facebook/bart-large,Grouped,64,128,0.7,0.047986507415771484,45,608,0.3002469135802469
R8,262,validation,facebook/bart-large,Grouped,64,128,0.85,0.04816031455993652,45,304,0.15012345679012346
R8,262,validation,facebook/bart-large,Grouped,64,128,0.85,0.04724550247192383,45,304,0.15012345679012346
R8,262,validation,facebook/bart-large,Grouped,64,128,0.85,0.04798722267150879,45,304,0.15012345679012346
R8,262,validation,facebook/bart-large,Grouped,64,128,0.95,0.04754757881164551,41,102,0.06067816775728733
R8,262,validation,facebook/bart-large,Grouped,64,128,0.95,0.04773354530334473,41,102,0.06067816775728733
R8,262,validation,facebook/bart-large,Grouped,64,128,0.95,0.04744267463684082,41,102,0.06067816775728733
R8,262,validation,facebook/bart-large,Grouped,128,64,0.7,0.047646284103393555,45,608,0.3002469135802469
R8,262,validation,facebook/bart-large,Grouped,128,64,0.7,0.04816389083862305,45,608,0.3002469135802469
R8,262,validation,facebook/bart-large,Grouped,128,64,0.7,0.04727816581726074,45,608,0.3002469135802469
R8,262,validation,facebook/bart-large,Grouped,128,64,0.85,0.048512935638427734,45,304,0.15012345679012346
R8,262,validation,facebook/bart-large,Grouped,128,64,0.85,0.04776716232299805,45,304,0.15012345679012346
R8,262,validation,facebook/bart-large,Grouped,128,64,0.85,0.04728889465332031,45,304,0.15012345679012346
R8,262,validation,facebook/bart-large,Grouped,128,64,0.95,0.04760384559631348,41,102,0.06067816775728733
R8,262,validation,facebook/bart-large,Grouped,128,64,0.95,0.04764199256896973,41,102,0.06067816775728733
R8,262,validation,facebook/bart-large,Grouped,128,64,0.95,0.04704713821411133,41,102,0.06067816775728733
R8,262,validation,facebook/bart-large,Grouped,128,128,0.7,0.04841756820678711,45,608,0.3002469135802469
R8,262,validation,facebook/bart-large,Grouped,128,128,0.7,0.0476069450378418,45,608,0.3002469135802469
R8,262,validation,facebook/bart-large,Grouped,128,128,0.7,0.047032833099365234,45,608,0.3002469135802469
R8,262,validation,facebook/bart-large,Grouped,128,128,0.85,0.047607421875,45,304,0.15012345679012346
R8,262,validation,facebook/bart-large,Grouped,128,128,0.85,0.04709744453430176,45,304,0.15012345679012346
R8,262,validation,facebook/bart-large,Grouped,128,128,0.85,0.048303842544555664,45,304,0.15012345679012346
R8,262,validation,facebook/bart-large,Grouped,128,128,0.95,0.04742574691772461,41,102,0.06067816775728733
R8,262,validation,facebook/bart-large,Grouped,128,128,0.95,0.04722762107849121,41,102,0.06067816775728733
R8,262,validation,facebook/bart-large,Grouped,128,128,0.95,0.04827380180358887,41,102,0.06067816775728733
R8,262,validation,facebook/bart-large,Surrogate,64,64,0.7,0.05236411094665527,80,1920,0.3
R8,262,validation,facebook/bart-large,Surrogate,64,64,0.7,0.05192685127258301,80,1920,0.3
R8,262,validation,facebook/bart-large,Surrogate,64,64,0.7,0.05194664001464844,80,1920,0.3
R8,262,validation,facebook/bart-large,Surrogate,64,64,0.85,0.05096101760864258,80,960,0.15
R8,262,validation,facebook/bart-large,Surrogate,64,64,0.85,0.05207490921020508,80,960,0.15
R8,262,validation,facebook/bart-large,Surrogate,64,64,0.85,0.0522608757019043,80,960,0.15
R8,262,validation,facebook/bart-large,Surrogate,64,64,0.95,0.05137348175048828,80,320,0.05
R8,262,validation,facebook/bart-large,Surrogate,64,64,0.95,0.051886796951293945,80,320,0.05
R8,262,validation,facebook/bart-large,Surrogate,64,64,0.95,0.05094027519226074,80,320,0.05
R8,262,validation,facebook/bart-large,Surrogate,64,128,0.7,0.053003787994384766,80,1920,0.3
R8,262,validation,facebook/bart-large,Surrogate,64,128,0.7,0.05159926414489746,80,1920,0.3
R8,262,validation,facebook/bart-large,Surrogate,64,128,0.7,0.050974369049072266,80,1920,0.3
R8,262,validation,facebook/bart-large,Surrogate,64,128,0.85,0.052098989486694336,80,960,0.15
R8,262,validation,facebook/bart-large,Surrogate,64,128,0.85,0.050745487213134766,80,960,0.15
R8,262,validation,facebook/bart-large,Surrogate,64,128,0.85,0.05082845687866211,80,960,0.15
R8,262,validation,facebook/bart-large,Surrogate,64,128,0.95,0.05158829689025879,80,320,0.05
R8,262,validation,facebook/bart-large,Surrogate,64,128,0.95,0.05117082595825195,80,320,0.05
R8,262,validation,facebook/bart-large,Surrogate,64,128,0.95,0.05196094512939453,80,320,0.05
R8,262,validation,facebook/bart-large,Surrogate,128,64,0.7,0.05152320861816406,80,1920,0.3
R8,262,validation,facebook/bart-large,Surrogate,128,64,0.7,0.05162858963012695,80,1920,0.3
R8,262,validation,facebook/bart-large,Surrogate,128,64,0.7,0.05223822593688965,80,1920,0.3
R8,262,validation,facebook/bart-large,Surrogate,128,64,0.85,0.051656246185302734,80,960,0.15
R8,262,validation,facebook/bart-large,Surrogate,128,64,0.85,0.0519404411315918,80,960,0.15
R8,262,validation,facebook/bart-large,Surrogate,128,64,0.85,0.05159187316894531,80,960,0.15
R8,262,validation,facebook/bart-large,Surrogate,128,64,0.95,0.051115989685058594,80,320,0.05
R8,262,validation,facebook/bart-large,Surrogate,128,64,0.95,0.05207347869873047,80,320,0.05
R8,262,validation,facebook/bart-large,Surrogate,128,64,0.95,0.05487656593322754,80,320,0.05
R8,262,validation,facebook/bart-large,Surrogate,128,128,0.7,0.052582740783691406,80,1920,0.3
R8,262,validation,facebook/bart-large,Surrogate,128,128,0.7,0.05187201499938965,80,1920,0.3
R8,262,validation,facebook/bart-large,Surrogate,128,128,0.7,0.05138254165649414,80,1920,0.3
R8,262,validation,facebook/bart-large,Surrogate,128,128,0.85,0.052414655685424805,80,960,0.15
R8,262,validation,facebook/bart-large,Surrogate,128,128,0.85,0.0516204833984375,80,960,0.15
R8,262,validation,facebook/bart-large,Surrogate,128,128,0.85,0.05104875564575195,80,960,0.15
R8,262,validation,facebook/bart-large,Surrogate,128,128,0.95,0.0516362190246582,80,320,0.05
R8,262,validation,facebook/bart-large,Surrogate,128,128,0.95,0.05105900764465332,80,320,0.05
R8,262,validation,facebook/bart-large,Surrogate,128,128,0.95,0.05193138122558594,80,320,0.05
R8,767,test,facebook/bart-large,Grouped,64,64,0.7,0.041501760482788086,35,368,0.3004081632653061
R8,767,test,facebook/bart-large,Grouped,64,64,0.7,0.04026436805725098,35,368,0.3004081632653061
R8,767,test,facebook/bart-large,Grouped,64,64,0.7,0.04072070121765137,35,368,0.3004081632653061
R8,767,test,facebook/bart-large,Grouped,64,64,0.85,0.041133880615234375,35,184,0.15020408163265306
R8,767,test,facebook/bart-large,Grouped,64,64,0.85,0.04053068161010742,35,184,0.15020408163265306
R8,767,test,facebook/bart-large,Grouped,64,64,0.85,0.04055428504943848,35,184,0.15020408163265306
R8,767,test,facebook/bart-large,Grouped,64,64,0.95,0.0401759147644043,32,62,0.060546875
R8,767,test,facebook/bart-large,Grouped,64,64,0.95,0.0414426326751709,32,62,0.060546875
R8,767,test,facebook/bart-large,Grouped,64,64,0.95,0.04076337814331055,32,62,0.060546875
R8,767,test,facebook/bart-large,Grouped,64,128,0.7,0.040635108947753906,35,368,0.3004081632653061
R8,767,test,facebook/bart-large,Grouped,64,128,0.7,0.04117774963378906,35,368,0.3004081632653061
R8,767,test,facebook/bart-large,Grouped,64,128,0.7,0.04031825065612793,35,368,0.3004081632653061
R8,767,test,facebook/bart-large,Grouped,64,128,0.85,0.04087376594543457,35,184,0.15020408163265306
R8,767,test,facebook/bart-large,Grouped,64,128,0.85,0.04091930389404297,35,184,0.15020408163265306
R8,767,test,facebook/bart-large,Grouped,64,128,0.85,0.04070401191711426,35,184,0.15020408163265306
R8,767,test,facebook/bart-large,Grouped,64,128,0.95,0.04053378105163574,32,62,0.060546875
R8,767,test,facebook/bart-large,Grouped,64,128,0.95,0.04114270210266113,32,62,0.060546875
R8,767,test,facebook/bart-large,Grouped,64,128,0.95,0.04043698310852051,32,62,0.060546875
R8,767,test,facebook/bart-large,Grouped,128,64,0.7,0.04103255271911621,35,368,0.3004081632653061
R8,767,test,facebook/bart-large,Grouped,128,64,0.7,0.04079151153564453,35,368,0.3004081632653061
R8,767,test,facebook/bart-large,Grouped,128,64,0.7,0.04020547866821289,35,368,0.3004081632653061
R8,767,test,facebook/bart-large,Grouped,128,64,0.85,0.04164481163024902,35,184,0.15020408163265306
R8,767,test,facebook/bart-large,Grouped,128,64,0.85,0.04061245918273926,35,184,0.15020408163265306
R8,767,test,facebook/bart-large,Grouped,128,64,0.85,0.040743350982666016,35,184,0.15020408163265306
R8,767,test,facebook/bart-large,Grouped,128,64,0.95,0.04103732109069824,32,62,0.060546875
R8,767,test,facebook/bart-large,Grouped,128,64,0.95,0.0399935245513916,32,62,0.060546875
R8,767,test,facebook/bart-large,Grouped,128,64,0.95,0.0413670539855957,32,62,0.060546875
R8,767,test,facebook/bart-large,Grouped,128,128,0.7,0.04111790657043457,35,368,0.3004081632653061
R8,767,test,facebook/bart-large,Grouped,128,128,0.7,0.040654897689819336,35,368,0.3004081632653061
R8,767,test,facebook/bart-large,Grouped,128,128,0.7,0.040730953216552734,35,368,0.3004081632653061
R8,767,test,facebook/bart-large,Grouped,128,128,0.85,0.040643930435180664,35,184,0.15020408163265306
R8,767,test,facebook/bart-large,Grouped,128,128,0.85,0.03996396064758301,35,184,0.15020408163265306
R8,767,test,facebook/bart-large,Grouped,128,128,0.85,0.0406646728515625,35,184,0.15020408163265306
R8,767,test,facebook/bart-large,Grouped,128,128,0.95,0.04037976264953613,32,62,0.060546875
R8,767,test,facebook/bart-large,Grouped,128,128,0.95,0.0409693717956543,32,62,0.060546875
R8,767,test,facebook/bart-large,Grouped,128,128,0.95,0.04151773452758789,32,62,0.060546875
R8,767,test,facebook/bart-large,Surrogate,64,64,0.7,0.04320931434631348,52,811,0.2999260355029586
R8,767,test,facebook/bart-large,Surrogate,64,64,0.7,0.04218149185180664,52,811,0.2999260355029586
R8,767,test,facebook/bart-large,Surrogate,64,64,0.7,0.041654109954833984,52,811,0.2999260355029586
R8,767,test,facebook/bart-large,Surrogate,64,64,0.85,0.04264378547668457,52,406,0.15014792899408283
R8,767,test,facebook/bart-large,Surrogate,64,64,0.85,0.04192018508911133,52,406,0.15014792899408283
R8,767,test,facebook/bart-large,Surrogate,64,64,0.85,0.041669368743896484,52,406,0.15014792899408283
R8,767,test,facebook/bart-large,Surrogate,64,64,0.95,0.042707204818725586,52,136,0.05029585798816568
R8,767,test,facebook/bart-large,Surrogate,64,64,0.95,0.0424196720123291,52,136,0.05029585798816568
R8,767,test,facebook/bart-large,Surrogate,64,64,0.95,0.04194283485412598,52,136,0.05029585798816568
R8,767,test,facebook/bart-large,Surrogate,64,128,0.7,0.04165792465209961,52,811,0.2999260355029586
R8,767,test,facebook/bart-large,Surrogate,64,128,0.7,0.04276585578918457,52,811,0.2999260355029586
R8,767,test,facebook/bart-large,Surrogate,64,128,0.7,0.042944908142089844,52,811,0.2999260355029586
R8,767,test,facebook/bart-large,Surrogate,64,128,0.85,0.04152703285217285,52,406,0.15014792899408283
R8,767,test,facebook/bart-large,Surrogate,64,128,0.85,0.04228329658508301,52,406,0.15014792899408283
R8,767,test,facebook/bart-large,Surrogate,64,128,0.85,0.042659759521484375,52,406,0.15014792899408283
R8,767,test,facebook/bart-large,Surrogate,64,128,0.95,0.04192805290222168,52,136,0.05029585798816568
R8,767,test,facebook/bart-large,Surrogate,64,128,0.95,0.04181265830993652,52,136,0.05029585798816568
R8,767,test,facebook/bart-large,Surrogate,64,128,0.95,0.04215049743652344,52,136,0.05029585798816568
R8,767,test,facebook/bart-large,Surrogate,128,64,0.7,0.041878700256347656,52,811,0.2999260355029586
R8,767,test,facebook/bart-large,Surrogate,128,64,0.7,0.04350018501281738,52,811,0.2999260355029586
R8,767,test,facebook/bart-large,Surrogate,128,64,0.7,0.042160749435424805,52,811,0.2999260355029586
R8,767,test,facebook/bart-large,Surrogate,128,64,0.85,0.042283058166503906,52,406,0.15014792899408283
R8,767,test,facebook/bart-large,Surrogate,128,64,0.85,0.04181981086730957,52,406,0.15014792899408283
R8,767,test,facebook/bart-large,Surrogate,128,64,0.85,0.04218602180480957,52,406,0.15014792899408283
R8,767,test,facebook/bart-large,Surrogate,128,64,0.95,0.042395830154418945,52,136,0.05029585798816568
R8,767,test,facebook/bart-large,Surrogate,128,64,0.95,0.042780160903930664,52,136,0.05029585798816568
R8,767,test,facebook/bart-large,Surrogate,128,64,0.95,0.04228520393371582,52,136,0.05029585798816568
R8,767,test,facebook/bart-large,Surrogate,128,128,0.7,0.04211759567260742,52,811,0.2999260355029586
R8,767,test,facebook/bart-large,Surrogate,128,128,0.7,0.045774221420288086,52,811,0.2999260355029586
R8,767,test,facebook/bart-large,Surrogate,128,128,0.7,0.04149651527404785,52,811,0.2999260355029586
R8,767,test,facebook/bart-large,Surrogate,128,128,0.85,0.0417783260345459,52,406,0.15014792899408283
R8,767,test,facebook/bart-large,Surrogate,128,128,0.85,0.042746543884277344,52,406,0.15014792899408283
R8,767,test,facebook/bart-large,Surrogate,128,128,0.85,0.04219460487365723,52,406,0.15014792899408283
R8,767,test,facebook/bart-large,Surrogate,128,128,0.95,0.04182243347167969,52,136,0.05029585798816568
R8,767,test,facebook/bart-large,Surrogate,128,128,0.95,0.04242515563964844,52,136,0.05029585798816568
R8,767,test,facebook/bart-large,Surrogate,128,128,0.95,0.04230189323425293,52,136,0.05029585798816568
SST-2,60,test,facebook/bart-large,Grouped,64,64,0.7,0.03296685218811035,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Grouped,64,64,0.7,0.03272223472595215,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Grouped,64,64,0.7,0.032274723052978516,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Grouped,64,64,0.85,0.03246665000915527,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Grouped,64,64,0.85,0.032901763916015625,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Grouped,64,64,0.85,0.032378435134887695,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Grouped,64,64,0.95,0.03286290168762207,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Grouped,64,64,0.95,0.03305816650390625,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Grouped,64,64,0.95,0.03261923789978027,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Grouped,64,128,0.7,0.03305411338806152,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Grouped,64,128,0.7,0.03282284736633301,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Grouped,64,128,0.7,0.03238391876220703,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Grouped,64,128,0.85,0.03257274627685547,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Grouped,64,128,0.85,0.03314852714538574,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Grouped,64,128,0.85,0.03223109245300293,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Grouped,64,128,0.95,0.032648324966430664,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Grouped,64,128,0.95,0.033167123794555664,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Grouped,64,128,0.95,0.033113956451416016,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Grouped,128,64,0.7,0.03273797035217285,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Grouped,128,64,0.7,0.03299593925476074,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Grouped,128,64,0.7,0.03214097023010254,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Grouped,128,64,0.85,0.032647132873535156,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Grouped,128,64,0.85,0.03232073783874512,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Grouped,128,64,0.85,0.0326383113861084,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Grouped,128,64,0.95,0.03224635124206543,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Grouped,128,64,0.95,0.03214573860168457,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Grouped,128,64,0.95,0.03232407569885254,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Grouped,128,128,0.7,0.03344845771789551,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Grouped,128,128,0.7,0.03228616714477539,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Grouped,128,128,0.7,0.0318605899810791,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Grouped,128,128,0.85,0.0329437255859375,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Grouped,128,128,0.85,0.03295636177062988,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Grouped,128,128,0.85,0.032837629318237305,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Grouped,128,128,0.95,0.033002614974975586,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Grouped,128,128,0.95,0.032410383224487305,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Grouped,128,128,0.95,0.03234100341796875,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Surrogate,64,64,0.7,0.03354811668395996,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Surrogate,64,64,0.7,0.032103538513183594,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Surrogate,64,64,0.7,0.03263568878173828,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Surrogate,64,64,0.85,0.03322958946228027,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Surrogate,64,64,0.85,0.03214120864868164,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Surrogate,64,64,0.85,0.032090187072753906,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Surrogate,64,64,0.95,0.032944440841674805,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Surrogate,64,64,0.95,0.032499074935913086,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Surrogate,64,64,0.95,0.03229022026062012,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Surrogate,64,128,0.7,0.0335385799407959,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Surrogate,64,128,0.7,0.03249692916870117,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Surrogate,64,128,0.7,0.032175302505493164,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Surrogate,64,128,0.85,0.03310561180114746,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Surrogate,64,128,0.85,0.03235960006713867,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Surrogate,64,128,0.85,0.03223609924316406,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Surrogate,64,128,0.95,0.03326058387756348,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Surrogate,64,128,0.95,0.032370805740356445,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Surrogate,64,128,0.95,0.03365159034729004,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Surrogate,128,64,0.7,0.03263998031616211,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Surrogate,128,64,0.7,0.03213024139404297,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Surrogate,128,64,0.7,0.03253293037414551,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Surrogate,128,64,0.85,0.03177452087402344,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Surrogate,128,64,0.85,0.03223705291748047,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Surrogate,128,64,0.85,0.03238701820373535,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Surrogate,128,64,0.95,0.03273653984069824,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Surrogate,128,64,0.95,0.032811641693115234,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Surrogate,128,64,0.95,0.033130645751953125,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Surrogate,128,128,0.7,0.03313899040222168,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Surrogate,128,128,0.7,0.03278470039367676,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Surrogate,128,128,0.7,0.03241467475891113,18,97,0.2993827160493827
SST-2,60,test,facebook/bart-large,Surrogate,128,128,0.85,0.03248453140258789,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Surrogate,128,128,0.85,0.03318452835083008,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Surrogate,128,128,0.85,0.03219032287597656,18,49,0.15123456790123457
SST-2,60,test,facebook/bart-large,Surrogate,128,128,0.95,0.03199338912963867,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Surrogate,128,128,0.95,0.03296923637390137,18,17,0.05246913580246913
SST-2,60,test,facebook/bart-large,Surrogate,128,128,0.95,0.033090829849243164,18,17,0.05246913580246913
R8,686,validation,facebook/bart-large,Grouped,64,64,0.7,0.05307149887084961,66,1307,0.30004591368227734
R8,686,validation,facebook/bart-large,Grouped,64,64,0.7,0.0524289608001709,66,1307,0.30004591368227734
R8,686,validation,facebook/bart-large,Grouped,64,64,0.7,0.052149295806884766,66,1307,0.30004591368227734
R8,686,validation,facebook/bart-large,Grouped,64,64,0.85,0.05095791816711426,66,654,0.15013774104683195
R8,686,validation,facebook/bart-large,Grouped,64,64,0.85,0.05168461799621582,66,654,0.15013774104683195
R8,686,validation,facebook/bart-large,Grouped,64,64,0.85,0.051079750061035156,66,654,0.15013774104683195
