from_ids,from_token,to_ids,to_token,weights
60,Ġof,64,Ġdead,2.2935348e-21
235,ĠI,226,Ġas,2.2737945e-21
601,Ġused,600,Ġwere,2.2470812e-21
941,><,942,br,2.2276049e-21
240,Ġrest,238,Ġwatch,2.2181755e-21
278,ĠMaster,3,ĠMaster,2.2173465e-21
816,Ġit,806,Ġpuppet,2.195597e-21
3,ĠMaster,2,ĠPuppet,2.1908868e-21
278,ĠMaster,276,ĠRetro,2.1713424e-21
117,Ġlife,119,Ġyoung,2.1632403e-21
276,ĠRetro,278,ĠMaster,2.1563524e-21
405,),405,),2.1411065e-21
525,Ġfound,527,",",2.1299135e-21
611,Ġcome,606,Ġall,2.1192801e-21
955,ĠMaster,955,ĠMaster,2.1183425e-21
237,Ġto,237,Ġto,2.0905667e-21
672,ĠMaster,670,ĠRetro,2.0771483e-21
525,Ġfound,526,Ġincredible,2.0706453e-21
238,Ġwatch,237,Ġto,2.0690897e-21
349,Ġwith,319,Ġbetween,2.0653518e-21
237,Ġto,238,Ġwatch,2.0499438e-21
387,ĠAndre,386,Ġdespite,2.0447267e-21
524,ĠI,528,ĠI,2.0391573e-21
238,Ġwatch,238,Ġwatch,2.0288842e-21
177,Ġancient,177,Ġancient,1.9830347e-21
801,Ġmean,529,Ġmean,1.9812276e-21
685,ĠUS,681,R,1.9800791e-21
405,),409,Ġalive,1.9754618e-21
230,Ġfan,226,Ġas,1.963501e-21
137,Ġhow,132,ĠHe,1.92338e-21
610,Ġhave,606,Ġall,1.922067e-21
941,><,940,Ġ/,1.9082883e-21
67,Ġback,65,Ġobjects,1.9068401e-21
808,walk,810,Ġthe,1.8477359e-21
859,><,858,Ġ/,1.8389322e-21
134,Ġthe,90,Ġdescribes,1.8034603e-21
2,ĠPuppet,3,ĠMaster,1.7758526e-21
857,br,859,><,1.723732e-21
783,Ġwas,781,Ġ1999,1.6910431e-21
780,Ġin,781,Ġ1999,1.6862892e-21
601,Ġused,601,Ġused,1.6850287e-21
527,",",527,",",1.6830375e-21
805,Ġa,801,Ġmean,1.6725537e-21
804,Ġsee,801,Ġmean,1.6709849e-21
526,Ġincredible,527,",",1.6656391e-21
276,ĠRetro,275,Ġnow,1.6626808e-21
111,Ġ&,110,),1.6625159e-21
2,ĠPuppet,1,ro,1.657235e-21
527,",",526,Ġincredible,1.6362105e-21
211,As,210,Ġ/>,1.6268809e-21
526,Ġincredible,526,Ġincredible,1.6193023e-21
605,Ġones,613,Ġlove,1.6139495e-21
409,Ġalive,409,Ġalive,1.5937169e-21
229,Ġbig,234,Ġthree,1.5842308e-21
3,ĠMaster,4,Ġstarts,1.5827931e-21
528,ĠI,527,",",1.5673157e-21
275,Ġnow,276,ĠRetro,1.563983e-21
960,Ġone,960,Ġone,1.5585276e-21
821,'s,819,Ġso,1.5455381e-21
528,ĠI,526,Ġincredible,1.5237085e-21
224,Ġb,222,ĠPuppet,1.5174207e-21
529,Ġmean,527,",",1.4654086e-21
109,ner,108,ĠDon,1.4649952e-21
1,ro,2,ĠPuppet,1.4558031e-21
529,Ġmean,526,Ġincredible,1.4246314e-21
386,Ġdespite,387,ĠAndre,1.417211e-21
527,",",528,ĠI,1.4021807e-21
599,ets,605,Ġones,1.3999253e-21
121,Ġbeautiful,117,Ġlife,1.3793207e-21
62,Ġlife,59,Ġsecret,1.3772124e-21
603,Ġthan,595,Ġexplained,1.373346e-21
603,Ġthan,596,Ġwhy,1.3289109e-21
815,Ġabove,822,Ġlegs,1.3266568e-21
810,Ġthe,811,Ġcamera,1.3246341e-21
106,Ġ(,108,ĠDon,1.3142456e-21
528,ĠI,528,ĠI,1.3057703e-21
137,Ġhow,136,Ġof,1.3056107e-21
860,br,859,><,1.2907692e-21
939,br,942,br,1.2818095e-21
603,Ġthan,594,Ġeven,1.269648e-21
962,ĠMaster,1,ro,1.2678573e-21
136,Ġof,137,Ġhow,1.2618694e-21
947,ĠMaster,955,ĠMaster,1.251548e-21
527,",",529,Ġmean,1.2476774e-21
529,Ġmean,528,ĠI,1.2208644e-21
945,ro,82,Ġran,1.2176271e-21
413,Ġ1944,11,Ġ1944,1.2071287e-21
605,Ġones,599,ets,1.2046308e-21
778,sure,781,Ġ1999,1.2027483e-21
955,ĠMaster,947,ĠMaster,1.1830494e-21
2,ĠPuppet,0,Ret,1.1755591e-21
235,ĠI,234,Ġthree,1.1644458e-21
528,ĠI,529,Ġmean,1.1618812e-21
605,Ġones,598,Ġpupp,1.1459075e-21
118,Ġthe,115,Ġof,1.1430305e-21
11,Ġ1944,413,Ġ1944,1.1372154e-21
613,Ġlove,605,Ġones,1.1098935e-21
354,Ġkill,1000,Ġkiller,1.1081082e-21
530,Ġwhy,527,",",1.1062921e-21
939,br,940,Ġ/,1.0980681e-21
115,Ġof,118,Ġthe,1.0914281e-21
529,Ġmean,529,Ġmean,1.0863356e-21
530,Ġwhy,526,Ġincredible,1.0755158e-21
110,),111,Ġ&,1.0719115e-21
603,Ġthan,593,Ġnever,1.0599124e-21
137,Ġhow,133,Ġtells,1.0538368e-21
111,Ġ&,90,Ġdescribes,1.0518768e-21
133,Ġtells,137,Ġhow,1.0400822e-21
278,ĠMaster,279,Ġin,1.0264406e-21
603,Ġthan,597,Ġthese,1.0223647e-21
234,Ġthree,235,ĠI,1.006384e-21
230,Ġfan,234,Ġthree,1.0055474e-21
600,Ġwere,605,Ġones,1.0024528e-21
144,Ġlife,140,Ġpassed,9.930783e-22
1,ro,4,Ġstarts,9.920598e-22
606,Ġall,606,Ġall,9.714067e-22
148,Ġgave,150,Ġto,9.698256e-22
112,Ġthe,118,Ġthe,9.636045e-22
131,).,131,).,9.628549e-22
810,Ġthe,808,walk,9.49976e-22
279,Ġin,278,ĠMaster,9.410134e-22
241,Ġof,239,Ġthe,9.359691e-22
858,Ġ/,859,><,9.319752e-22
527,",",530,Ġwhy,9.220946e-22
530,Ġwhy,528,ĠI,9.216833e-22
405,),407,Ġis,9.204043e-22
137,Ġhow,135,Ġstory,9.120128e-22
611,Ġcome,605,Ġones,9.113867e-22
135,Ġstory,137,Ġhow,8.828141e-22
621,Ġhoping,619,ĠMoon,8.814344e-22
131,).,132,ĠHe,8.588313e-22
528,ĠI,530,Ġwhy,8.586938e-22
407,Ġis,405,),8.552807e-22
542,ĠPuppet,542,ĠPuppet,8.497133e-22
673,Ġthe,670,ĠRetro,8.494281e-22
405,),406,Ġhe,8.3459853e-22
610,Ġhave,605,Ġones,8.2657926e-22
281,Ġspace,249,Ġseen,8.2599937e-22
406,Ġhe,405,),8.24614e-22
178,ĠGod,174,Ġcurse,8.2377773e-22
805,Ġa,804,Ġsee,8.2233976e-22
804,Ġsee,804,Ġsee,8.215653e-22
530,Ġwhy,529,Ġmean,8.201155e-22
942,br,943,Ġ/>,8.1940873e-22
805,Ġa,805,Ġa,8.089082e-22
239,Ġthe,240,Ġrest,8.082328e-22
804,Ġsee,805,Ġa,8.081496e-22
456,Ġsecret,183,Ġsecret,8.0584997e-22
529,Ġmean,530,Ġwhy,8.0285517e-22
132,ĠHe,131,).,7.976107e-22
407,Ġis,409,Ġalive,7.8911273e-22
532,Ġthe,529,Ġmean,7.805413e-22
543,ĠMaster,542,ĠPuppet,7.6795657e-22
174,Ġcurse,178,ĠGod,7.660957e-22
681,R,682,',7.642043e-22
406,Ġhe,409,Ġalive,7.6081845e-22
405,),408,Ġseen,7.5174814e-22
119,Ġyoung,117,Ġlife,7.4807223e-22
409,Ġalive,407,Ġis,7.4254803e-22
4,Ġstarts,3,ĠMaster,7.41382e-22
275,Ġnow,279,Ġin,7.3932594e-22
542,ĠPuppet,543,ĠMaster,7.295427e-22
600,Ġwere,602,Ġrather,7.292033e-22
134,Ġthe,137,Ġhow,7.268426e-22
279,Ġin,275,Ġnow,7.255794e-22
601,Ġused,605,Ġones,7.1944423e-22
132,ĠHe,132,ĠHe,7.1143687e-22
0,Ret,4,Ġstarts,7.0971294e-22
240,Ġrest,239,Ġthe,7.058412e-22
179,ĠSut,178,ĠGod,7.046252e-22
947,ĠMaster,947,ĠMaster,6.9896575e-22
856,.<,857,br,6.9183525e-22
456,Ġsecret,59,Ġsecret,6.894746e-22
408,Ġseen,405,),6.875049e-22
684,Ġthe,709,Ġthe,6.8600107e-22
940,Ġ/,943,Ġ/>,6.822275e-22
409,Ġalive,406,Ġhe,6.733231e-22
682,',681,R,6.71379e-22
239,Ġthe,238,Ġwatch,6.6835345e-22
541,Ġthe,542,ĠPuppet,6.6567415e-22
542,ĠPuppet,541,Ġthe,6.6377493e-22
4,Ġstarts,1,ro,6.611719e-22
543,ĠMaster,543,ĠMaster,6.593534e-22
181,Ġwhom,178,ĠGod,6.4562936e-22
238,Ġwatch,239,Ġthe,6.4560467e-22
178,ĠGod,179,ĠSut,6.4235704e-22
602,Ġrather,600,Ġwere,6.3600294e-22
408,Ġseen,409,Ġalive,6.3431904e-22
555,Ġpupp,555,Ġpupp,6.2665873e-22
605,Ġones,601,Ġused,6.2480177e-22
605,Ġones,606,Ġall,6.203227e-22
409,Ġalive,408,Ġseen,6.0648025e-22
530,Ġwhy,530,Ġwhy,6.061102e-22
543,ĠMaster,541,Ġthe,5.9991314e-22
680,Ġ',663,ĠPG,5.8016633e-22
532,Ġthe,530,Ġwhy,5.7686265e-22
556,ets,555,Ġpupp,5.76636e-22
541,Ġthe,543,ĠMaster,5.7153344e-22
178,ĠGod,181,Ġwhom,5.7142666e-22
555,Ġpupp,556,ets,5.556275e-22
440,ets,29,ets,5.548184e-22
531,Ġwould,529,Ġmean,5.521749e-22
808,walk,802,Ġwhenever,5.4906203e-22
807,Ġ',804,Ġsee,5.4653147e-22
530,Ġwhy,532,Ġthe,5.4402287e-22
224,Ġb,223,ĠMaster,5.4374907e-22
59,Ġsecret,62,Ġlife,5.401992e-22
861,Ġ/>,860,br,5.3878336e-22
807,Ġ',805,Ġa,5.376049e-22
148,Ġgave,152,Ġown,5.3736084e-22
939,br,857,br,5.3561313e-22
942,br,941,><,5.343417e-22
805,Ġa,807,Ġ',5.310316e-22
804,Ġsee,807,Ġ',5.3053347e-22
136,Ġof,131,).,5.284369e-22
150,Ġto,140,Ġpassed,5.2410263e-22
601,Ġused,602,Ġrather,5.233354e-22
541,Ġthe,541,Ġthe,5.200101e-22
532,Ġthe,532,Ġthe,5.177655e-22
223,ĠMaster,224,Ġb,5.1750876e-22
556,ets,556,ets,5.1127284e-22
529,Ġmean,531,Ġwould,5.0520455e-22
217,Ġon,217,Ġon,5.040265e-22
681,R,683,Ġin,5.023067e-22
394,Ġ1939,413,Ġ1944,4.913806e-22
540,Ġmade,541,Ġthe,4.8784693e-22
413,Ġ1944,394,Ġ1939,4.813492e-22
84,ĠThe,85,ate,4.789498e-22
602,Ġrather,601,Ġused,4.769242e-22
533,Ġmakers,532,Ġthe,4.761371e-22
532,Ġthe,533,Ġmakers,4.74679e-22
136,Ġof,132,ĠHe,4.713445e-22
131,).,133,Ġtells,4.705576e-22
4,Ġstarts,0,Ret,4.6825844e-22
808,walk,809,',4.667141e-22
683,Ġin,681,R,4.632287e-22
409,Ġalive,410,Ġ&,4.5542987e-22
539,Ġthat,541,Ġthe,4.5149627e-22
623,Ġmake,623,Ġmake,4.464712e-22
940,Ġ/,941,><,4.4488665e-22
533,Ġmakers,533,Ġmakers,4.365115e-22
133,Ġtells,131,).,4.3555674e-22
682,',679,Ġrated,4.3212104e-22
606,Ġall,605,Ġones,4.1775062e-22
545,Ġso,541,Ġthe,4.168051e-22
939,br,860,br,4.1632042e-22
410,Ġ&,409,Ġalive,4.1099325e-22
231,Ġof,234,Ġthree,4.0821043e-22
531,Ġwould,530,Ġwhy,4.0808744e-22
688,viously,832,Ġobviously,4.078089e-22
535,Ġthe,530,Ġwhy,4.0501212e-22
3,ĠMaster,3,ĠMaster,3.9428906e-22
451,a,124,a,3.898962e-22
132,ĠHe,133,Ġtells,3.8979955e-22
133,Ġtells,132,ĠHe,3.8849915e-22
234,Ġthree,231,Ġof,3.853288e-22
530,Ġwhy,531,Ġwould,3.8140074e-22
323,:,319,Ġbetween,3.8058833e-22
620,Ġwas,623,Ġmake,3.755507e-22
85,ate,84,ĠThe,3.714247e-22
59,Ġsecret,456,Ġsecret,3.6909984e-22
3,ĠMaster,1,ro,3.6795408e-22
809,',811,Ġcamera,3.6767206e-22
407,Ġis,407,Ġis,3.6766224e-22
531,Ġwould,532,Ġthe,3.6628195e-22
535,Ġthe,532,Ġthe,3.6352167e-22
532,Ġthe,531,Ġwould,3.6299512e-22
233,Ġfirst,234,Ġthree,3.5998757e-22
623,Ġmake,620,Ġwas,3.586812e-22
537,Ġbasic,539,Ġthat,3.5800593e-22
406,Ġhe,407,Ġis,3.544795e-22
534,Ġtake,530,Ġwhy,3.5302205e-22
807,Ġ',807,Ġ',3.529265e-22
537,Ġbasic,537,Ġbasic,3.507629e-22
537,Ġbasic,535,Ġthe,3.4426996e-22
535,Ġthe,539,Ġthat,3.4381454e-22
234,Ġthree,233,Ġfirst,3.4245845e-22
530,Ġwhy,534,Ġtake,3.422521e-22
132,ĠHe,135,Ġstory,3.3734338e-22
535,Ġthe,537,Ġbasic,3.368599e-22
531,Ġwould,533,Ġmakers,3.3579885e-22
407,Ġis,406,Ġhe,3.333865e-22
535,Ġthe,533,Ġmakers,3.3326826e-22
535,Ġthe,535,Ġthe,3.3062302e-22
135,Ġstory,132,ĠHe,3.2975643e-22
532,Ġthe,534,Ġtake,3.2573445e-22
406,Ġhe,406,Ġhe,3.2143393e-22
136,Ġof,136,Ġof,3.199537e-22
140,Ġpassed,144,Ġlife,3.1741779e-22
534,Ġtake,532,Ġthe,3.1685884e-22
217,Ġon,226,Ġas,3.1224405e-22
679,Ġrated,683,Ġin,3.121333e-22
433,oul,433,oul,3.0735508e-22
134,Ġthe,131,).,3.0438326e-22
606,Ġall,602,Ġrather,3.0387977e-22
617,Ġthat,623,Ġmake,3.0270196e-22
620,Ġwas,620,Ġwas,3.017048e-22
407,Ġis,408,Ġseen,3.0029133e-22
533,Ġmakers,534,Ġtake,2.9954424e-22
683,Ġin,679,Ġrated,2.9815e-22
216,Ġbeen,225,ender,2.9607815e-22
408,Ġseen,407,Ġis,2.955433e-22
276,ĠRetro,276,ĠRetro,2.942204e-22
713,Ġthe,714,Ġpupp,2.939882e-22
534,Ġtake,537,Ġbasic,2.9361946e-22
534,Ġtake,533,Ġmakers,2.9048888e-22
406,Ġhe,408,Ġseen,2.895242e-22
534,Ġtake,535,Ġthe,2.8818207e-22
132,ĠHe,134,Ġthe,2.7840083e-22
276,ĠRetro,1,ro,2.7822458e-22
677,Ġfilm,956,Ġfilm,2.7631228e-22
384,Ġfilms,384,Ġfilms,2.748091e-22
234,Ġthree,243,Ġfranchise,2.7182514e-22
134,Ġthe,132,ĠHe,2.7149768e-22
964,ĠThe,178,ĠGod,2.6956786e-22
28,Ġpupp,154,Ġpupp,2.6947324e-22
408,Ġseen,406,Ġhe,2.679899e-22
632,Ġquestion,631,Ġvery,2.6749963e-22
999,Ġlittle,693,Ġown,2.6690436e-22
605,Ġones,605,Ġones,2.6676693e-22
632,Ġquestion,628,Ġdealt,2.6492229e-22
133,Ġtells,136,Ġof,2.6371835e-22
809,',808,walk,2.6367912e-22
942,br,939,br,2.6273433e-22
1,ro,3,ĠMaster,2.6261907e-22
600,Ġwere,603,Ġthan,2.6170204e-22
3,ĠMaster,0,Ret,2.6100714e-22
678,Ġnot,681,R,2.592725e-22
136,Ġof,133,Ġtells,2.5825186e-22
531,Ġwould,531,Ġwould,2.5679205e-22
681,R,678,Ġnot,2.559373e-22
1,ro,276,ĠRetro,2.5552563e-22
535,Ġthe,531,Ġwould,2.5485685e-22
537,Ġbasic,540,Ġmade,2.5478296e-22
451,a,123,ls,2.542616e-22
116,Ġhi,118,Ġthe,2.5244465e-22
632,Ġquestion,629,Ġwith,2.4729858e-22
535,Ġthe,540,Ġmade,2.4468335e-22
714,Ġpupp,713,Ġthe,2.4343763e-22
617,Ġthat,620,Ġwas,2.4318052e-22
1,ro,1,ro,2.416335e-22
408,Ġseen,408,Ġseen,2.4138568e-22
620,Ġwas,617,Ġthat,2.401705e-22
632,Ġquestion,630,Ġthat,2.3863992e-22
537,Ġbasic,534,Ġtake,2.381361e-22
822,Ġlegs,820,Ġit,2.3770045e-22
603,Ġthan,600,Ġwere,2.3362816e-22
531,Ġwould,534,Ġtake,2.3043465e-22
535,Ġthe,534,Ġtake,2.2869721e-22
440,ets,28,Ġpupp,2.2736286e-22
681,R,680,Ġ',2.2727007e-22
313,ĠPuppet,313,ĠPuppet,2.2606388e-22
135,Ġstory,136,Ġof,2.2384134e-22
136,Ġof,135,Ġstory,2.2349833e-22
534,Ġtake,531,Ġwould,2.221426e-22
968,),968,),2.2054928e-22
940,Ġ/,939,br,2.187495e-22
610,Ġhave,603,Ġthan,2.1578736e-22
541,Ġthe,539,Ġthat,2.1451688e-22
133,Ġtells,133,Ġtells,2.1286209e-22
239,Ġthe,239,Ġthe,2.1267622e-22
963,:,959,Ġnext,2.0881826e-22
680,Ġ',681,R,2.081748e-22
602,Ġrather,605,Ġones,2.0362724e-22
371,",",368,Ġcontinuity,2.0019822e-22
534,Ġtake,534,Ġtake,1.993409e-22
587,-,587,-,1.9891096e-22
719,Ġanyone,719,Ġanyone,1.9520138e-22
540,Ġmade,539,Ġthat,1.9495358e-22
605,Ġones,602,Ġrather,1.9405134e-22
617,Ġthat,617,Ġthat,1.9358262e-22
539,Ġthat,537,Ġbasic,1.9194648e-22
540,Ġmade,537,Ġbasic,1.9101082e-22
959,Ġnext,963,:,1.8986882e-22
539,Ġthat,535,Ġthe,1.8839194e-22
540,Ġmade,535,Ġthe,1.8747432e-22
538,Ġthing,539,Ġthat,1.8687668e-22
539,Ġthat,539,Ġthat,1.8625323e-22
136,Ġof,134,Ġthe,1.8444812e-22
176,Ġthe,178,ĠGod,1.8437848e-22
134,Ġthe,136,Ġof,1.842955e-22
133,Ġtells,135,Ġstory,1.8421538e-22
538,Ġthing,537,Ġbasic,1.8309724e-22
118,Ġthe,116,Ġhi,1.8295061e-22
226,Ġas,226,Ġas,1.809061e-22
135,Ġstory,133,Ġtells,1.8067577e-22
538,Ġthing,535,Ġthe,1.7970659e-22
536,Ġone,539,Ġthat,1.7930119e-22
709,Ġthe,188,Ġthe,1.7886944e-22
188,Ġthe,709,Ġthe,1.7872009e-22
555,Ġpupp,558,Ġseen,1.7667499e-22
281,Ġspace,275,Ġnow,1.765315e-22
536,Ġone,537,Ġbasic,1.7567364e-22
603,Ġthan,601,Ġused,1.7519114e-22
603,Ġthan,606,Ġall,1.7393458e-22
0,Ret,1,ro,1.72863e-22
536,Ġone,535,Ġthe,1.724211e-22
178,ĠGod,176,Ġthe,1.7183343e-22
1,ro,0,Ret,1.7113218e-22
553,?,530,Ġwhy,1.7000004e-22
558,Ġseen,408,Ġseen,1.6861276e-22
284,Ġcouple,275,Ġnow,1.6775946e-22
678,Ġnot,679,Ġrated,1.6687546e-22
545,Ġso,539,Ġthat,1.6354981e-22
276,ĠRetro,670,ĠRetro,1.6341822e-22
62,Ġlife,63,Ġto,1.6287491e-22
556,ets,558,Ġseen,1.6257199e-22
541,Ġthe,540,Ġmade,1.6224116e-22
558,Ġseen,555,Ġpupp,1.6114447e-22
530,Ġwhy,553,?,1.6110268e-22
337,Ġ&,335,Ġperiod,1.6109838e-22
857,br,861,Ġ/>,1.6091228e-22
322,ĠIII,322,ĠIII,1.6043665e-22
115,Ġof,115,Ġof,1.5952978e-22
679,Ġrated,678,Ġnot,1.5903941e-22
537,Ġbasic,538,Ġthing,1.582889e-22
410,Ġ&,408,Ġseen,1.5640122e-22
135,Ġstory,135,Ġstory,1.5636184e-22
133,Ġtells,134,Ġthe,1.5202939e-22
535,Ġthe,538,Ġthing,1.520143e-22
537,Ġbasic,536,Ġone,1.5148058e-22
412,Ġduring,409,Ġalive,1.4996613e-22
314,ĠMaster,3,ĠMaster,1.4885133e-22
134,Ġthe,133,Ġtells,1.4875596e-22
439,Ġpupp,28,Ġpupp,1.4824952e-22
602,Ġrather,602,Ġrather,1.4812233e-22
59,Ġsecret,64,Ġdead,1.456908e-22
150,Ġto,63,Ġto,1.4567301e-22
535,Ġthe,536,Ġone,1.4547587e-22
627,Ġwhich,632,Ġquestion,1.4442694e-22
558,Ġseen,556,ets,1.4287832e-22
224,Ġb,965,ĠLegacy,1.4222903e-22
1,ro,670,ĠRetro,1.419266e-22
679,Ġrated,680,Ġ',1.4122559e-22
112,Ġthe,115,Ġof,1.4084684e-22
539,Ġthat,540,Ġmade,1.3942275e-22
540,Ġmade,540,Ġmade,1.3874363e-22
857,br,856,.<,1.3813736e-22
677,Ġfilm,679,Ġrated,1.3772379e-22
670,ĠRetro,276,ĠRetro,1.37008e-22
124,a,451,a,1.3472192e-22
680,Ġ',679,Ġrated,1.3398747e-22
538,Ġthing,540,Ġmade,1.329955e-22
534,Ġtake,538,Ġthing,1.3250176e-22
716,Ġdon,714,Ġpupp,1.3153233e-22
115,Ġof,112,Ġthe,1.314982e-22
539,Ġthat,534,Ġtake,1.3031422e-22
670,ĠRetro,1,ro,1.2955932e-22
135,Ġstory,134,Ġthe,1.290414e-22
945,ro,84,ĠThe,1.288535e-22
134,Ġthe,135,Ġstory,1.2873657e-22
279,Ġin,276,ĠRetro,1.2839523e-22
536,Ġone,540,Ġmade,1.2760373e-22
534,Ġtake,536,Ġone,1.2680163e-22
923,Ġcentury,923,Ġcentury,1.2495581e-22
976,Ġseven,82,Ġran,1.2494629e-22
538,Ġthing,534,Ġtake,1.2430638e-22
713,Ġthe,715,ets,1.2413344e-22
0,Ret,0,Ret,1.2242681e-22
860,br,861,Ġ/>,1.2098573e-22
409,Ġalive,412,Ġduring,1.2072848e-22
371,",",364,ĠThere,1.2035326e-22
961,ĠPuppet,963,:,1.1995953e-22
374,'s,831,'s,1.1958716e-22
536,Ġone,534,Ġtake,1.1926734e-22
679,Ġrated,677,Ġfilm,1.1745904e-22
410,Ġ&,410,Ġ&,1.1744739e-22
545,Ġso,540,Ġmade,1.1639389e-22
112,Ġthe,112,Ġthe,1.1609812e-22
219,Ġbit,225,ender,1.1602198e-22
562,Ġstart,4,Ġstarts,1.1530192e-22
822,Ġlegs,821,'s,1.1334211e-22
942,br,938,.<,1.1299374e-22
211,As,938,.<,1.1131452e-22
3,ĠMaster,314,ĠMaster,1.1039559e-22
312,ĠRetro,276,ĠRetro,1.1017221e-22
606,Ġall,603,Ġthan,1.0905786e-22
141,Ġthe,152,Ġown,1.0820792e-22
553,?,531,Ġwould,1.0697418e-22
857,br,939,br,1.0688894e-22
134,Ġthe,134,Ġthe,1.062438e-22
715,ets,713,Ġthe,1.0623974e-22
61,Ġgiving,65,Ġobjects,1.0553126e-22
312,ĠRetro,1,ro,1.04753957e-22
860,br,856,.<,1.0386266e-22
539,Ġthat,545,Ġso,1.0354065e-22
540,Ġmade,545,Ġso,1.03036316e-22
314,ĠMaster,313,ĠPuppet,1.0171244e-22
0,Ret,670,ĠRetro,1.0153335e-22
544,Ġfilms,542,ĠPuppet,9.944349e-23
406,Ġhe,387,ĠAndre,9.545091e-23
409,Ġalive,411,Ġwell,9.4328074e-23
940,Ġ/,938,.<,9.407725e-23
313,ĠPuppet,314,ĠMaster,9.26286e-23
820,Ġit,822,Ġlegs,9.217038e-23
63,Ġto,62,Ġlife,9.0450425e-23
411,Ġwell,409,Ġalive,8.791337e-23
858,Ġ/,861,Ġ/>,8.7062344e-23
221,Ġa,225,ender,8.683812e-23
539,Ġthat,538,Ġthing,8.661976e-23
545,Ġso,545,Ġso,8.6438544e-23
540,Ġmade,538,Ġthing,8.6197847e-23
632,Ġquestion,596,Ġwhy,8.615774e-23
696,Ġsystems,679,Ġrated,8.563446e-23
544,Ġfilms,543,ĠMaster,8.5379703e-23
123,ls,451,a,8.4156445e-23
539,Ġthat,536,Ġone,8.289313e-23
538,Ġthing,538,Ġthing,8.2626036e-23
540,Ġmade,536,Ġone,8.248999e-23
923,Ġcentury,922,Ġlast,8.241387e-23
313,ĠPuppet,312,ĠRetro,8.1153813e-23
546,Ġmemorable,540,Ġmade,8.0751747e-23
860,br,939,br,8.03673e-23
536,Ġone,538,Ġthing,7.927661e-23
538,Ġthing,536,Ġone,7.907183e-23
544,Ġfilms,541,Ġthe,7.768278e-23
66,Ġway,66,Ġway,7.680763e-23
312,ĠRetro,313,ĠPuppet,7.6703394e-23
670,ĠRetro,670,ĠRetro,7.609836e-23
536,Ġone,536,Ġone,7.58659e-23
819,Ġso,819,Ġso,7.5433025e-23
603,Ġthan,605,Ġones,7.4799766e-23
547,Ġ&,545,Ġso,7.476382e-23
858,Ġ/,856,.<,7.474044e-23
549,Ġdo,531,Ġwould,7.4327036e-23
312,ĠRetro,0,Ret,7.430662e-23
276,ĠRetro,312,ĠRetro,7.3535676e-23
60,Ġof,65,Ġobjects,7.073152e-23
961,ĠPuppet,962,ĠMaster,7.071587e-23
454,Ġlearning,57,Ġlearned,7.048802e-23
922,Ġlast,923,Ġcentury,6.9889075e-23
412,Ġduring,407,Ġis,6.987228e-23
605,Ġones,603,Ġthan,6.964237e-23
180,ek,178,ĠGod,6.905429e-23
408,Ġseen,558,Ġseen,6.861447e-23
548,Ġcompletely,534,Ġtake,6.737159e-23
909,ĠBuch,909,ĠBuch,6.688607e-23
480,ĠMaster,3,ĠMaster,6.6767786e-23
549,Ġdo,534,Ġtake,6.669803e-23
362,Ġsecret,359,Ġstolen,6.639189e-23
923,Ġcentury,920,Ġof,6.548987e-23
1,ro,312,ĠRetro,6.442046e-23
178,ĠGod,180,ek,6.393766e-23
412,Ġduring,406,Ġhe,6.3358115e-23
823,Ġdon,821,'s,6.2952167e-23
312,ĠRetro,670,ĠRetro,6.25004e-23
534,Ġtake,548,Ġcompletely,6.1813733e-23
541,Ġthe,546,Ġmemorable,6.142214e-23
409,Ġalive,413,Ġ1944,6.098834e-23
170,Ġlife,174,Ġcurse,6.070053e-23
279,Ġin,279,Ġin,6.0695204e-23
534,Ġtake,549,Ġdo,6.062324e-23
631,Ġvery,632,Ġquestion,6.059966e-23
546,Ġmemorable,545,Ġso,5.996909e-23
63,Ġto,150,Ġto,5.9927706e-23
407,Ġis,412,Ġduring,5.977724e-23
820,Ġit,806,Ġpuppet,5.7866084e-23
406,Ġhe,412,Ġduring,5.763389e-23
412,Ġduring,408,Ġseen,5.706857e-23
960,Ġone,959,Ġnext,5.664347e-23
716,Ġdon,715,ets,5.5537714e-23
920,Ġof,923,Ġcentury,5.4718415e-23
629,Ġwith,632,Ġquestion,5.460789e-23
628,Ġdealt,632,Ġquestion,5.4560006e-23
603,Ġthan,602,Ġrather,5.441077e-23
602,Ġrather,603,Ġthan,5.315886e-23
630,Ġthat,632,Ġquestion,5.2815853e-23
805,Ġa,811,Ġcamera,5.2631418e-23
804,Ġsee,811,Ġcamera,5.2582047e-23
313,ĠPuppet,315,Ġfeels,5.1697974e-23
64,Ġdead,63,Ġto,5.0840388e-23
545,Ġso,547,Ġ&,5.0725318e-23
959,Ġnext,960,Ġone,5.008427e-23
111,Ġ&,112,Ġthe,5.0047977e-23
362,Ġsecret,358,Ġhis,4.9066864e-23
539,Ġthat,546,Ġmemorable,4.8724407e-23
540,Ġmade,546,Ġmemorable,4.8487263e-23
408,Ġseen,412,Ġduring,4.805142e-23
407,Ġis,411,Ġwell,4.6705403e-23
808,walk,804,Ġsee,4.6633478e-23
538,Ġthing,546,Ġmemorable,4.6478258e-23
821,'s,822,Ġlegs,4.6457877e-23
542,ĠPuppet,544,Ġfilms,4.640881e-23
0,Ret,312,ĠRetro,4.626422e-23
922,Ġlast,922,Ġlast,4.6095102e-23
