[I 2025-01-08 09:47:53,646] A new study created in RDB with name: RTSP-GATv2-facebook-bart-large-Grouped-No_Aggregation
[I 2025-01-08 18:43:14,711] Trial 71 finished with value: 0.9043600562587905 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.6176180645877125, 'batch_size': 71, 'attention_heads': 5, 'hidden_dimension': 123, 'number_of_hidden_layers': 1, 'dropout_rate': 0.4401612307556731, 'global_pooling': 'max', 'learning_rate': 0.003182652376747998, 'weight_decay': 0.00035613112833375517, 'beta_0': 0.824131077209696, 'beta_1': 0.9850478093105782, 'epsilon': 3.161095790866067e-05, 'balanced_loss': False, 'epochs': 121, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 10}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 18:50:22,214] Trial 72 finished with value: 0.89943741209564 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5534928732420749, 'batch_size': 40, 'attention_heads': 8, 'hidden_dimension': 111, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5406101705250905, 'global_pooling': 'max', 'learning_rate': 0.006563929109221941, 'weight_decay': 0.0005663264422813345, 'beta_0': 0.8123130116676767, 'beta_1': 0.9839234753334788, 'epsilon': 4.571529078235171e-05, 'balanced_loss': True, 'epochs': 103, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 10}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 18:57:04,027] Trial 73 finished with value: 0.9043600562587905 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.601622272094333, 'batch_size': 54, 'attention_heads': 6, 'hidden_dimension': 79, 'number_of_hidden_layers': 2, 'dropout_rate': 0.5884356873745753, 'global_pooling': 'max', 'learning_rate': 0.004551412111779312, 'weight_decay': 0.00024948944451508596, 'beta_0': 0.8174708594129798, 'beta_1': 0.9866446326315313, 'epsilon': 2.1316565352771983e-05, 'balanced_loss': False, 'epochs': 109, 'early_stopping_patience': 11, 'plateau_patience': 20, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 19:03:20,406] Trial 74 finished with value: 0.9078762306610408 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5350593225526464, 'batch_size': 98, 'attention_heads': 7, 'hidden_dimension': 92, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4016743948406325, 'global_pooling': 'max', 'learning_rate': 0.0017516976923872593, 'weight_decay': 6.781418723301307e-05, 'beta_0': 0.8083850484861097, 'beta_1': 0.9848183254881767, 'epsilon': 7.469722768424326e-05, 'balanced_loss': False, 'epochs': 84, 'early_stopping_patience': 23, 'plateau_patience': 22, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 19:09:40,563] Trial 75 finished with value: 0.9050632911392406 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5353373817658925, 'batch_size': 99, 'attention_heads': 7, 'hidden_dimension': 98, 'number_of_hidden_layers': 0, 'dropout_rate': 0.41591619407639724, 'global_pooling': 'max', 'learning_rate': 0.0015126645910039614, 'weight_decay': 6.928910871849823e-05, 'beta_0': 0.8000198037782388, 'beta_1': 0.9847149944640289, 'epsilon': 8.18933494076315e-05, 'balanced_loss': False, 'epochs': 85, 'early_stopping_patience': 24, 'plateau_patience': 23, 'plateau_divider': 8}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 19:15:57,944] Trial 76 finished with value: 0.9015471167369902 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5179067922179207, 'batch_size': 109, 'attention_heads': 7, 'hidden_dimension': 109, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4534108418486459, 'global_pooling': 'mean', 'learning_rate': 0.0021316802369354204, 'weight_decay': 0.00018997411931179477, 'beta_0': 0.8030881201492505, 'beta_1': 0.9833122473184616, 'epsilon': 4.0163094095155504e-05, 'balanced_loss': True, 'epochs': 95, 'early_stopping_patience': 22, 'plateau_patience': 21, 'plateau_divider': 8}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 19:22:15,181] Trial 77 finished with value: 0.8931082981715893 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.4956082432378507, 'batch_size': 85, 'attention_heads': 9, 'hidden_dimension': 50, 'number_of_hidden_layers': 0, 'dropout_rate': 0.42912774582402574, 'global_pooling': 'sum', 'learning_rate': 0.0011020454830872662, 'weight_decay': 4.135379313091112e-05, 'beta_0': 0.8080750639961611, 'beta_1': 0.981762847253132, 'epsilon': 9.984413308786354e-05, 'balanced_loss': False, 'epochs': 74, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 19:28:36,270] Trial 78 finished with value: 0.9029535864978903 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.455978944378621, 'batch_size': 121, 'attention_heads': 8, 'hidden_dimension': 92, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4734310389497513, 'global_pooling': 'max', 'learning_rate': 0.0210218932439337, 'weight_decay': 4.429990091355424e-06, 'beta_0': 0.8051919526432132, 'beta_1': 0.982455380718901, 'epsilon': 6.6136767131603e-05, 'balanced_loss': True, 'epochs': 59, 'early_stopping_patience': 25, 'plateau_patience': 25, 'plateau_divider': 8}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 19:35:01,791] Trial 79 finished with value: 0.9050632911392406 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.4164892335058433, 'batch_size': 96, 'attention_heads': 5, 'hidden_dimension': 180, 'number_of_hidden_layers': 0, 'dropout_rate': 0.38426708518472397, 'global_pooling': 'max', 'learning_rate': 0.008801345948729522, 'weight_decay': 0.0008314160339864351, 'beta_0': 0.8099846648785307, 'beta_1': 0.9884581617728845, 'epsilon': 2.79510569030636e-05, 'balanced_loss': False, 'epochs': 90, 'early_stopping_patience': 22, 'plateau_patience': 22, 'plateau_divider': 4}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 19:41:32,980] Trial 80 finished with value: 0.9029535864978903 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'mean', 'threshold': 0.5805777267389919, 'batch_size': 48, 'attention_heads': 6, 'hidden_dimension': 167, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5541941117984516, 'global_pooling': 'max', 'learning_rate': 0.0005463577488741234, 'weight_decay': 6.350475934483924e-05, 'beta_0': 0.8150533207215305, 'beta_1': 0.9876462471396225, 'epsilon': 5.40002071482731e-05, 'balanced_loss': False, 'epochs': 118, 'early_stopping_patience': 23, 'plateau_patience': 24, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 19:48:50,140] Trial 81 finished with value: 0.9057665260196905 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5539274871628008, 'batch_size': 72, 'attention_heads': 14, 'hidden_dimension': 84, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4047652209484147, 'global_pooling': 'max', 'learning_rate': 0.00024233016434795012, 'weight_decay': 0.00032789408110414333, 'beta_0': 0.828118695102833, 'beta_1': 0.984432959764135, 'epsilon': 8.85777865275647e-07, 'balanced_loss': False, 'epochs': 114, 'early_stopping_patience': 23, 'plateau_patience': 20, 'plateau_divider': 10}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 19:56:07,773] Trial 82 finished with value: 0.9015471167369902 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5538948545736236, 'batch_size': 77, 'attention_heads': 15, 'hidden_dimension': 83, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3984527050354623, 'global_pooling': 'max', 'learning_rate': 0.0008495038732815645, 'weight_decay': 0.0004923021505311114, 'beta_0': 0.8075984969485211, 'beta_1': 0.9840847312881595, 'epsilon': 2.199262715925266e-07, 'balanced_loss': False, 'epochs': 129, 'early_stopping_patience': 24, 'plateau_patience': 18, 'plateau_divider': 10}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 20:03:15,447] Trial 83 finished with value: 0.9036568213783404 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5366475117394958, 'batch_size': 57, 'attention_heads': 14, 'hidden_dimension': 72, 'number_of_hidden_layers': 2, 'dropout_rate': 0.41058563177335183, 'global_pooling': 'max', 'learning_rate': 0.0002021267135041989, 'weight_decay': 0.00032583976763729696, 'beta_0': 0.8399783451382536, 'beta_1': 0.9855411957652652, 'epsilon': 7.295042315527495e-07, 'balanced_loss': False, 'epochs': 113, 'early_stopping_patience': 22, 'plateau_patience': 20, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 20:10:28,319] Trial 84 finished with value: 0.9022503516174403 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.47375803350026785, 'batch_size': 90, 'attention_heads': 16, 'hidden_dimension': 63, 'number_of_hidden_layers': 2, 'dropout_rate': 0.41914125589575923, 'global_pooling': 'max', 'learning_rate': 0.0004360214103343414, 'weight_decay': 0.0006600729240686077, 'beta_0': 0.8275589630069375, 'beta_1': 0.9830323684922444, 'epsilon': 8.844610395304502e-07, 'balanced_loss': False, 'epochs': 100, 'early_stopping_patience': 23, 'plateau_patience': 22, 'plateau_divider': 10}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 20:16:59,430] Trial 85 finished with value: 0.89943741209564 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5953445863791966, 'batch_size': 68, 'attention_heads': 7, 'hidden_dimension': 38, 'number_of_hidden_layers': 2, 'dropout_rate': 0.3875185430739746, 'global_pooling': 'max', 'learning_rate': 0.001756081192677387, 'weight_decay': 0.0002734431355923267, 'beta_0': 0.8024707657459946, 'beta_1': 0.9850113664041913, 'epsilon': 4.244015954131727e-07, 'balanced_loss': False, 'epochs': 123, 'early_stopping_patience': 25, 'plateau_patience': 19, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 20:23:42,611] Trial 86 finished with value: 0.9008438818565401 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.5655413635602742, 'batch_size': 83, 'attention_heads': 6, 'hidden_dimension': 121, 'number_of_hidden_layers': 2, 'dropout_rate': 0.4030077328108066, 'global_pooling': 'max', 'learning_rate': 0.002769126762834415, 'weight_decay': 0.00041630099536877377, 'beta_0': 0.8130918607313736, 'beta_1': 0.986475880878844, 'epsilon': 7.063520023315398e-05, 'balanced_loss': False, 'epochs': 136, 'early_stopping_patience': 24, 'plateau_patience': 23, 'plateau_divider': 10}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 20:30:19,131] Trial 87 finished with value: 0.8952180028129395 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'min', 'threshold': 0.519337052167119, 'batch_size': 37, 'attention_heads': 14, 'hidden_dimension': 95, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4380756100376481, 'global_pooling': 'max', 'learning_rate': 0.00600956145705934, 'weight_decay': 9.589187464539663e-05, 'beta_0': 0.8194487213357455, 'beta_1': 0.9859548175924342, 'epsilon': 1.0735090553208054e-06, 'balanced_loss': True, 'epochs': 107, 'early_stopping_patience': 24, 'plateau_patience': 21, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 20:41:02,582] Trial 88 finished with value: 0.8945147679324894 and parameters: {'attention_pooling_operation': 'mean', 'embedding_pooling_operation': 'max', 'threshold': 0.542950941493404, 'batch_size': 73, 'attention_heads': 15, 'hidden_dimension': 142, 'number_of_hidden_layers': 4, 'dropout_rate': 0.44833382693557366, 'global_pooling': 'max', 'learning_rate': 0.0001195940315604291, 'weight_decay': 0.00012043925156604784, 'beta_0': 0.8219415350623439, 'beta_1': 0.9845544019238175, 'epsilon': 4.152082506856232e-05, 'balanced_loss': False, 'epochs': 116, 'early_stopping_patience': 23, 'plateau_patience': 21, 'plateau_divider': 10}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 20:47:55,174] Trial 89 finished with value: 0.9015471167369902 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.48872064150389394, 'batch_size': 46, 'attention_heads': 13, 'hidden_dimension': 50, 'number_of_hidden_layers': 2, 'dropout_rate': 0.42507870374155454, 'global_pooling': 'mean', 'learning_rate': 0.0040128816047832585, 'weight_decay': 5.3158057630705114e-05, 'beta_0': 0.8324370831486083, 'beta_1': 0.9837995190860243, 'epsilon': 1.306500685187519e-07, 'balanced_loss': False, 'epochs': 103, 'early_stopping_patience': 21, 'plateau_patience': 16, 'plateau_divider': 5}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 20:54:54,332] Trial 90 finished with value: 0.9036568213783404 and parameters: {'attention_pooling_operation': 'min', 'embedding_pooling_operation': 'max', 'threshold': 0.576891087033017, 'batch_size': 64, 'attention_heads': 16, 'hidden_dimension': 86, 'number_of_hidden_layers': 1, 'dropout_rate': 0.36925461260934256, 'global_pooling': 'max', 'learning_rate': 0.0007267389039136262, 'weight_decay': 0.00021184535296514914, 'beta_0': 0.804772287026973, 'beta_1': 0.9869663475444016, 'epsilon': 3.229885105424531e-06, 'balanced_loss': True, 'epochs': 96, 'early_stopping_patience': 25, 'plateau_patience': 17, 'plateau_divider': 10}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 21:01:57,938] Trial 91 finished with value: 0.9015471167369902 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6277026463790412, 'batch_size': 154, 'attention_heads': 14, 'hidden_dimension': 106, 'number_of_hidden_layers': 1, 'dropout_rate': 0.3985604270183582, 'global_pooling': 'max', 'learning_rate': 0.00027274809288265107, 'weight_decay': 0.0003537776542380858, 'beta_0': 0.8099581480963963, 'beta_1': 0.9850466407323714, 'epsilon': 1.5386237938054858e-06, 'balanced_loss': False, 'epochs': 126, 'early_stopping_patience': 23, 'plateau_patience': 22, 'plateau_divider': 10}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 21:08:32,478] Trial 92 finished with value: 0.9071729957805907 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5596214308692404, 'batch_size': 164, 'attention_heads': 15, 'hidden_dimension': 77, 'number_of_hidden_layers': 0, 'dropout_rate': 0.46079441838498336, 'global_pooling': 'max', 'learning_rate': 0.00016906879828867602, 'weight_decay': 0.000562835734471004, 'beta_0': 0.8169497028155743, 'beta_1': 0.9843174322446266, 'epsilon': 1.8817592267770282e-06, 'balanced_loss': False, 'epochs': 111, 'early_stopping_patience': 22, 'plateau_patience': 15, 'plateau_divider': 10}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 21:14:52,975] Trial 93 finished with value: 0.9085794655414908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5557419741329185, 'batch_size': 57, 'attention_heads': 15, 'hidden_dimension': 79, 'number_of_hidden_layers': 0, 'dropout_rate': 0.45985117271023235, 'global_pooling': 'max', 'learning_rate': 0.00037313137078935215, 'weight_decay': 0.0008991320764502036, 'beta_0': 0.8166427775927042, 'beta_1': 0.990030377562438, 'epsilon': 2.20245665764914e-06, 'balanced_loss': False, 'epochs': 120, 'early_stopping_patience': 15, 'plateau_patience': 14, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 21:21:13,789] Trial 94 finished with value: 0.9071729957805907 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5104977722748076, 'batch_size': 57, 'attention_heads': 15, 'hidden_dimension': 79, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4566495433609936, 'global_pooling': 'max', 'learning_rate': 0.000350963102709732, 'weight_decay': 0.0008795946979163374, 'beta_0': 0.8174164245336661, 'beta_1': 0.990075648117121, 'epsilon': 1.93504593985128e-06, 'balanced_loss': False, 'epochs': 120, 'early_stopping_patience': 15, 'plateau_patience': 14, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 21:27:35,327] Trial 95 finished with value: 0.9029535864978903 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5113019893943109, 'batch_size': 167, 'attention_heads': 15, 'hidden_dimension': 70, 'number_of_hidden_layers': 0, 'dropout_rate': 0.48057725456122935, 'global_pooling': 'max', 'learning_rate': 0.00041291681661193095, 'weight_decay': 0.0009392634447070663, 'beta_0': 0.81682767206665, 'beta_1': 0.9902395908797108, 'epsilon': 1.939337131328679e-06, 'balanced_loss': False, 'epochs': 119, 'early_stopping_patience': 15, 'plateau_patience': 15, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 21:33:54,330] Trial 96 finished with value: 0.8980309423347398 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5312189411795167, 'batch_size': 59, 'attention_heads': 16, 'hidden_dimension': 76, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4621526416314866, 'global_pooling': 'sum', 'learning_rate': 0.00036945340837472347, 'weight_decay': 0.0005946205118437518, 'beta_0': 0.8137822303848516, 'beta_1': 0.9909892249000151, 'epsilon': 5.218616372444024e-06, 'balanced_loss': False, 'epochs': 129, 'early_stopping_patience': 14, 'plateau_patience': 13, 'plateau_divider': 9}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 21:40:15,076] Trial 97 finished with value: 0.9085794655414908 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.5723490559943645, 'batch_size': 185, 'attention_heads': 15, 'hidden_dimension': 79, 'number_of_hidden_layers': 0, 'dropout_rate': 0.46872080803213473, 'global_pooling': 'max', 'learning_rate': 0.000586974604327533, 'weight_decay': 0.000651837934836374, 'beta_0': 0.823928897604812, 'beta_1': 0.9889987050435695, 'epsilon': 2.1868345698310807e-06, 'balanced_loss': False, 'epochs': 121, 'early_stopping_patience': 15, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 21:46:35,140] Trial 98 finished with value: 0.9050632911392406 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'max', 'threshold': 0.6071625308077121, 'batch_size': 186, 'attention_heads': 15, 'hidden_dimension': 64, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4618275407193884, 'global_pooling': 'max', 'learning_rate': 0.00031637272980001544, 'weight_decay': 0.0005301864586068993, 'beta_0': 0.8189912032606119, 'beta_1': 0.9896291356424597, 'epsilon': 3.1891453614121736e-06, 'balanced_loss': False, 'epochs': 86, 'early_stopping_patience': 15, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 21:52:56,747] Trial 99 finished with value: 0.9064697609001406 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5911585938309316, 'batch_size': 133, 'attention_heads': 15, 'hidden_dimension': 79, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4936172878239895, 'global_pooling': 'max', 'learning_rate': 0.000535736123639588, 'weight_decay': 0.0006719522987252639, 'beta_0': 0.8227945690689112, 'beta_1': 0.9888509138978051, 'epsilon': 2.283039458298301e-06, 'balanced_loss': True, 'epochs': 111, 'early_stopping_patience': 16, 'plateau_patience': 14, 'plateau_divider': 8}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 21:59:16,582] Trial 100 finished with value: 0.9071729957805907 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5729633319029104, 'batch_size': 195, 'attention_heads': 15, 'hidden_dimension': 79, 'number_of_hidden_layers': 0, 'dropout_rate': 0.494370797476343, 'global_pooling': 'max', 'learning_rate': 0.0006140760948989292, 'weight_decay': 0.0006641821398043008, 'beta_0': 0.8250241188628479, 'beta_1': 0.9925445475913264, 'epsilon': 2.344947679083981e-06, 'balanced_loss': True, 'epochs': 110, 'early_stopping_patience': 16, 'plateau_patience': 14, 'plateau_divider': 7}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 22:05:43,381] Trial 101 finished with value: 0.9057665260196905 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5720378663750187, 'batch_size': 199, 'attention_heads': 16, 'hidden_dimension': 80, 'number_of_hidden_layers': 0, 'dropout_rate': 0.5072445660738465, 'global_pooling': 'max', 'learning_rate': 0.0006549894008644112, 'weight_decay': 0.0006448549063859756, 'beta_0': 0.8252820370258809, 'beta_1': 0.9927739491191644, 'epsilon': 2.0929684439854514e-06, 'balanced_loss': True, 'epochs': 111, 'early_stopping_patience': 16, 'plateau_patience': 14, 'plateau_divider': 7}. Best is trial 64 with value: 0.9085794655414908.
[I 2025-01-08 22:12:06,754] Trial 102 finished with value: 0.9036568213783404 and parameters: {'attention_pooling_operation': 'max', 'embedding_pooling_operation': 'mean', 'threshold': 0.5857772303381881, 'batch_size': 222, 'attention_heads': 15, 'hidden_dimension': 90, 'number_of_hidden_layers': 0, 'dropout_rate': 0.4912135221883031, 'global_pooling': 'max', 'learning_rate': 0.0005717280311524627, 'weight_decay': 0.0008247485479462186, 'beta_0': 0.8240989462868202, 'beta_1': 0.995307513879258, 'epsilon': 2.2102927933302707e-06, 'balanced_loss': True, 'epochs': 122, 'early_stopping_patience': 16, 'plateau_patience': 15, 'plateau_divider': 7}. Best is trial 64 with value: 0.9085794655414908.
