split,index,nodes,total_values_for_nodes,edges,total_values_for_edges,total_values_for_graph
train,1717,112,86016,1700,244800,330816
train,1718,88,67584,1050,151200,218784
train,1719,166,127488,3734,537696,665184
train,1720,192,147456,4461,642384,789840
train,1721,149,114432,3008,433152,547584
train,1722,145,111360,2849,410256,521616
train,1723,190,145920,4891,704304,850224
train,1724,148,113664,2968,427392,541056
train,1725,186,142848,4688,675072,817920
train,1726,160,122880,3469,499536,622416
train,1727,164,125952,3644,524736,650688
train,1728,123,94464,2050,295200,389664
train,1729,100,76800,1355,195120,271920
train,1730,126,96768,2151,309744,406512
train,1731,62,47616,521,75024,122640
train,1732,157,120576,3340,480960,601536
train,1733,163,125184,3600,518400,643584
train,1734,128,98304,2220,319680,417984
train,1735,76,58368,783,112752,171120
train,1736,150,115200,3049,439056,554256
train,1737,202,155136,4831,695664,850800
train,1738,171,131328,3962,570528,701856
train,1739,93,71424,1172,168768,240192
train,1740,155,119040,3255,468720,587760
train,1741,170,130560,3916,563904,694464
train,1742,129,99072,2255,324720,423792
train,1743,165,126720,3658,526752,653472
train,1744,99,76032,1328,191232,267264
train,1745,132,101376,2361,339984,441360
train,1746,85,65280,979,140976,206256
train,1747,150,115200,3049,439056,554256
train,1748,182,139776,4488,646272,786048
train,1749,104,79872,1466,211104,290976
train,1750,195,149760,4795,690480,840240
train,1751,98,75264,1302,187488,262752
train,1752,32,24576,139,20016,44592
train,1753,121,92928,1984,285696,378624
train,1754,149,114432,3008,433152,547584
train,1755,74,56832,742,106848,163680
train,1756,74,56832,742,106848,163680
train,1757,144,110592,2810,404640,515232
train,1758,108,82944,1581,227664,310608
train,1759,100,76800,1355,195120,271920
train,1760,178,136704,4293,618192,754896
train,1761,108,82944,1581,227664,310608
train,1762,79,60672,846,121824,182496
train,1763,110,84480,1640,236160,320640
train,1764,145,111360,2849,410256,521616
train,1765,76,58368,783,112752,171120
train,1766,151,115968,3090,444960,560928
train,1767,119,91392,1919,276336,367728
train,1768,177,135936,4245,611280,747216
train,1769,126,96768,2151,309744,406512
train,1770,162,124416,3556,512064,636480
train,1771,172,132096,4009,577296,709392
train,1772,216,165888,6322,910368,1076256
train,1773,207,158976,5050,727200,886176
train,1774,122,93696,2017,290448,384144
train,1775,95,72960,1223,176112,249072
train,1776,151,115968,3090,444960,560928
train,1777,197,151296,5258,757152,908448
train,1778,105,80640,1494,215136,295776
train,1779,179,137472,4341,625104,762576
train,1780,83,63744,934,134496,198240
train,1781,142,109056,2732,393408,502464
train,1782,176,135168,3396,489024,624192
train,1783,187,143616,4738,682272,825888
train,1784,84,64512,956,137664,202176
train,1785,168,129024,3824,550656,679680
train,1786,224,172032,5735,825840,997872
train,1787,100,76800,1355,195120,271920
train,1788,138,105984,2581,371664,477648
train,1789,197,151296,5258,757152,908448
train,1790,128,98304,2220,319680,417984
train,1791,125,96000,2117,304848,400848
train,1792,174,133632,4102,590688,724320
train,1793,137,105216,2543,366192,471408
train,1794,122,93696,2017,290448,384144
train,1795,109,83712,1610,231840,315552
train,1796,80,61440,867,124848,186288
train,1797,76,58368,783,112752,171120
train,1798,128,98304,2220,319680,417984
train,1799,178,136704,4293,618192,754896
train,1800,135,103680,2470,355680,459360
train,1801,166,127488,3734,537696,665184
train,1802,213,163584,6147,885168,1048752
train,1803,185,142080,4637,667728,809808
train,1804,185,142080,4637,667728,809808
train,1805,114,87552,1761,253584,341136
train,1806,95,72960,1223,176112,249072
train,1807,131,100608,2325,334800,435408
train,1808,227,174336,6982,1005408,1179744
train,1809,56,43008,425,61200,104208
train,1810,165,126720,3689,531216,657936
train,1811,109,83712,1610,231840,315552
train,1812,177,135936,4245,611280,747216
train,1813,99,76032,1328,191232,267264
train,1814,79,60672,846,121824,182496
train,1815,112,86016,1700,244800,330816
train,1816,116,89088,1823,262512,351600
train,1817,92,70656,1147,165168,235824
train,1818,54,41472,395,56880,98352
train,1819,114,87552,1761,253584,341136
train,1820,65,49920,573,82512,132432
train,1821,185,142080,4637,667728,809808
train,1822,56,43008,425,61200,104208
train,1823,128,98304,2220,319680,417984
train,1824,171,131328,3962,570528,701856
train,1825,148,113664,2968,427392,541056
train,1826,175,134400,4150,597600,732000
train,1827,146,112128,2888,415872,528000
train,1828,75,57600,762,109728,167328
train,1829,164,125952,3644,524736,650688
train,1830,173,132864,4055,583920,716784
train,1831,142,109056,2732,393408,502464
train,1832,165,126720,3689,531216,657936
train,1833,105,80640,1494,215136,295776
train,1834,86,66048,1002,144288,210336
train,1835,149,114432,3008,433152,547584
train,1836,174,133632,4102,590688,724320
train,1837,170,130560,3916,563904,694464
train,1838,189,145152,4661,671184,816336
train,1839,162,124416,3556,512064,636480
train,1840,94,72192,1198,172512,244704
train,1841,129,99072,2255,324720,423792
train,1842,158,121344,3383,487152,608496
train,1843,193,148224,5047,726768,874992
train,1844,112,86016,1700,244800,330816
train,1845,133,102144,2397,345168,447312
train,1846,137,105216,2543,366192,471408
train,1847,129,99072,2255,324720,423792
train,1848,215,165120,6263,901872,1066992
train,1849,201,154368,5474,788256,942624
train,1850,117,89856,1855,267120,356976
train,1851,134,102912,2433,350352,453264
train,1852,121,92928,1984,285696,378624
train,1853,132,101376,2361,339984,441360
train,1854,144,110592,2810,404640,515232
train,1855,124,95232,2084,300096,395328
train,1856,167,128256,3779,544176,672432
train,1857,67,51456,609,87696,139152
train,1858,162,124416,3556,512064,636480
train,1859,143,109824,2771,399024,508848
train,1860,98,75264,1302,187488,262752
train,1861,163,125184,3600,518400,643584
train,1862,173,132864,4055,583920,716784
train,1863,148,113664,2968,427392,541056
train,1864,174,133632,4102,590688,724320
train,1865,133,102144,2397,345168,447312
train,1866,113,86784,1730,249120,335904
train,1867,185,142080,4637,667728,809808
train,1868,113,86784,1730,249120,335904
train,1869,176,135168,4197,604368,739536
train,1870,52,39936,367,52848,92784
train,1871,120,92160,1951,280944,373104
train,1872,189,145152,4840,696960,842112
train,1873,173,132864,3587,516528,649392
train,1874,158,121344,3383,487152,608496
train,1875,171,131328,3962,570528,701856
train,1876,132,101376,2361,339984,441360
train,1877,124,95232,2084,300096,395328
train,1878,93,71424,1172,168768,240192
train,1879,37,28416,186,26784,55200
train,1880,145,111360,2849,410256,521616
train,1881,95,72960,1223,176112,249072
train,1882,108,82944,1581,227664,310608
train,1883,128,98304,2220,319680,417984
train,1884,103,79104,1438,207072,286176
train,1885,77,59136,804,115776,174912
train,1886,86,66048,1002,144288,210336
train,1887,116,89088,1823,262512,351600
train,1888,197,151296,4538,653472,804768
train,1889,63,48384,538,77472,125856
train,1890,165,126720,3689,531216,657936
train,1891,109,83712,1610,231840,315552
train,1892,149,114432,3008,433152,547584
train,1893,139,106752,2618,376992,483744
train,1894,108,82944,1581,227664,310608
train,1895,98,75264,1302,187488,262752
train,1896,108,82944,1581,227664,310608
train,1897,203,155904,5584,804096,960000
train,1898,152,116736,3131,450864,567600
train,1899,168,129024,3824,550656,679680
train,1900,220,168960,5786,833184,1002144
train,1901,151,115968,3090,444960,560928
train,1902,155,119040,3255,468720,587760
train,1903,133,102144,2397,345168,447312
train,1904,151,115968,3090,444960,560928
train,1905,108,82944,1581,227664,310608
train,1906,187,143616,4738,682272,825888
train,1907,179,137472,4341,625104,762576
train,1908,173,132864,4055,583920,716784
train,1909,164,125952,3644,524736,650688
train,1910,193,148224,5047,726768,874992
train,1911,112,86016,1700,244800,330816
train,1912,144,110592,2810,404640,515232
train,1913,201,154368,5474,788256,942624
train,1914,215,165120,6263,901872,1066992
train,1915,204,156672,5184,746496,903168
train,1916,203,155904,5544,798336,954240
train,1917,168,129024,3824,550656,679680
train,1918,113,86784,1730,249120,335904
train,1919,68,52224,627,90288,142512
train,1920,124,95232,2084,300096,395328
train,1921,135,103680,2470,355680,459360
train,1922,91,69888,1122,161568,231456
train,1923,196,150528,5205,749520,900048
train,1924,103,79104,1438,207072,286176
train,1925,111,85248,1670,240480,325728
train,1926,169,129792,3870,557280,687072
train,1927,204,156672,5639,812016,968688
train,1928,138,105984,2581,371664,477648
train,1929,159,122112,3426,493344,615456
train,1930,126,96768,2151,309744,406512
train,1931,107,82176,1552,223488,305664
train,1932,215,165120,6263,901872,1066992
train,1933,133,102144,2397,345168,447312
train,1934,177,135936,4245,611280,747216
train,1935,73,56064,722,103968,160032
train,1936,139,106752,2618,376992,483744
train,1937,119,91392,1919,276336,367728
train,1938,119,91392,1919,276336,367728
train,1939,96,73728,1249,179856,253584
train,1940,159,122112,3426,493344,615456
train,1941,105,80640,1494,215136,295776
train,1942,192,147456,4995,719280,866736
train,1943,216,165888,6322,910368,1076256
train,1944,53,40704,381,54864,95568
train,1945,132,101376,2361,339984,441360
train,1946,50,38400,339,48816,87216
train,1947,66,50688,591,85104,135792
train,1948,200,153600,5420,780480,934080
train,1949,167,128256,3779,544176,672432
train,1950,174,133632,4102,590688,724320
train,1951,71,54528,683,98352,152880
train,1952,139,106752,2618,376992,483744
train,1953,150,115200,3049,439056,554256
train,1954,207,158976,5806,836064,995040
train,1955,51,39168,353,50832,90000
train,1956,173,132864,4055,583920,716784
train,1957,64,49152,555,79920,129072
train,1958,164,125952,3644,524736,650688
train,1959,145,111360,2849,410256,521616
train,1960,117,89856,1855,267120,356976
train,1961,191,146688,4833,695952,842640
train,1962,120,92160,1951,280944,373104
train,1963,132,101376,2361,339984,441360
train,1964,132,101376,2361,339984,441360
train,1965,111,85248,1670,240480,325728
train,1966,198,152064,5312,764928,916992
train,1967,288,221184,8808,1268352,1489536
train,1968,72,55296,703,101232,156528
train,1969,111,85248,1670,240480,325728
train,1970,106,81408,1523,219312,300720
train,1971,104,79872,1466,211104,290976
train,1972,129,99072,2255,324720,423792
train,1973,58,44544,456,65664,110208
train,1974,63,48384,538,77472,125856
train,1975,91,69888,1122,161568,231456
train,1976,117,89856,1855,267120,356976
train,1977,75,57600,762,109728,167328
train,1978,161,123648,3512,505728,629376
train,1979,187,143616,4738,682272,825888
train,1980,187,143616,4738,682272,825888
train,1981,156,119808,3298,474912,594720
train,1982,189,145152,4203,605232,750384
train,1983,89,68352,1074,154656,223008
train,1984,157,120576,3340,480960,601536
train,1985,218,167424,6439,927216,1094640
train,1986,129,99072,2255,324720,423792
train,1987,126,96768,2151,309744,406512
train,1988,101,77568,1382,199008,276576
train,1989,78,59904,825,118800,178704
train,1990,113,86784,1730,249120,335904
train,1991,77,59136,804,115776,174912
train,1992,200,153600,5420,780480,934080
train,1993,116,89088,1823,262512,351600
train,1994,149,114432,3008,433152,547584
train,1995,127,97536,2186,314784,412320
train,1996,117,89856,1855,267120,356976
train,1997,99,76032,1328,191232,267264
train,1998,126,96768,2151,309744,406512
train,1999,203,155904,5584,804096,960000
train,2000,110,84480,1640,236160,320640
train,2001,113,86784,1730,249120,335904
train,2002,203,155904,5329,767376,923280
train,2003,114,87552,1761,253584,341136
train,2004,187,143616,4738,682272,825888
train,2005,125,96000,2117,304848,400848
train,2006,151,115968,3090,444960,560928
train,2007,96,73728,1249,179856,253584
train,2008,82,62976,911,131184,194160
train,2009,154,118272,3214,462816,581088
train,2010,171,131328,3962,570528,701856
train,2011,159,122112,3426,493344,615456
train,2012,95,72960,1223,176112,249072
train,2013,182,139776,4488,646272,786048
train,2014,123,94464,2050,295200,389664
train,2015,88,67584,1050,151200,218784
train,2016,152,116736,3131,450864,567600
train,2017,60,46080,488,70272,116352
train,2018,49,37632,326,46944,84576
train,2019,126,96768,2151,309744,406512
train,2020,198,152064,5312,764928,916992
train,2021,198,152064,5312,764928,916992
train,2022,114,87552,1761,253584,341136
train,2023,197,151296,5258,757152,908448
train,2024,113,86784,1730,249120,335904
train,2025,160,122880,3469,499536,622416
train,2026,176,135168,4197,604368,739536
train,2027,101,77568,1382,199008,276576
train,2028,177,135936,4245,611280,747216
train,2029,222,170496,6163,887472,1057968
train,2030,173,132864,4055,583920,716784
train,2031,184,141312,4587,660528,801840
train,2032,29,22272,114,16416,38688
train,2033,68,52224,627,90288,142512
train,2034,264,202752,8858,1275552,1478304
train,2035,117,89856,1855,267120,356976
train,2036,217,166656,6380,918720,1085376
train,2037,136,104448,2506,360864,465312
train,2038,156,119808,3298,474912,594720
train,2039,143,109824,2771,399024,508848
train,2040,86,66048,1002,144288,210336
train,2041,122,93696,2017,290448,384144
train,2042,133,102144,2397,345168,447312
train,2043,116,89088,1823,262512,351600
train,2044,126,96768,2151,309744,406512
train,2045,68,52224,627,90288,142512
train,2046,102,78336,1410,203040,281376
train,2047,205,157440,5371,773424,930864
train,2048,129,99072,2255,324720,423792
train,2049,158,121344,3383,487152,608496
train,2050,115,88320,1792,258048,346368
train,2051,164,125952,3644,524736,650688
train,2052,127,97536,2186,314784,412320
train,2053,158,121344,3383,487152,608496
train,2054,192,147456,4995,719280,866736
train,2055,58,44544,456,65664,110208
train,2056,175,134400,4150,597600,732000
train,2057,102,78336,1410,203040,281376
train,2058,97,74496,1275,183600,258096
train,2059,126,96768,2151,309744,406512
train,2060,204,156672,5639,812016,968688
train,2061,117,89856,1855,267120,356976
train,2062,148,113664,2968,427392,541056
train,2063,119,91392,1919,276336,367728
train,2064,137,105216,2543,366192,471408
train,2065,77,59136,804,115776,174912
train,2066,107,82176,1552,223488,305664
train,2067,111,85248,1670,240480,325728
train,2068,183,140544,4538,653472,794016
train,2069,152,116736,3131,450864,567600
train,2070,144,110592,2810,404640,515232
train,2071,211,162048,5587,804528,966576
train,2072,129,99072,2255,324720,423792
train,2073,135,103680,2470,355680,459360
train,2074,126,96768,2151,309744,406512
train,2075,66,50688,591,85104,135792
train,2076,85,65280,979,140976,206256
train,2077,176,135168,4197,604368,739536
train,2078,210,161280,5975,860400,1021680
train,2079,92,70656,1147,165168,235824
train,2080,86,66048,1002,144288,210336
train,2081,267,205056,9659,1390896,1595952
train,2082,152,116736,3131,450864,567600
train,2083,88,67584,1050,151200,218784
train,2084,171,131328,3962,570528,701856
train,2085,181,139008,4439,639216,778224
train,2086,92,70656,1147,165168,235824
train,2087,108,82944,1581,227664,310608
train,2088,137,105216,2543,366192,471408
train,2089,184,141312,4297,618768,760080
train,2090,125,96000,2117,304848,400848
train,2091,207,158976,5806,836064,995040
train,2092,89,68352,1074,154656,223008
train,2093,106,81408,1523,219312,300720
train,2094,152,116736,3131,450864,567600
train,2095,163,125184,3600,518400,643584
train,2096,154,118272,3214,462816,581088
train,2097,166,127488,3734,537696,665184
train,2098,152,116736,3131,450864,567600
train,2099,154,118272,3214,462816,581088
train,2100,140,107520,2656,382464,489984
train,2101,72,55296,703,101232,156528
train,2102,97,74496,1275,183600,258096
train,2103,90,69120,1098,158112,227232
train,2104,166,127488,3734,537696,665184
train,2105,137,105216,2543,366192,471408
train,2106,169,129792,3870,557280,687072
train,2107,112,86016,1700,244800,330816
train,2108,122,93696,2017,290448,384144
train,2109,170,130560,3916,563904,694464
train,2110,85,65280,979,140976,206256
train,2111,95,72960,1223,176112,249072
train,2112,148,113664,2968,427392,541056
train,2113,123,94464,2050,295200,389664
train,2114,136,104448,2506,360864,465312
train,2115,128,98304,2220,319680,417984
train,2116,111,85248,1670,240480,325728
train,2117,169,129792,3870,557280,687072
train,2118,149,114432,3008,433152,547584
train,2119,154,118272,3214,462816,581088
train,2120,190,145920,4891,704304,850224
train,2121,168,129024,3751,540144,669168
train,2122,134,102912,2433,350352,453264
train,2123,54,41472,395,56880,98352
train,2124,99,76032,1328,191232,267264
train,2125,163,125184,3600,518400,643584
train,2126,185,142080,4637,667728,809808
train,2127,55,42240,410,59040,101280
train,2128,85,65280,979,140976,206256
train,2129,117,89856,1855,267120,356976
train,2130,98,75264,1302,187488,262752
train,2131,79,60672,846,121824,182496
train,2132,161,123648,3512,505728,629376
train,2133,150,115200,3049,439056,554256
train,2134,75,57600,762,109728,167328
train,2135,153,117504,3172,456768,574272
train,2136,90,69120,1098,158112,227232
train,2137,173,132864,4055,583920,716784
train,2138,153,117504,2958,425952,543456
train,2139,116,89088,1823,262512,351600
train,2140,172,132096,4009,577296,709392
train,2141,77,59136,804,115776,174912
train,2142,67,51456,609,87696,139152
train,2143,159,122112,3426,493344,615456
train,2144,147,112896,2928,421632,534528
train,2145,162,124416,3556,512064,636480
train,2146,175,134400,4150,597600,732000
train,2147,94,72192,1198,172512,244704
train,2148,86,66048,1002,144288,210336
train,2149,158,121344,3383,487152,608496
train,2150,126,96768,2151,309744,406512
train,2151,60,46080,488,70272,116352
train,2152,70,53760,664,95616,149376
train,2153,106,81408,1523,219312,300720
train,2154,134,102912,2433,350352,453264
train,2155,236,181248,6828,983232,1164480
train,2156,81,62208,889,128016,190224
train,2157,88,67584,1050,151200,218784
train,2158,189,145152,4840,696960,842112
train,2159,138,105984,2581,371664,477648
train,2160,95,72960,1223,176112,249072
train,2161,131,100608,2325,334800,435408
train,2162,163,125184,3600,518400,643584
train,2163,111,85248,1670,240480,325728
train,2164,107,82176,1552,223488,305664
train,2165,69,52992,645,92880,145872
train,2166,63,48384,538,77472,125856
train,2167,130,99840,2290,329760,429600
train,2168,109,83712,1610,231840,315552
train,2169,160,122880,3469,499536,622416
train,2170,103,79104,1438,207072,286176
train,2171,142,109056,2732,393408,502464
train,2172,90,69120,1098,158112,227232
train,2173,115,88320,1792,258048,346368
train,2174,91,69888,1122,161568,231456
train,2175,135,103680,2470,355680,459360
train,2176,118,90624,1887,271728,362352
train,2177,243,186624,7125,1026000,1212624
train,2178,164,125952,3644,524736,650688
train,2179,139,106752,2618,376992,483744
train,2180,132,101376,2361,339984,441360
train,2181,133,102144,2397,345168,447312
train,2182,148,113664,2968,427392,541056
train,2183,149,114432,3008,433152,547584
train,2184,126,96768,2151,309744,406512
train,2185,79,60672,846,121824,182496
train,2186,161,123648,3512,505728,629376
train,2187,144,110592,2810,404640,515232
train,2188,78,59904,825,118800,178704
train,2189,181,139008,4439,639216,778224
train,2190,99,76032,1328,191232,267264
train,2191,136,104448,2506,360864,465312
train,2192,118,90624,1887,271728,362352
train,2193,164,125952,3644,524736,650688
train,2194,162,124416,3556,512064,636480
train,2195,203,155904,5584,804096,960000
train,2196,149,114432,3008,433152,547584
train,2197,87,66816,1026,147744,214560
train,2198,101,77568,1382,199008,276576
train,2199,137,105216,2543,366192,471408
train,2200,126,96768,2151,309744,406512
train,2201,190,145920,4891,704304,850224
train,2202,152,116736,3131,450864,567600
train,2203,177,135936,4245,611280,747216
train,2204,151,115968,3090,444960,560928
train,2205,153,117504,3172,456768,574272
train,2206,129,99072,2255,324720,423792
train,2207,70,53760,664,95616,149376
train,2208,141,108288,2694,387936,496224
train,2209,212,162816,6090,876960,1039776
train,2210,117,89856,1855,267120,356976
train,2211,150,115200,3049,439056,554256
train,2212,106,81408,1523,219312,300720
train,2213,147,112896,2928,421632,534528
train,2214,147,112896,2928,421632,534528
train,2215,108,82944,1581,227664,310608
train,2216,238,182784,7675,1105200,1287984
train,2217,125,96000,2117,304848,400848
train,2218,166,127488,3734,537696,665184
train,2219,170,130560,3916,563904,694464
train,2220,172,132096,4009,577296,709392
train,2221,197,151296,5258,757152,908448
train,2222,61,46848,505,72720,119568
train,2223,134,102912,2433,350352,453264
train,2224,186,142848,4688,675072,817920
train,2225,167,128256,3779,544176,672432
train,2226,158,121344,3383,487152,608496
train,2227,61,46848,505,72720,119568
train,2228,155,119040,3255,468720,587760
train,2229,129,99072,2255,324720,423792
train,2230,157,120576,3340,480960,601536
train,2231,118,90624,1887,271728,362352
train,2232,54,41472,395,56880,98352
train,2233,147,112896,2928,421632,534528
train,2234,174,133632,4102,590688,724320
train,2235,71,54528,683,98352,152880
train,2236,193,148224,5047,726768,874992
train,2237,75,57600,762,109728,167328
train,2238,112,86016,1700,244800,330816
train,2239,99,76032,1328,191232,267264
train,2240,128,98304,2220,319680,417984
train,2241,98,75264,1302,187488,262752
train,2242,121,92928,1984,285696,378624
train,2243,150,115200,3049,439056,554256
train,2244,116,89088,1823,262512,351600
train,2245,188,144384,4789,689616,834000
train,2246,119,91392,1919,276336,367728
train,2247,142,109056,2732,393408,502464
train,2248,175,134400,4150,597600,732000
train,2249,112,86016,1700,244800,330816
train,2250,228,175104,7043,1014192,1189296
train,2251,64,49152,555,79920,129072
train,2252,107,82176,1552,223488,305664
train,2253,97,74496,1275,183600,258096
train,2254,186,142848,4688,675072,817920
train,2255,188,144384,4789,689616,834000
train,2256,154,118272,3214,462816,581088
train,2257,180,138240,4390,632160,770400
train,2258,136,104448,2506,360864,465312
train,2259,166,127488,3734,537696,665184
train,2260,111,85248,1670,240480,325728
train,2261,178,136704,4293,618192,754896
train,2262,203,155904,5584,804096,960000
train,2263,90,69120,1098,158112,227232
train,2264,126,96768,2151,309744,406512
train,2265,124,95232,2084,300096,395328
train,2266,239,183552,7072,1018368,1201920
train,2267,135,103680,2470,355680,459360
train,2268,94,72192,1198,172512,244704
train,2269,87,66816,1026,147744,214560
train,2270,133,102144,2397,345168,447312
train,2271,141,108288,2694,387936,496224
train,2272,124,95232,2084,300096,395328
train,2273,54,41472,395,56880,98352
train,2274,182,139776,4488,646272,786048
train,2275,159,122112,3426,493344,615456
train,2276,169,129792,3870,557280,687072
train,2277,158,121344,3383,487152,608496
train,2278,227,174336,6175,889200,1063536
train,2279,139,106752,2618,376992,483744
train,2280,153,117504,3172,456768,574272
train,2281,194,148992,5100,734400,883392
train,2282,153,117504,3172,456768,574272
train,2283,198,152064,5312,764928,916992
train,2284,98,75264,1302,187488,262752
train,2285,231,177408,6698,964512,1141920
train,2286,116,89088,1823,262512,351600
train,2287,159,122112,3426,493344,615456
train,2288,116,89088,1823,262512,351600
train,2289,98,75264,1302,187488,262752
train,2290,34,26112,157,22608,48720
train,2291,175,134400,4150,597600,732000
train,2292,58,44544,456,65664,110208
train,2293,131,100608,2325,334800,435408
train,2294,160,122880,3469,499536,622416
train,2295,75,57600,762,109728,167328
train,2296,140,107520,2656,382464,489984
train,2297,108,82944,1581,227664,310608
train,2298,131,100608,2325,334800,435408
train,2299,133,102144,2397,345168,447312
train,2300,114,87552,1761,253584,341136
train,2301,120,92160,1951,280944,373104
train,2302,98,75264,1302,187488,262752
train,2303,139,106752,2618,376992,483744
train,2304,188,144384,4789,689616,834000
train,2305,132,101376,2361,339984,441360
train,2306,214,164352,5614,808416,972768
train,2307,82,62976,911,131184,194160
train,2308,110,84480,1640,236160,320640
train,2309,134,102912,2433,350352,453264
train,2310,164,125952,3644,524736,650688
train,2311,116,89088,1823,262512,351600
train,2312,153,117504,3172,456768,574272
train,2313,144,110592,2810,404640,515232
train,2314,174,133632,4102,590688,724320
train,2315,172,132096,4009,577296,709392
train,2316,131,100608,2325,334800,435408
train,2317,128,98304,2220,319680,417984
train,2318,124,95232,2084,300096,395328
train,2319,125,96000,2117,304848,400848
train,2320,94,72192,1198,172512,244704
train,2321,155,119040,3255,468720,587760
train,2322,169,129792,3870,557280,687072
train,2323,118,90624,1887,271728,362352
train,2324,142,109056,2732,393408,502464
train,2325,116,89088,1823,262512,351600
train,2326,149,114432,3008,433152,547584
train,2327,183,140544,4538,653472,794016
train,2328,110,84480,1640,236160,320640
train,2329,134,102912,2433,350352,453264
train,2330,75,57600,762,109728,167328
train,2331,99,76032,1328,191232,267264
train,2332,148,113664,2968,427392,541056
train,2333,121,92928,1984,285696,378624
train,2334,142,109056,2732,393408,502464
train,2335,126,96768,2151,309744,406512
train,2336,192,147456,4995,719280,866736
train,2337,168,129024,3824,550656,679680
train,2338,193,148224,5047,726768,874992
train,2339,118,90624,1887,271728,362352
train,2340,118,90624,1887,271728,362352
train,2341,198,152064,5312,764928,916992
train,2342,134,102912,2433,350352,453264
train,2343,165,126720,3689,531216,657936
train,2344,100,76800,1355,195120,271920
train,2345,125,96000,2117,304848,400848
train,2346,138,105984,2581,371664,477648
train,2347,166,127488,3734,537696,665184
train,2348,89,68352,1074,154656,223008
train,2349,100,76800,1355,195120,271920
train,2350,135,103680,2470,355680,459360
train,2351,175,134400,4150,597600,732000
train,2352,191,146688,4943,711792,858480
train,2353,69,52992,645,92880,145872
train,2354,127,97536,2186,314784,412320
train,2355,79,60672,846,121824,182496
train,2356,103,79104,1438,207072,286176
train,2357,179,137472,4341,625104,762576
train,2358,118,90624,1887,271728,362352
train,2359,125,96000,2117,304848,400848
train,2360,95,72960,1223,176112,249072
train,2361,193,148224,5047,726768,874992
train,2362,158,121344,3383,487152,608496
train,2363,87,66816,1026,147744,214560
train,2364,172,132096,3911,563184,695280
train,2365,108,82944,1581,227664,310608
train,2366,197,151296,5258,757152,908448
train,2367,187,143616,4738,682272,825888
train,2368,141,108288,2694,387936,496224
train,2369,154,118272,3214,462816,581088
train,2370,169,129792,3870,557280,687072
train,2371,138,105984,2581,371664,477648
train,2372,84,64512,956,137664,202176
train,2373,184,141312,4587,660528,801840
train,2374,176,135168,4197,604368,739536
train,2375,191,146688,4943,711792,858480
train,2376,118,90624,1887,271728,362352
train,2377,109,83712,1610,231840,315552
train,2378,76,58368,783,112752,171120
train,2379,123,94464,2050,295200,389664
train,2380,164,125952,3644,524736,650688
train,2381,125,96000,2117,304848,400848
train,2382,74,56832,742,106848,163680
train,2383,198,152064,5312,764928,916992
train,2384,91,69888,1122,161568,231456
train,2385,183,140544,4538,653472,794016
train,2386,125,96000,2117,304848,400848
train,2387,59,45312,472,67968,113280
train,2388,77,59136,804,115776,174912
train,2389,121,92928,1984,285696,378624
train,2390,159,122112,3426,493344,615456
train,2391,42,32256,239,34416,66672
train,2392,76,58368,783,112752,171120
train,2393,133,102144,2397,345168,447312
train,2394,125,96000,2117,304848,400848
train,2395,104,79872,1466,211104,290976
train,2396,96,73728,1249,179856,253584
train,2397,126,96768,2151,309744,406512
train,2398,114,87552,1761,253584,341136
train,2399,124,95232,2084,300096,395328
train,2400,123,94464,2050,295200,389664
train,2401,105,80640,1494,215136,295776
train,2402,148,113664,2968,427392,541056
train,2403,142,109056,2732,393408,502464
train,2404,169,129792,3870,557280,687072
train,2405,117,89856,1855,267120,356976
train,2406,61,46848,505,72720,119568
train,2407,145,111360,2849,410256,521616
train,2408,85,65280,979,140976,206256
train,2409,161,123648,3512,505728,629376
train,2410,87,66816,1026,147744,214560
train,2411,127,97536,2186,314784,412320
train,2412,125,96000,2117,304848,400848
train,2413,166,127488,3734,537696,665184
train,2414,145,111360,2849,410256,521616
train,2415,179,137472,4341,625104,762576
train,2416,132,101376,2361,339984,441360
train,2417,130,99840,2290,329760,429600
train,2418,178,136704,4293,618192,754896
train,2419,153,117504,3172,456768,574272
train,2420,175,134400,4150,597600,732000
train,2421,123,94464,2050,295200,389664
train,2422,120,92160,1951,280944,373104
train,2423,252,193536,7421,1068624,1262160
train,2424,202,155136,5529,796176,951312
train,2425,106,81408,1523,219312,300720
train,2426,172,132096,4009,577296,709392
train,2427,138,105984,2581,371664,477648
train,2428,122,93696,2017,290448,384144
train,2429,31,23808,131,18864,42672
train,2430,139,106752,2618,376992,483744
train,2431,90,69120,1098,158112,227232
train,2432,135,103680,2395,344880,448560
train,2433,197,151296,5258,757152,908448
train,2434,173,132864,4055,583920,716784
train,2435,94,72192,1198,172512,244704
train,2436,162,124416,3556,512064,636480
train,2437,121,92928,1984,285696,378624
train,2438,113,86784,1730,249120,335904
train,2439,89,68352,1074,154656,223008
train,2440,142,109056,2732,393408,502464
train,2441,139,106752,2618,376992,483744
train,2442,112,86016,1700,244800,330816
train,2443,148,113664,2968,427392,541056
train,2444,121,92928,1984,285696,378624
train,2445,63,48384,538,77472,125856
train,2446,91,69888,1122,161568,231456
train,2447,92,70656,1147,165168,235824
train,2448,99,76032,1328,191232,267264
train,2449,182,139776,4488,646272,786048
train,2450,120,92160,1951,280944,373104
train,2451,129,99072,2255,324720,423792
train,2452,122,93696,2017,290448,384144
train,2453,198,152064,5312,764928,916992
